Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Reduced Formula
O,15.999,152.0,3.44,13.618,1.461,5.3,1.8686087172701167,5.6058261518103505,0.3333333333333333,0.6666666666666666,0.002802913075905175,0.00019917396164345863,0.19917396164345863,Pa-3,205,12,MgO2
O,15.999,152.0,3.44,13.618,1.461,5.3,2.8763215061828995,5.752643012365799,0.5,0.5,0.005752643012365799,0.00023456197953949711,0.23456197953949712,P1,1,80,MgO
O,15.999,152.0,3.44,13.618,1.461,5.3,3.016053669115831,6.032107338231662,0.5,0.5,0.006032107338231662,0.0002462279785680362,0.2462279785680362,P1,1,80,MgO
Te,127.6,206.0,2.1,9.01,1.971,38.0,5.561307574198574,11.122615148397148,0.5,0.5,0.01112261514839715,0.00021176649719624235,0.21176649719624235,Fm-3m,225,2,MgTe
Al,26.981538,184.0,1.61,5.986,0.441,57.8,10.262632783741765,10.331509513833993,0.9933333333333333,0.006666666666666667,1.5393949175612647,0.00045039222979575283,0.45039222979575283,P-6m2,187,150,Mg149Al
Mg,24.305,173.0,1.31,7.646,,71.2,5.404691914994199,10.809383829988398,0.5,0.5,0.010809383829988398,0.00020591047788565673,0.20591047788565672,Amm2,38,12,CeMg
C,12.011,170.0,2.55,11.26,1.263,11.3,0.21836616760966682,0.6550985028290004,0.3333333333333333,0.6666666666666666,0.0003275492514145002,1.6831563125519246e-05,0.016831563125519245,P4_2/mnm,136,6,MgC2
H,1.008,120.0,2.2,13.598,0.754,4.50711,4.36129773252335,13.083893197570049,0.3333333333333333,0.6666666666666666,0.006541946598785025,0.00043632755253739764,0.43632755253739763,P4_2/mnm,136,6,MgH2
Pb,207.0,202.0,2.33,7.417,0.36,57.0,8.690852085483415,8.749179951828943,0.9933333333333333,0.006666666666666667,1.3036278128225125,0.00038080959698597256,0.38080959698597255,P-6m2,187,150,Mg149Pb
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,6.57298804922965,13.1459760984593,0.5,0.5,0.0131459760984593,0.00023538070548938792,0.23538070548938791,Amm2,38,12,MgBi
O,15.999,152.0,3.44,13.618,1.461,5.3,4.980865962779875,9.96173192555975,0.5,0.5,0.00996173192555975,0.000528468467912202,0.5284684679122019,Pm-3m,221,2,MgO
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,7.154764162595264,14.309528325190527,0.5,0.5,0.014309528325190527,0.00025513166486932064,0.25513166486932065,Amm2,38,12,MgBi
Mg,24.305,173.0,1.31,7.646,,71.2,10.893324967843757,13.071989961412507,0.8333333333333334,0.8333333333333334,0.013071989961412508,0.00042065522441126375,0.42065522441126374,Amm2,38,12,CaMg5
Mg,24.305,173.0,1.31,7.646,,71.2,10.112954851429793,10.180827031640732,0.9933333333333333,0.9933333333333333,0.010180827031640732,0.0004518013190498735,0.4518013190498735,P-6m2,187,150,LiMg149
Si,28.085,210.0,1.9,8.152,1.385,37.3,9.519973237461134,14.279959856191699,0.6666666666666666,0.3333333333333333,0.0285599197123834,0.0004483570855740342,0.4483570855740342,Fm-3m,225,3,Mg2Si
Mg,24.305,173.0,1.31,7.646,,71.2,8.141518359462514,8.196159422277699,0.9933333333333333,0.9933333333333333,0.008196159422277699,0.00035190925933393754,0.3519092593339375,P-6m2,187,150,EuMg149
O,15.999,152.0,3.44,13.618,1.461,5.3,4.27980460431145,8.5596092086229,0.5,0.5,0.0085596092086229,0.0004272978405183424,0.4272978405183424,P-6m2,187,2,MgO
Mg,24.305,173.0,1.31,7.646,,71.2,12.752941498860633,25.505882997721265,0.5,0.5,0.025505882997721264,0.0004070897377442782,0.4070897377442782,Amm2,38,12,CaMg
