Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
S,Zn50 S50,100,50.0,50.0,0.030842481155813062,0.0003084248115581306,0.0006168496231162612,0.0006168496231162612,2327.160826897659,1244969,Zn50 S50
S,Zn2 S2,4,2.0,2.0,0.003710095042762599,0.0009275237606906498,0.0018550475213812995,0.0018550475213812995,78.24665646193154,560588,Zn2 S2
S,Zn32 S32,64,32.0,32.0,0.06016546122981631,0.0009400853317158798,0.0018801706634317596,0.0018801706634317596,1251.1950858848784,555666,Zn32 S32
S,Zn50 S50,100,50.0,50.0,0.028323018866872163,0.00028323018866872163,0.0005664603773374433,0.0005664603773374433,2398.2960706226195,1245248,Zn50 S50
N,Zn1 N1,2,1.0,1.0,0.009404540426692733,0.004702270213346366,0.009404540426692733,0.009404540426692733,19.145584559384798,999469,Zn1 N1
O,Zn1 O1,2,1.0,1.0,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,23.681474594816258,1986,Zn1 O1
Pr,Pr2 Zn22,24,22.0,22.0,0.2526282580941542,0.010526177420589757,0.011483102640643372,0.011483102640643372,373.83799707225086,568148,Pr2 Zn22
Dy,Dy2 Zn17,19,17.0,17.0,0.20475813026664938,0.010776743698244703,0.0120445958980382,0.0120445958980382,293.08709178716373,30964,Dy2 Zn17
S,Zn24 S24,48,24.0,24.0,0.04522523047670002,0.000942192301597917,0.001884384603195834,0.001884384603195834,938.3285976571598,554713,Zn24 S24
N,Zn3 N1,4,3.0,1.0,0.017274649139606628,0.004318662284901657,0.005758216379868876,0.017274649139606628,48.6904917510158,981366,Zn3 N1
Y,Y1 Zn12,13,12.0,12.0,0.11496996456740019,0.008843843428261553,0.009580830380616683,0.009580830380616683,196.3776149730629,30886,Y1 Zn12
O,Zn4 O8,12,4.0,8.0,0.0,0.0,0.0,0.0,121.82676206704514,8484,Zn4 O8
Th,Th4 Zn2,6,2.0,2.0,0.06463377843637842,0.010772296406063071,0.03231688921818921,0.03231688921818921,161.77532491684886,2387,Th4 Zn2
Ba,Ba2 Zn1,3,1.0,1.0,0.033007147446397184,0.011002382482132395,0.033007147446397184,0.033007147446397184,131.22545234180726,1018178,Ba2 Zn1
S,Zn10 S10,20,10.0,10.0,0.0038674820630959644,0.00019337410315479822,0.00038674820630959643,0.00038674820630959643,407.05225020040933,555858,Zn10 S10
Sm,Sm1 Zn12,13,12.0,12.0,0.13281332379606953,0.01021640952277458,0.011067776983005794,0.011067776983005794,198.4710460877893,30870,Sm1 Zn12
S,Zn10 S10,20,10.0,10.0,0.018866173935699462,0.0009433086967849732,0.0018866173935699463,0.0018866173935699463,390.9493544567458,561258,Zn10 S10
O,Zn2 O2,4,2.0,2.0,3.469446951953614e-18,8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,47.397148305666846,2133,Zn2 O2
Pu,Pu6 Zn44,50,44.0,44.0,0.4734003812703057,0.009468007625406115,0.01075909957432513,0.01075909957432513,833.892496669774,567814,Pu6 Zn44
Ru,Zn6 Ru2,8,6.0,2.0,0.09683364329513008,0.01210420541189126,0.01613894054918835,0.04841682164756504,108.0003838378056,1380,Zn6 Ru2
Lu,Lu2 Zn4,6,4.0,4.0,0.05414933372830126,0.009024888954716877,0.013537333432075315,0.013537333432075315,111.01255038798044,1024948,Lu2 Zn4
S,Zn16 S16,32,16.0,16.0,0.03023499005945618,0.0009448434393580056,0.0018896868787160112,0.0018896868787160112,625.4751539265097,560725,Zn16 S16
Sm,Sm2 Zn4,6,4.0,4.0,0.058039232827823806,0.009673205471303967,0.014509808206955951,0.014509808206955951,123.2555199054812,962,Sm2 Zn4
Tb,Tb1 Zn12,13,12.0,12.0,0.13158932097135348,0.010122255459334883,0.01096577674761279,0.01096577674761279,196.5194273060024,1104493,Tb1 Zn12
Gd,Gd2 Zn4,6,4.0,4.0,0.01796288879969861,0.0029938147999497683,0.004490722199924652,0.004490722199924652,120.8364295941629,1076988,Gd2 Zn4
N,Zn3 N1,4,3.0,1.0,0.007458965761715737,0.0018647414404289343,0.002486321920571912,0.007458965761715737,48.884532919914655,1187906,Zn3 N1
Pu,Pu2 Zn17,19,17.0,17.0,0.17856547015587051,0.009398182639782659,0.010503851185639443,0.010503851185639443,298.52924293692774,1105910,Pu2 Zn17
S,Zn50 S50,100,50.0,50.0,0.01731736653928395,0.0001731736653928395,0.000346347330785679,0.000346347330785679,2365.2092129787247,1244979,Zn50 S50
S,Zn12 S12,24,12.0,12.0,0.005398265133680746,0.00022492771390336444,0.0004498554278067289,0.0004498554278067289,486.9808618073073,581602,Zn12 S12
Se,Zn4 Se8,12,4.0,8.0,0.0016058417234887656,0.0001338201436240638,0.0004014604308721914,0.0002007302154360957,258.97780493022333,1102515,Zn4 Se8
S,Zn22 S22,44,22.0,22.0,0.04050932023845885,0.000920666369055883,0.001841332738111766,0.001841332738111766,860.8719193878266,556000,Zn22 S22
Nd,Nd2 Zn4,6,4.0,4.0,0.04524767967228163,0.007541279945380272,0.011311919918070408,0.011311919918070408,126.65048899544222,30800,Nd2 Zn4
S,Zn12 S12,24,12.0,12.0,0.0035675940815192986,0.00014864975339663744,0.0002972995067932749,0.0002972995067932749,491.12888668452393,608468,Zn12 S12
S,Zn4 S4,8,4.0,4.0,0.007471083975295459,0.0009338854969119324,0.0018677709938238647,0.0018677709938238647,156.44462062353696,555410,Zn4 S4
S,Zn18 S18,36,18.0,18.0,0.03401839916174146,0.000944955532270596,0.001889911064541192,0.001889911064541192,703.663714824446,557175,Zn18 S18
Mg,Mg4 Zn8,12,8.0,8.0,0.11282670085842711,0.009402225071535592,0.014103337607303389,0.014103337607303389,192.82651486927162,1124,Mg4 Zn8
Eu,Eu1 Zn5,6,5.0,5.0,0.029454905974262383,0.004909150995710397,0.005890981194852476,0.005890981194852476,105.65995584774775,2436,Eu1 Zn5
Pr,Pr2 Zn17,19,17.0,17.0,0.21553727641446957,0.011344067179708924,0.01267866331849821,0.01267866331849821,304.4783484622635,30710,Pr2 Zn17
Sm,Sm6 Zn44,50,44.0,44.0,0.15835707320308579,0.0031671414640617158,0.0035990243909792222,0.0035990243909792222,800.565099848482,1201457,Sm6 Zn44
S,Zn26 S26,52,26.0,26.0,0.04667992120370268,0.0008976907923788977,0.0017953815847577953,0.0017953815847577953,1014.296988809619,555214,Zn26 S26
S,Zn12 S12,24,12.0,12.0,0.005402157135361185,0.0002250898806400494,0.0004501797612800988,0.0004501797612800988,486.9734676985088,581258,Zn12 S12
S,Zn50 S50,100,50.0,50.0,0.021871234366688586,0.00021871234366688586,0.0004374246873337717,0.0004374246873337717,2438.8863658968967,1245054,Zn50 S50
N,Zn1 N1,2,1.0,1.0,2.551402703299989e-05,1.2757013516499945e-05,2.551402703299989e-05,2.551402703299989e-05,23.415880347697012,999485,Zn1 N1
S,Zn50 S50,100,50.0,50.0,0.12429760380806354,0.0012429760380806355,0.002485952076161271,0.002485952076161271,2372.0969335882646,1245062,Zn50 S50
O,Zn1 O1,2,1.0,1.0,0.003224954463760376,0.001612477231880188,0.003224954463760376,0.003224954463760376,19.505427410212953,13161,Zn1 O1
S,Zn28 S28,56,28.0,28.0,0.05169400520735179,0.0009231072358455676,0.0018462144716911353,0.0018462144716911353,1095.5450360160282,554961,Zn28 S28
Nd,Nd2 Zn22,24,22.0,22.0,0.2498583834071585,0.01041076597529827,0.011357199245779931,0.011357199245779931,372.1722370268635,30802,Nd2 Zn22
Rb,Rb2 Zn26,28,26.0,26.0,0.04651288334609549,0.001661174405217696,0.0017889570517729035,0.0017889570517729035,457.73407318814515,2504,Rb2 Zn26
N,Zn12 N8,20,12.0,8.0,0.027579062673349558,0.001378953133667478,0.0022982552227791297,0.0034473828341686948,233.95507549181636,1524551,Zn12 N8
S,Zn18 S18,36,18.0,18.0,0.006011956244051625,0.0001669987845569896,0.0003339975691139792,0.0003339975691139792,734.9871481914097,1202959,Zn18 S18
S,Zn18 S18,36,18.0,18.0,0.033920348365974407,0.0009422318990548446,0.0018844637981096893,0.0018844637981096893,703.7403427458321,557346,Zn18 S18
Nd,Nd6 Zn44,50,44.0,44.0,0.14089209084973087,0.0028178418169946175,0.0032020929738575195,0.0032020929738575195,812.2208112879619,1199143,Nd6 Zn44
S,Zn50 S50,100,50.0,50.0,0.02319713682831681,0.0002319713682831681,0.0004639427365663362,0.0004639427365663362,2393.493708806398,1244922,Zn50 S50
S,Zn18 S18,36,18.0,18.0,0.0072426591560415254,0.00020118497655670904,0.0004023699531134181,0.0004023699531134181,732.3170945528773,1199343,Zn18 S18
S,Zn22 S22,44,22.0,22.0,0.040568833895296696,0.0009220189521658341,0.0018440379043316681,0.0018440379043316681,860.8162140757008,556543,Zn22 S22
Pr,Pr26 Zn116,142,116.0,116.0,1.6689358023882515,0.011753069030903179,0.014387377606795272,0.014387377606795272,2640.483229396476,571501,Pr26 Zn116
Dy,Dy2 Zn4,6,4.0,4.0,0.04433728743742177,0.007389547906236961,0.011084321859355442,0.011084321859355442,117.18425873562494,570093,Dy2 Zn4
S,Zn44 S44,88,44.0,44.0,0.022357717091313734,0.000254064966946747,0.000508129933893494,0.000508129933893494,1781.1075381330425,680087,Zn44 S44
O,Zn4 O4,8,4.0,4.0,1.3877787807814457e-17,1.734723475976807e-18,3.469446951953614e-18,3.469446951953614e-18,99.20889048362783,1093993,Zn4 O4
Na,Na2 Zn26,28,26.0,26.0,0.23624212422229657,0.008437218722224877,0.009086235547011406,0.009086235547011406,439.78785962990736,950,Na2 Zn26
O,Zn4 O8,12,4.0,8.0,6.938893903907228e-18,5.782411586589357e-19,1.734723475976807e-18,8.673617379884035e-19,135.06806702042834,1178720,Zn4 O8
S,Zn50 S50,100,50.0,50.0,0.022746197705209248,0.00022746197705209248,0.00045492395410418496,0.00045492395410418496,2382.666807141497,1245117,Zn50 S50
S,Zn14 S14,28,14.0,14.0,0.02640850981959872,0.0009431610649856685,0.001886322129971337,0.001886322129971337,547.3295127474391,561196,Zn14 S14
Nd,Nd3 Zn11,14,11.0,11.0,0.17096798745154107,0.012211999103681506,0.015542544313776462,0.015542544313776462,265.59014739462486,1103818,Nd3 Zn11
N,Zn2 N12,14,2.0,12.0,0.0,0.0,0.0,0.0,195.4219692455173,2204873,Zn2 N12
Sb,Zn8 Sb8,16,8.0,8.0,0.025104094162992585,0.0015690058851870366,0.003138011770374073,0.003138011770374073,391.75922728067167,753,Zn8 Sb8
Ce,Ce4 Zn12,16,12.0,12.0,0.016910801221892535,0.0010569250763682835,0.0014092334351577113,0.0014092334351577113,296.8761920697377,1188098,Ce4 Zn12
Tb,Tb3 Zn11,14,11.0,11.0,0.12692905063515175,0.009066360759653697,0.011539004603195614,0.011539004603195614,244.44102793937702,1104325,Tb3 Zn11
S,Zn50 S50,100,50.0,50.0,0.029776064926490764,0.0002977606492649076,0.0005955212985298152,0.0005955212985298152,2400.8987704372107,1245121,Zn50 S50
Th,Th1 Zn4,5,4.0,4.0,0.04582727148526535,0.00916545429705307,0.011456817871316338,0.011456817871316338,92.55321679625804,536,Th1 Zn4
Mo,Zn6 Mo1,7,6.0,1.0,0.0657311512673447,0.009390164466763528,0.010955191877890784,0.0657311512673447,110.93678387346209,972048,Zn6 Mo1
S,Zn20 S20,40,20.0,20.0,0.03768065758940828,0.000942016439735207,0.001884032879470414,0.001884032879470414,781.9485423600879,557009,Zn20 S20
S,Zn64 S64,128,64.0,64.0,0.030927687253216152,0.00024162255666575119,0.00048324511333150237,0.00048324511333150237,2593.357949425802,647075,Zn64 S64
Ni,Zn22 Ni4,26,22.0,4.0,0.08897220146819301,0.0034220077487766543,0.004044190975826955,0.022243050367048253,343.34807327228356,11532,Zn22 Ni4
Ca,Ca2 Zn2,4,2.0,2.0,0.03601928021512113,0.009004820053780282,0.018009640107560565,0.018009640107560565,104.76208047559373,30483,Ca2 Zn2
Tm,Tm4 Zn12,16,12.0,12.0,0.18879853252694165,0.011799908282933853,0.015733211043911805,0.015733211043911805,278.9058260948591,1189726,Tm4 Zn12
Pr,Pr2 Zn4,6,4.0,4.0,0.037081498191503304,0.006180249698583884,0.009270374547875826,0.009270374547875826,128.71036368253417,1072856,Pr2 Zn4
La,La6 Zn44,50,44.0,44.0,0.53997381257875,0.010799476251575,0.0122721321040625,0.0122721321040625,835.2226579044681,1200584,La6 Zn44
Zr,Zr2 Zn4,6,4.0,4.0,0.0765291826009216,0.012754863766820267,0.0191322956502304,0.0191322956502304,99.5534988326499,1401,Zr2 Zn4
S,Zn22 S22,44,22.0,22.0,0.0415877088126807,0.0009451752002881977,0.0018903504005763955,0.0018903504005763955,860.0179118309572,556784,Zn22 S22
O,Zn12 O12,24,12.0,12.0,0.0976853726318167,0.004070223859659029,0.008140447719318059,0.008140447719318059,245.86914945500462,997630,Zn12 O12
Gd,Gd1 Zn1,2,1.0,1.0,0.016613846425514,0.008306923212757,0.016613846425514,0.016613846425514,46.03091646881485,2497,Gd1 Zn1
S,Zn14 S14,28,14.0,14.0,0.025168573267866673,0.000898877616709524,0.001797755233419048,0.001797755233419048,548.32033277299,557054,Zn14 S14
Ca,Ca2 Zn22,24,22.0,22.0,0.21019602842492924,0.008758167851038718,0.009554364928405874,0.009554364928405874,372.46499708722183,18567,Ca2 Zn22
As,Zn96 As64,160,96.0,64.0,0.017999478840565075,0.00011249674275353172,0.0001874945712558862,0.0002812418568838293,3390.625722112223,680580,Zn96 As64
Ce,Ce2 Zn4,6,4.0,4.0,0.020251288521117683,0.003375214753519614,0.005062822130279421,0.005062822130279421,128.06796642111428,1385,Ce2 Zn4
Er,Er4 Zn12,16,12.0,12.0,0.19215434234336518,0.012009646396460323,0.016012861861947097,0.016012861861947097,280.81179480757726,1188367,Er4 Zn12
S,Zn20 S20,40,20.0,20.0,0.036718837613534006,0.0009179709403383501,0.0018359418806767002,0.0018359418806767002,782.7085667183386,557062,Zn20 S20
Sm,Sm1 Zn1,2,1.0,1.0,0.03388721586962766,0.01694360793481383,0.03388721586962766,0.03388721586962766,47.58774410695189,2165,Sm1 Zn1
Eu,Eu1 Zn1,2,1.0,1.0,0.030444685623226733,0.015222342811613367,0.030444685623226733,0.030444685623226733,52.363950169630186,1261,Eu1 Zn1
La,La2 Zn26,28,26.0,26.0,0.27758102643310156,0.009913608086896484,0.01067619332435006,0.01067619332435006,438.5013436684789,1193170,La2 Zn26
C,Zn3 C1,4,3.0,1.0,0.0031248445143226833,0.0007812111285806708,0.0010416148381075612,0.0031248445143226833,50.94103424299999,971857,Zn3 C1
Sr,Sr2 Zn4,6,4.0,4.0,0.062325829512323544,0.010387638252053924,0.015581457378080886,0.015581457378080886,140.3455244945842,569426,Sr2 Zn4
S,Zn26 S26,52,26.0,26.0,0.04795499490916011,0.0009222114405607713,0.0018444228811215426,0.0018444228811215426,1017.3360867773795,553880,Zn26 S26
Sm,Sm4 Zn12,16,12.0,12.0,0.17638382541445508,0.011023989088403442,0.014698652117871256,0.014698652117871256,299.9580490739341,1106231,Sm4 Zn12
S,Zn14 S14,28,14.0,14.0,0.02627978429903499,0.0009385637249655354,0.0018771274499310708,0.0018771274499310708,547.4391266391251,556161,Zn14 S14
Mg,Mg42 Zn50,92,50.0,50.0,0.8814793896704309,0.009581297713809032,0.01762958779340862,0.01762958779340862,1634.633199132825,570025,Mg42 Zn50
S,Zn6 S6,12,6.0,6.0,0.011330973580917295,0.0009442477984097745,0.001888495596819549,0.001888495596819549,234.56513426060695,9946,Zn6 S6
Dy,Dy4 Zn12,16,12.0,12.0,0.17234990948086204,0.010771869342553878,0.014362492456738504,0.014362492456738504,286.37784048502436,30626,Dy4 Zn12
Yb,Yb2 Zn4,6,4.0,4.0,0.00849758502633341,0.0014162641710555683,0.0021243962565833524,0.0021243962565833524,111.97454211537219,657,Yb2 Zn4
Rh,Zn22 Rh4,26,22.0,4.0,0.2979269209821674,0.01145872773008336,0.013542132771916699,0.07448173024554185,364.42151580751033,13448,Zn22 Rh4
S,Zn26 S26,52,26.0,26.0,0.047363237459239094,0.0009108314896007518,0.0018216629792015037,0.0018216629792015037,1017.8018915742894,555311,Zn26 S26
S,Zn50 S50,100,50.0,50.0,0.015226528196038536,0.00015226528196038536,0.0003045305639207707,0.0003045305639207707,2376.0502760601303,1245169,Zn50 S50
O,Zn1 O2,3,1.0,2.0,1.734723475976807e-18,5.782411586589357e-19,1.734723475976807e-18,8.673617379884035e-19,34.454727111041365,1094003,Zn1 O2
La,La1 Zn1,2,1.0,1.0,0.0294318762795869,0.01471593813979345,0.0294318762795869,0.0294318762795869,52.99732001447015,2615,La1 Zn1
Th,Th2 Zn17,19,17.0,17.0,0.16785956991996184,0.00883471420631378,0.00987409234823305,0.00987409234823305,303.39340096052774,540743,Th2 Zn17
S,Zn50 S50,100,50.0,50.0,0.0312657275961114,0.000312657275961114,0.000625314551922228,0.000625314551922228,2527.033041709906,1245194,Zn50 S50
Hf,Hf2 Zn4,6,4.0,4.0,0.06315257928151063,0.010525429880251772,0.01578814482037766,0.01578814482037766,96.55307717818154,514,Hf2 Zn4
S,Zn18 S18,36,18.0,18.0,0.0339084689368008,0.0009419019149111334,0.0018838038298222668,0.0018838038298222668,703.7521796482631,556363,Zn18 S18
O,Zn4 O8,12,4.0,8.0,0.0,0.0,0.0,0.0,125.50483150158364,1102744,Zn4 O8
Ir,Zn22 Ir4,26,22.0,4.0,0.252126605065795,0.009697177117915191,0.011460300230263409,0.06303165126644875,368.2494303173554,30747,Zn22 Ir4
S,Zn26 S26,52,26.0,26.0,0.047751544889519104,0.0009182989401830597,0.0018365978803661193,0.0018365978803661193,1017.4905312225577,554608,Zn26 S26
S,Zn50 S50,100,50.0,50.0,0.022932993747459385,0.00022932993747459384,0.0004586598749491877,0.0004586598749491877,2435.751287955156,1245300,Zn50 S50
S,Zn5 S5,10,5.0,5.0,0.009241401883900442,0.0009241401883900442,0.0018482803767800884,0.0018482803767800884,195.6381959832359,554405,Zn5 S5
S,Zn26 S26,52,26.0,26.0,0.047486090927793545,0.000913194056303722,0.001826388112607444,0.001826388112607444,1017.7059308495818,554253,Zn26 S26
S,Zn24 S24,48,24.0,24.0,0.04550267590386359,0.0009479724146638247,0.0018959448293276494,0.0018959448293276494,938.1021735164419,555381,Zn24 S24
Hf,Hf2 Zn1,3,1.0,1.0,0.03558581631088919,0.011861938770296397,0.03558581631088919,0.03558581631088919,58.24113604385734,1014231,Hf2 Zn1
S,Zn24 S24,48,24.0,24.0,0.04280047003868459,0.0008916764591392623,0.0017833529182785246,0.0017833529182785246,940.2307655573715,554630,Zn24 S24
Ho,Ho26 Zn116,142,116.0,116.0,0.40006072841577556,0.002817329073350532,0.003448799382894617,0.003448799382894617,2475.800111669201,1197586,Ho26 Zn116
Sm,Sm2 Zn17,19,17.0,17.0,0.21408631892230798,0.011267700995910946,0.012593312877782823,0.012593312877782823,298.62189198631035,30712,Sm2 Zn17
S,Zn24 S24,48,24.0,24.0,0.044001955267219006,0.000916707401400396,0.001833414802800792,0.001833414802800792,939.2889264341196,555583,Zn24 S24
Dy,Dy1 Zn1,2,1.0,1.0,0.02883949880235625,0.014419749401178125,0.02883949880235625,0.02883949880235625,44.55035094450967,2303,Dy1 Zn1
Gd,Gd2 Zn17,19,17.0,17.0,0.050731317469587534,0.002670069340504607,0.002984195145269855,0.002984195145269855,296.52953734035145,542437,Gd2 Zn17
S,Zn18 S18,36,18.0,18.0,0.03381878716475942,0.0009394107545766505,0.001878821509153301,0.001878821509153301,703.8226385369254,555773,Zn18 S18
S,Zn10 S10,20,10.0,10.0,0.004782165946987035,0.00023910829734935177,0.00047821659469870353,0.00047821659469870353,405.3132135672993,556105,Zn10 S10
S,Zn28 S28,56,28.0,28.0,0.05061296232942275,0.0009038028987396919,0.0018076057974793839,0.0018076057974793839,1096.4154462945367,554004,Zn28 S28
La,La2 Zn22,24,22.0,22.0,0.22585431048346571,0.009410596270144405,0.010266105021975714,0.010266105021975714,378.20444725185865,571191,La2 Zn22
Ta,Ta8 Zn16,24,16.0,16.0,0.2693006850629013,0.011220861877620886,0.01683129281643133,0.01683129281643133,350.5726428270692,862679,Ta8 Zn16
S,Zn18 S18,36,18.0,18.0,0.005717574350972837,0.0001588215097492455,0.000317643019498491,0.000317643019498491,735.7458673685569,1200568,Zn18 S18
S,Zn18 S18,36,18.0,18.0,0.0060710892019613105,0.0001686413667211475,0.000337282733442295,0.000337282733442295,734.836837693095,1201158,Zn18 S18
S,Zn8 S8,16,8.0,8.0,0.004129625073664739,0.0002581015671040462,0.0005162031342080924,0.0005162031342080924,323.7425599087269,557151,Zn8 S8
Nd,Nd4 Zn12,16,12.0,12.0,0.1640492803684673,0.010253080023029206,0.013670773364038942,0.013670773364038942,308.36171587073204,1105669,Nd4 Zn12
O,Zn40 O40,80,40.0,40.0,0.10782766738079325,0.0013478458422599155,0.002695691684519831,0.002695691684519831,1118.3380703947062,1245015,Zn40 O40
S,Zn34 S34,68,34.0,34.0,0.01710001417611251,0.0002514707967075369,0.0005029415934150738,0.0005029415934150738,1376.739697182126,554986,Zn34 S34
Zr,Zr1 Zn1,2,1.0,1.0,0.03030310802316054,0.01515155401158027,0.03030310802316054,0.03030310802316054,36.703571091309385,570276,Zr1 Zn1
Te,Zn3 Te3,6,3.0,3.0,0.0011488987115927454,0.0001914831185987909,0.0003829662371975818,0.0003829662371975818,171.1774839058159,2176,Zn3 Te3
Sr,Sr4 Zn20,24,20.0,20.0,0.09564893278555597,0.0039853721993981656,0.004782446639277798,0.004782446639277798,450.5090647706964,1435,Sr4 Zn20
S,Zn20 S20,40,20.0,20.0,0.03775841778922326,0.0009439604447305814,0.0018879208894611629,0.0018879208894611629,781.8761378718784,556280,Zn20 S20
S,Zn12 S12,24,12.0,12.0,0.005258937162530175,0.00021912238177209062,0.00043824476354418124,0.00043824476354418124,487.2323371243358,581476,Zn12 S12
S,Zn50 S50,100,50.0,50.0,0.02102696392787351,0.0002102696392787351,0.0004205392785574702,0.0004205392785574702,2358.76947924725,1244936,Zn50 S50
S,Zn18 S18,36,18.0,18.0,0.006038648166462157,0.00016774022684617104,0.0003354804536923421,0.0003354804536923421,734.9236538787958,1202182,Zn18 S18
S,Zn12 S12,24,12.0,12.0,0.006869328016820997,0.0002862220007008749,0.0005724440014017498,0.0005724440014017498,495.3875313177252,556485,Zn12 S12
S,Zn24 S24,48,24.0,24.0,0.045653869535199065,0.0009511222819833139,0.0019022445639666277,0.0019022445639666277,937.9759580842473,555664,Zn24 S24
P,Zn24 P16,40,24.0,16.0,0.07629057709545911,0.0019072644273864779,0.0031787740456441296,0.0047681610684661944,731.0822298364071,2071,Zn24 P16
S,Zn36 S36,72,36.0,36.0,0.01872594067125377,0.000260082509322969,0.000520165018645938,0.000520165018645938,1456.5769520252832,581425,Zn36 S36
S,Zn50 S50,100,50.0,50.0,0.1354231296838445,0.0013542312968384451,0.0027084625936768902,0.0027084625936768902,2408.083854196136,1245082,Zn50 S50
Ca,Ca1 Zn5,6,5.0,5.0,0.025297706005352638,0.00421628433422544,0.005059541201070527,0.005059541201070527,102.307368757308,1734,Ca1 Zn5
Tb,Tb2 Zn17,19,17.0,17.0,0.21177899555240318,0.011146262923810693,0.012457587973670775,0.012457587973670775,294.1800559188922,568012,Tb2 Zn17
La,La2 Zn4,6,4.0,4.0,0.07554218464190977,0.012590364106984962,0.018885546160477443,0.018885546160477443,132.72226318157868,567258,La2 Zn4
S,Zn10 S10,20,10.0,10.0,0.018663133828498185,0.0009331566914249093,0.0018663133828498186,0.0018663133828498186,391.11026111625597,557308,Zn10 S10
S,Zn50 S50,100,50.0,50.0,0.12449708729323361,0.0012449708729323362,0.0024899417458646724,0.0024899417458646724,2397.8298406436934,1245220,Zn50 S50
Mn,Mn1 Zn3,4,3.0,3.0,0.04716284347375216,0.01179071086843804,0.015720947824584053,0.015720947824584053,55.25777984921383,11504,Mn1 Zn3
Tb,Tb1 Zn1,2,1.0,1.0,0.03142028109548235,0.015710140547741176,0.03142028109548235,0.03142028109548235,45.21563019583022,836,Tb1 Zn1
S,Zn10 S10,20,10.0,10.0,0.004431088426906857,0.00022155442134534284,0.0004431088426906857,0.0004431088426906857,405.9511544710334,18377,Zn10 S10
Dy,Dy1 Zn5,6,5.0,5.0,0.030470155451105443,0.0050783592418509075,0.006094031090221089,0.006094031090221089,98.87511385862523,30627,Dy1 Zn5
S,Zn50 S50,100,50.0,50.0,0.13837107903734547,0.0013837107903734546,0.0027674215807469093,0.0027674215807469093,2286.800092324674,1245216,Zn50 S50
S,Zn18 S18,36,18.0,18.0,0.006015705612452654,0.0001671029336792404,0.0003342058673584808,0.0003342058673584808,734.9763401687845,1198139,Zn18 S18
S,Zn50 S50,100,50.0,50.0,0.02429853572760582,0.0002429853572760582,0.0004859707145521164,0.0004859707145521164,2434.9805373025824,1245070,Zn50 S50
Cu,Zn1 Cu1,2,1.0,1.0,0.0076584729600752445,0.0038292364800376223,0.0076584729600752445,0.0076584729600752445,24.911259518441693,987,Zn1 Cu1
Dy,Dy3 Zn11,14,11.0,11.0,0.11988417198970869,0.00856315514212205,0.010898561089973518,0.010898561089973518,242.52333866443993,1104161,Dy3 Zn11
V,V1 Zn3,4,3.0,3.0,0.042750387099396006,0.010687596774849002,0.014250129033132003,0.014250129033132003,54.24544401652399,11578,V1 Zn3
S,Zn12 S12,24,12.0,12.0,0.005441435808446138,0.00022672649201858908,0.00045345298403717815,0.00045345298403717815,486.89522009532743,581412,Zn12 S12
Sm,Sm3 Zn11,14,11.0,11.0,0.1722314581810198,0.012302247012929984,0.015657405289183617,0.015657405289183617,260.76171326649217,1103573,Sm3 Zn11
Ti,Ti2 Zn32,34,32.0,32.0,0.30277985975785526,0.008905289992878096,0.009461870617432977,0.009461870617432977,493.1138950724081,2327,Ti2 Zn32
S,Zn18 S18,36,18.0,18.0,0.033914808498185095,0.0009420780138384749,0.0018841560276769498,0.0018841560276769498,703.7386056740265,556448,Zn18 S18
S,Zn50 S50,100,50.0,50.0,0.021560081128600417,0.00021560081128600418,0.00043120162257200836,0.00043120162257200836,2342.7832209882467,1245280,Zn50 S50
S,Zn24 S24,48,24.0,24.0,0.04354520600596912,0.0009071917917910233,0.0018143835835820465,0.0018143835835820465,939.6311796338,554115,Zn24 S24
Nb,Nb1 Zn3,4,3.0,3.0,0.05585012532765064,0.01396253133191266,0.018616708442550214,0.018616708442550214,59.7757128663261,953,Nb1 Zn3
