Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Pr,140.90766,239.0,1.13,5.464,,216.0,2.8377346898934652,3.224698511242574,0.88,0.88,0.003224698511242574,0.00017347001294371522,0.17347001294371522,I4_1/amd,141,50,817.9323451178296,1200700,Pr3Zn22
O,15.999,152.0,3.44,13.618,1.461,5.3,0.062374213016002863,0.12474842603200573,0.5,0.5,0.00012474842603200573,6.108870903908236e-06,0.006108870903908236,Fm-3m,225,2,20.42086467274929,2229,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9438840337530272,1.8877680675060544,0.5,0.5,0.0018877680675060543,4.82872778482642e-05,0.0482872778482642,P3m1,156,40,781.8904488416568,557418,ZnS
Dy,162.5,229.0,1.22,5.939,,163.0,9.877436481695753,10.700556188503732,0.9230769230769231,0.9230769230769231,0.010700556188503732,0.000654975180219719,0.6549751802197189,I4/mmm,139,13,196.0481528765247,1104551,DyZn12
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9440147140596031,1.8880294281192063,0.5,0.5,0.0018880294281192062,4.829463150839508e-05,0.04829463150839508,P3m1,156,32,625.5037031322238,556950,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2146989308636414,0.4293978617272828,0.5,0.5,0.0004293978617272828,1.0571041019803312e-05,0.010571041019803312,R3m,160,14,284.3414405884981,543011,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,1.61237172110235,3.2247434422047,0.5,0.5,0.0032247434422047,0.0001219003646289559,0.1219003646289559,P1,1,80,1058.1571111851138,1245109,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9703694983819698,1.9407389967639397,0.5,0.5,0.0019407389967639396,4.969582615672548e-05,0.04969582615672548,P3m1,156,16,312.4188322203866,556395,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,15.069364159872963,30.138728319745926,0.5,0.5,0.030138728319745928,0.0006093333521106416,0.6093333521106417,Pm-3m,221,2,49.46180644034957,1053,NdZn
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9154669006558502,1.8309338013117005,0.5,0.5,0.0018309338013117005,4.6780307068401714e-05,0.046780307068401715,P3m1,156,28,547.9458093527128,556392,ZnS
Y,88.90584,219.0,1.22,6.217,0.307,162.0,10.87197247116248,14.495963294883305,0.75,0.75,0.014495963294883306,0.000602450617996144,0.602450617996144,Pnma,62,16,288.7399470469347,30884,YZn3
Ni,58.693,163.0,1.91,7.64,1.156,49.0,8.797904509939547,17.595809019879095,0.5,0.5,0.017595809019879095,0.0007604845353545332,0.7604845353545332,P4/mmm,123,4,46.27525794900231,429,ZnNi
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9404398216847736,1.8808796433695472,0.5,0.5,0.001880879643369547,4.8105287236337865e-05,0.04810528723633786,P3m1,156,32,625.5876645338942,555779,ZnS
K,39.0983,275.0,0.82,4.341,0.501,289.7,2.550951063128177,2.7471780679841906,0.9285714285714286,0.9285714285714286,0.0027471780679841906,0.00015862681716988027,0.15862681716988028,Fm-3c,226,28,450.2809237551246,784,KZn13
F,18.99840316,135.0,3.98,17.423,3.339,3.74,5.782411586589357e-16,1.734723475976807e-15,0.3333333333333333,0.6666666666666666,8.673617379884035e-19,5.006975076704083e-20,5.006975076704083e-17,P4_2/mnm,136,6,69.29227525209552,1873,ZnF2
Ho,164.93033,216.0,1.23,6.022,,156.0,7.588465260784054,11.38269789117608,0.6666666666666666,0.6666666666666666,0.011382697891176081,0.00039285235180258073,0.3928523518025807,Imma,74,6,115.89797377001531,2041,HoZn2
Tb,158.92535,221.0,,5.864,,170.0,11.504848046933542,15.33979739591139,0.75,0.75,0.01533979739591139,0.0006362866626163254,0.6362866626163254,Pnma,62,16,289.2997442285438,1188983,TbZn3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.20477965488457853,0.40955930976915705,0.5,0.5,0.00040955930976915703,1.0070357000165283e-05,0.010070357000165283,R3m,160,36,732.0562295580811,1196782,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9457692682970046,1.8915385365940092,0.5,0.5,0.0018915385365940091,4.838797860481415e-05,0.04838797860481415,P3m1,156,40,781.8216801500441,556155,ZnS
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,13.192046614388365,24.499515141006963,0.5384615384615384,0.5384615384615384,0.024499515141006963,0.0008306151811615543,0.8306151811615543,R-3m,166,13,206.46938543456832,1104372,Nb6Zn7
S,32.07,180.0,2.58,10.36,2.077,19.4,0.936066370638419,1.872132741276838,0.5,0.5,0.001872132741276838,4.78726917120102e-05,0.047872691712010196,P3m1,156,36,703.9167453901262,556152,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.635407859795406,1.9062235793862181,0.3333333333333333,0.6666666666666666,0.0009531117896931091,3.62813899997657e-05,0.0362813899997657,Pa-3,205,12,210.15992820545503,1102743,ZnS2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,18.123887893749455,54.371663681248364,0.3333333333333333,0.6666666666666666,0.027185831840624182,0.0012573193741427244,1.2573193741427244,Pnma,62,12,172.97646023571534,1103252,ZnPd2
Fe,55.84,194.0,1.83,7.902,0.163,62.0,8.560696716760784,9.219211848819306,0.9285714285714286,0.07142857142857142,0.11984975403465098,0.0006074735829997145,0.6074735829997144,C2/m,12,14,197.29212493954213,1722,Zn13Fe
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.00021841061136785903,0.000655231834103577,0.3333333333333333,0.6666666666666666,3.276159170517885e-07,6.936814377036824e-09,6.936814377036824e-06,C2/c,15,48,1511.3146721010464,647579,ZnBr2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9486761830510816,1.8973523661021632,0.5,0.5,0.0018973523661021633,4.854245457041295e-05,0.04854245457041295,P3m1,156,40,781.7290587767748,556732,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2091477505440542,0.4182955010881084,0.5,0.5,0.0004182955010881084,8.792640581468322e-06,0.008792640581468322,P1,1,100,2378.6682579163007,1245136,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9458240785140481,1.8916481570280963,0.5,0.5,0.0018916481570280964,4.839171004222308e-05,0.048391710042223084,F-43m,216,2,39.09033500526396,10695,ZnS
V,50.9415,179.0,1.63,6.746,0.525,87.0,10.985444259748217,19.77379966754679,0.5555555555555556,0.5555555555555556,0.01977379966754679,0.0008060292892361105,0.8060292892361105,I4/mmm,139,9,122.66179363213215,30883,V4Zn5
Lu,174.9667,221.0,1.27,5.426,,137.0,9.618729546781921,12.82497272904256,0.75,0.75,0.012824972729042561,0.0005606129778897408,0.5606129778897408,Pnma,62,16,274.52035328868027,1190019,LuZn3
Co,58.93319,192.0,1.88,7.881,0.661,55.0,2.1786117885853944,2.346197310784271,0.9285714285714286,0.07142857142857142,0.03050056504019552,0.00015692041058070708,0.15692041058070708,C2/m,12,14,194.3696484563333,30568,Zn13Co
Y,88.90584,219.0,1.22,6.217,0.307,162.0,10.09590069705554,12.11508083646665,0.8333333333333334,0.8333333333333334,0.01211508083646665,0.0006092119049314747,0.6092119049314747,P6/mmm,191,6,99.43240388440354,30885,YZn5
C,12.011,170.0,2.55,11.26,1.263,11.3,0.7402688210812105,0.9870250947749473,0.75,0.25,0.002961075284324842,5.784573832960462e-05,0.05784573832960462,I4/mmm,139,4,51.18916915629385,981336,Zn3C
Eu,151.964,233.0,,5.67,,184.0,9.962114696721766,10.867761487332837,0.9166666666666666,0.9166666666666666,0.010867761487332837,0.000635699656993967,0.635699656993967,C2/m,12,24,376.1064680322636,1191536,EuZn11
Lu,174.9667,221.0,1.27,5.426,,137.0,9.310128642287145,10.085972695811074,0.9230769230769231,0.9230769230769231,0.010085972695811074,0.000624289697867603,0.624289697867603,I4/mmm,139,13,193.87100694299912,1104393,LuZn12
Ce,140.116,235.0,1.12,5.539,0.5,205.0,4.906921930755347,6.245173366415895,0.7857142857142857,0.7857142857142857,0.006245173366415896,0.0002650436940478258,0.2650436940478258,Immm,71,14,259.19087521538563,862292,Ce3Zn11
Mg,24.305,173.0,1.31,7.646,,71.2,9.478978112195335,14.895537033449813,0.6363636363636364,0.6363636363636364,0.014895537033449813,0.0005831473080571266,0.5831473080571266,P1,1,55,894.0173245551043,2047263,Mg4Zn7
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9324715828854356,1.8649431657708713,0.5,0.5,0.0018649431657708712,4.7680651427585916e-05,0.047680651427585916,P3m1,156,28,547.5848911260169,556815,ZnS
Ca,40.08,231.0,1.0,6.113,,160.8,3.093006054839598,4.639509082259397,0.6666666666666666,0.6666666666666666,0.004639509082259397,0.00014952558438501476,0.14952558438501476,Imma,74,6,124.11278247374933,1725,CaZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,1.3716264635612196,2.7432529271224393,0.5,0.5,0.0027432529271224394,5.818114054292442e-05,0.05818114054292442,P1,1,100,2357.510441977795,1245213,ZnS
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.0321408960561112,0.0964226881683336,0.3333333333333333,0.6666666666666666,4.82113440841668e-05,1.6407373906414542e-06,0.001640737390641454,P4_32_12,96,24,470.1431866833324,11025,ZnP2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,5.546811151346281,22.187244605385125,0.25,0.75,0.007395748201795042,0.00037444995409310845,0.37444995409310844,Pm-3m,221,4,59.25289711710895,30856,ZnPt3
As,74.92159,185.0,2.18,9.815,0.81,30.0,0.75241356944569,2.2572407083370702,0.3333333333333333,0.6666666666666666,0.001128620354168535,3.234192293416219e-05,0.03234192293416219,P2_1/c,14,24,558.3442179197793,7262,ZnAs2
O,15.999,152.0,3.44,13.618,1.461,5.3,2.048120728318598,4.096241456637196,0.5,0.5,0.0040962414566371955,0.00016690623526105326,0.16690623526105328,P6_3mc,186,4,49.084343077182005,1017539,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,0.17561256688112925,0.3512251337622585,0.5,0.5,0.0003512251337622585,7.261452425925211e-06,0.007261452425925211,P1,1,100,2418.422053612143,1245222,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,0.02453228797219388,0.07359686391658164,0.3333333333333333,0.6666666666666666,3.679843195829082e-05,1.7289164594540876e-06,0.0017289164594540875,Immm,71,18,255.40920793762407,1178680,ZnO2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,9.593414301515844,19.18682860303169,0.5,0.5,0.01918682860303169,0.0006884807773826892,0.6884807773826892,Fd-3m,227,4,55.736715485280044,1934,LiZn
Sr,87.62,249.0,0.95,5.695,,197.2,8.998682065320983,17.997364130641966,0.5,0.5,0.017997364130641964,0.000285806834492289,0.285806834492289,Pnma,62,8,251.88150818874178,12724,SrZn
Sr,87.62,249.0,0.95,5.695,,197.2,9.459214417202237,10.186846295448563,0.9285714285714286,0.9285714285714286,0.010186846295448563,0.000596645048075617,0.596645048075617,Fm-3c,226,28,443.9121795042458,672707,SrZn13
S,32.07,180.0,2.58,10.36,2.077,19.4,1.3870103313243365,2.774020662648673,0.5,0.5,0.002774020662648673,5.961020939285597e-05,0.059610209392855974,P1,1,100,2326.799965058609,1245246,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.3084248115581306,0.6168496231162612,0.5,0.5,0.0006168496231162612,1.3253265867717966e-05,0.013253265867717965,P1,1,100,2327.160826897659,1244969,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9275237606906498,1.8550475213812996,0.5,0.5,0.0018550475213812995,4.741538118715181e-05,0.04741538118715181,P6_3mc,186,4,78.24665646193154,560588,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9400853317158798,1.8801706634317596,0.5,0.5,0.0018801706634317596,4.808639508623525e-05,0.04808639508623525,P3m1,156,64,1251.1950858848784,555666,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2832301886687216,0.5664603773374433,0.5,0.5,0.0005664603773374433,1.1809642359760549e-05,0.011809642359760548,P1,1,100,2398.2960706226195,1245248,ZnS
N,14.007,155.0,3.04,14.534,,7.4,4.702270213346367,9.404540426692733,0.5,0.5,0.009404540426692733,0.0004912119761881497,0.4912119761881497,Pm-3m,221,2,19.145584559384798,999469,ZnN
O,15.999,152.0,3.44,13.618,1.461,5.3,8.673617379884035e-16,1.734723475976807e-15,0.5,0.5,1.734723475976807e-18,7.325234199548233e-20,7.325234199548234e-17,F-43m,216,2,23.681474594816258,1986,ZnO
Pr,140.90766,239.0,1.13,5.464,,216.0,10.526177420589757,11.483102640643372,0.9166666666666666,0.9166666666666666,0.011483102640643372,0.0006757693441347248,0.6757693441347249,I4_1/amd,141,24,373.83799707225086,568148,PrZn11
Dy,162.5,229.0,1.22,5.939,,163.0,10.776743698244703,12.0445958980382,0.8947368421052632,0.8947368421052632,0.0120445958980382,0.0006986255485292482,0.6986255485292482,R-3m,166,19,293.08709178716373,30964,Dy2Zn17
S,32.07,180.0,2.58,10.36,2.077,19.4,0.942192301597917,1.884384603195834,0.5,0.5,0.001884384603195834,4.8197646953976894e-05,0.048197646953976894,P3m1,156,48,938.3285976571598,554713,ZnS
N,14.007,155.0,3.04,14.534,,7.4,4.318662284901657,5.758216379868876,0.75,0.25,0.017274649139606628,0.00035478485672197464,0.35478485672197463,I4/mmm,139,4,48.6904917510158,981366,Zn3N
Y,88.90584,219.0,1.22,6.217,0.307,162.0,8.843843428261554,9.580830380616682,0.9230769230769231,0.9230769230769231,0.009580830380616683,0.0005854535130349282,0.5854535130349282,C2/m,12,13,196.3776149730629,30886,YZn12
O,15.999,152.0,3.44,13.618,1.461,5.3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Pa-3,205,12,121.82676206704514,8484,ZnO2
Th,232.038,237.0,1.3,6.08,,240.0,10.77229640606307,32.31688921818921,0.3333333333333333,0.3333333333333333,0.03231688921818921,0.00039952803970320965,0.39952803970320966,I4/mcm,140,6,161.77532491684886,2387,Th2Zn
Ba,137.33,268.0,0.89,5.212,,272.0,11.002382482132395,33.007147446397184,0.3333333333333333,0.3333333333333333,0.033007147446397184,0.00025153007177618544,0.25153007177618547,I4/mmm,139,3,131.22545234180726,1018178,Ba2Zn
S,32.07,180.0,2.58,10.36,2.077,19.4,0.19337410315479822,0.38674820630959644,0.5,0.5,0.00038674820630959643,9.501193178988291e-06,0.009501193178988291,R3m,160,20,407.05225020040933,555858,ZnS
Sm,150.4,229.0,1.17,5.644,,192.0,10.21640952277458,11.067776983005794,0.9230769230769231,0.9230769230769231,0.011067776983005794,0.0006691823639470439,0.6691823639470439,C2/m,12,13,198.4710460877893,30870,SmZn12
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9433086967849732,1.8866173935699464,0.5,0.5,0.0018866173935699463,4.8257334922359603e-05,0.048257334922359604,P6_3mc,186,20,390.9493544567458,561258,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,8.673617379884035e-16,1.734723475976807e-15,0.5,0.5,1.734723475976807e-18,7.319948722608706e-20,7.319948722608705e-17,P6_3mc,186,4,47.397148305666846,2133,ZnO
Pu,244.0642,243.0,1.28,6.06,,145.0,9.468007625406115,10.75909957432513,0.88,0.88,0.01075909957432513,0.0005676995334061327,0.5676995334061327,I4_1/amd,141,50,833.892496669774,567814,Pu3Zn22
Ru,101.1,207.0,2.2,7.361,1.05,72.0,12.104205411891261,16.138940549188348,0.75,0.25,0.04841682164756504,0.0008966046217072185,0.8966046217072186,I4/mmm,139,8,108.0003838378056,1380,Zn3Ru
Lu,174.9667,221.0,1.27,5.426,,137.0,9.024888954716877,13.537333432075314,0.6666666666666666,0.6666666666666666,0.013537333432075315,0.0004877766841591645,0.4877766841591645,Imma,74,6,111.01255038798044,1024948,LuZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9448434393580056,1.8896868787160113,0.5,0.5,0.0018896868787160112,4.8339234371903835e-05,0.048339234371903836,P6_3mc,186,32,625.4751539265097,560725,ZnS
Sm,150.4,229.0,1.17,5.644,,192.0,9.673205471303968,14.50980820695595,0.6666666666666666,0.6666666666666666,0.014509808206955951,0.0004708854651891561,0.47088546518915614,Imma,74,6,123.2555199054812,962,SmZn2
Tb,158.92535,221.0,,5.864,,170.0,10.122255459334882,10.96577674761279,0.9230769230769231,0.9230769230769231,0.01096577674761279,0.0006695995544829999,0.6695995544829999,I4/mmm,139,13,196.5194273060024,1104493,TbZn12
Gd,157.25,237.0,1.2,6.15,,158.0,2.993814799949768,4.490722199924653,0.6666666666666666,0.6666666666666666,0.004490722199924652,0.000148654580907663,0.148654580907663,Imma,74,6,120.8364295941629,1076988,GdZn2
N,14.007,155.0,3.04,14.534,,7.4,1.8647414404289342,2.4863219205719123,0.75,0.25,0.007458965761715737,0.000152583349296503,0.152583349296503,Pm-3m,221,4,48.884532919914655,1187906,Zn3N
Pu,244.0642,243.0,1.28,6.06,,145.0,9.398182639782659,10.503851185639443,0.8947368421052632,0.8947368421052632,0.010503851185639443,0.0005981506816523072,0.5981506816523072,C2/m,12,19,298.52924293692774,1105910,Pu2Zn17
S,32.07,180.0,2.58,10.36,2.077,19.4,0.17317366539283952,0.34634733078567903,0.5,0.5,0.000346347330785679,7.321706022561362e-06,0.007321706022561362,P1,1,100,2365.2092129787247,1244979,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.22492771390336444,0.4498554278067289,0.5,0.5,0.0004498554278067289,1.1085168960534589e-05,0.011085168960534589,R3m,160,24,486.9808618073073,581602,ZnS
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.1338201436240638,0.4014604308721914,0.3333333333333333,0.6666666666666666,0.0002007302154360957,6.200692464442771e-06,0.0062006924644427705,Pa-3,205,12,258.97780493022333,1102515,ZnSe2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.920666369055883,1.841332738111766,0.5,0.5,0.001841332738111766,4.7056152403327756e-05,0.04705615240332776,P3m1,156,44,860.8719193878266,556000,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,7.541279945380272,11.311919918070409,0.6666666666666666,0.6666666666666666,0.011311919918070408,0.00035726415295490855,0.35726415295490854,Imma,74,6,126.65048899544222,30800,NdZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.14864975339663744,0.2972995067932749,0.5,0.5,0.0002972995067932749,7.26406892008154e-06,0.00726406892008154,R3m,160,24,491.12888668452393,608468,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9338854969119323,1.8677709938238647,0.5,0.5,0.0018677709938238647,4.775545458525942e-05,0.04775545458525942,R3m,160,8,156.44462062353696,555410,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.944955532270596,1.889911064541192,0.5,0.5,0.001889911064541192,4.834468290045133e-05,0.04834468290045133,P3m1,156,36,703.663714824446,557175,ZnS
Mg,24.305,173.0,1.31,7.646,,71.2,9.402225071535591,14.103337607303388,0.6666666666666666,0.6666666666666666,0.014103337607303389,0.000585120261779968,0.585120261779968,P6_3/mmc,194,12,192.82651486927162,1124,MgZn2
Eu,151.964,233.0,,5.67,,184.0,4.909150995710397,5.890981194852476,0.8333333333333334,0.8333333333333334,0.005890981194852476,0.0002787707579274958,0.2787707579274958,P6/mmm,191,6,105.65995584774775,2436,EuZn5
Pr,140.90766,239.0,1.13,5.464,,216.0,11.344067179708924,12.67866331849821,0.8947368421052632,0.8947368421052632,0.01267866331849821,0.0007078903229179295,0.7078903229179294,R-3m,166,19,304.4783484622635,30710,Pr2Zn17
Sm,150.4,229.0,1.17,5.644,,192.0,3.1671414640617157,3.5990243909792223,0.88,0.88,0.0035990243909792222,0.0001978066158930199,0.1978066158930199,I4_1/amd,141,50,800.565099848482,1201457,Sm3Zn22
S,32.07,180.0,2.58,10.36,2.077,19.4,0.8976907923788977,1.7953815847577954,0.5,0.5,0.0017953815847577953,4.60219459573535e-05,0.0460219459573535,P3m1,156,52,1014.296988809619,555214,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2250898806400494,0.4501797612800988,0.5,0.5,0.0004501797612800988,1.1093329500870726e-05,0.011093329500870726,R3m,160,24,486.9734676985088,581258,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.21871234366688586,0.4374246873337717,0.5,0.5,0.0004374246873337717,8.967713573094446e-06,0.008967713573094446,P1,1,100,2438.8863658968967,1245054,ZnS
N,14.007,155.0,3.04,14.534,,7.4,0.012757013516499945,0.02551402703299989,0.5,0.5,2.551402703299989e-05,1.0896035790304691e-06,0.0010896035790304692,F-43m,216,2,23.415880347697012,999485,ZnN
S,32.07,180.0,2.58,10.36,2.077,19.4,1.2429760380806354,2.485952076161271,0.5,0.5,0.002485952076161271,5.2399883852992e-05,0.052399883852992,P1,1,100,2372.0969335882646,1245062,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,1.6124772318801879,3.2249544637603758,0.5,0.5,0.003224954463760376,0.0001653362623611008,0.1653362623611008,Pm-3m,221,2,19.505427410212953,13161,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9231072358455676,1.8462144716911353,0.5,0.5,0.0018462144716911353,4.718565052819562e-05,0.04718565052819562,P3m1,156,56,1095.5450360160282,554961,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,10.41076597529827,11.357199245779931,0.9166666666666666,0.9166666666666666,0.011357199245779931,0.0006713514833969833,0.6713514833969833,C2/m,12,24,372.1722370268635,30802,NdZn11
Rb,85.468,303.0,0.82,4.177,0.468,319.8,1.661174405217696,1.7889570517729037,0.9285714285714286,0.9285714285714286,0.0017889570517729035,0.00010161551448886137,0.10161551448886137,Fm-3c,226,28,457.73407318814515,2504,RbZn13
N,14.007,155.0,3.04,14.534,,7.4,1.3789531336674778,2.2982552227791295,0.6,0.4,0.0034473828341686948,0.00011788187375449464,0.11788187375449463,Cmcm,63,20,233.95507549181636,1524551,Zn3N2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.1669987845569896,0.3339975691139792,0.5,0.5,0.0003339975691139792,8.179675330167755e-06,0.008179675330167755,R3m,160,36,734.9871481914097,1202959,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9422318990548446,1.8844637981096892,0.5,0.5,0.0018844637981096893,4.820009072327025e-05,0.04820009072327025,P3m1,156,36,703.7403427458321,557346,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,2.8178418169946173,3.2020929738575195,0.88,0.88,0.0032020929738575195,0.00017346525586596856,0.17346525586596856,C2/c,15,50,812.2208112879619,1199143,Nd3Zn22
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2319713682831681,0.4639427365663362,0.5,0.5,0.0004639427365663362,9.691747566733693e-06,0.009691747566733694,P1,1,100,2393.493708806398,1244922,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.20118497655670903,0.40236995311341806,0.5,0.5,0.0004023699531134181,9.890058841878593e-06,0.009890058841878593,R3m,160,36,732.3170945528773,1199343,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9220189521658341,1.8440379043316681,0.5,0.5,0.0018440379043316681,4.712833382077658e-05,0.04712833382077658,P3m1,156,44,860.8162140757008,556543,ZnS
Pr,140.90766,239.0,1.13,5.464,,216.0,11.753069030903179,14.387377606795273,0.8169014084507042,0.8169014084507042,0.014387377606795272,0.0006320569598049342,0.6320569598049341,P6_3/mmc,194,142,2640.483229396476,571501,Pr13Zn58
Dy,162.5,229.0,1.22,5.939,,163.0,7.389547906236961,11.084321859355443,0.6666666666666666,0.6666666666666666,0.011084321859355442,0.0003783553176493566,0.3783553176493566,Imma,74,6,117.18425873562494,570093,DyZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.25406496694674696,0.5081299338934939,0.5,0.5,0.000508129933893494,1.255270477084674e-05,0.01255270477084674,P3m1,156,88,1781.1075381330425,680087,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,1.734723475976807e-15,3.469446951953614e-15,0.5,0.5,3.469446951953614e-18,1.3988451781047457e-19,1.3988451781047457e-16,P4_2/mnm,136,8,99.20889048362783,1093993,ZnO
Na,22.9897693,227.0,0.93,5.139,0.548,162.7,8.437218722224877,9.086235547011407,0.9285714285714286,0.9285714285714286,0.009086235547011406,0.0005371729097322065,0.5371729097322064,Fm-3c,226,28,439.78785962990736,950,NaZn13
O,15.999,152.0,3.44,13.618,1.461,5.3,5.782411586589357e-16,1.734723475976807e-15,0.3333333333333333,0.6666666666666666,8.673617379884035e-19,5.1373311671497867e-20,5.1373311671497865e-17,P2_1,4,12,135.06806702042834,1178720,ZnO2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.22746197705209248,0.45492395410418496,0.5,0.5,0.00045492395410418496,9.546528972088225e-06,0.009546528972088224,P1,1,100,2382.666807141497,1245117,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9431610649856685,1.886322129971337,0.5,0.5,0.001886322129971337,4.824974572819119e-05,0.04824974572819119,P6_3mc,186,28,547.3295127474391,561196,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,12.211999103681505,15.542544313776462,0.7857142857142857,0.7857142857142857,0.015542544313776462,0.0006437286515659399,0.6437286515659398,Immm,71,14,265.59014739462486,1103818,Nd3Zn11
N,14.007,155.0,3.04,14.534,,7.4,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,P1,1,14,195.4219692455173,2204873,ZnN6
Sb,121.76,206.0,2.05,8.64,1.07,43.0,1.5690058851870365,3.138011770374073,0.5,0.5,0.003138011770374073,6.408041576263123e-05,0.06408041576263122,Pbca,61,16,391.75922728067167,753,ZnSb
Ce,140.116,235.0,1.12,5.539,0.5,205.0,1.0569250763682834,1.4092334351577112,0.75,0.75,0.0014092334351577113,5.696247012599819e-05,0.05696247012599819,Pnma,62,16,296.8761920697377,1188098,CeZn3
Tb,158.92535,221.0,,5.864,,170.0,9.066360759653696,11.539004603195613,0.7857142857142857,0.7857142857142857,0.011539004603195614,0.0005192624646736103,0.5192624646736103,Immm,71,14,244.44102793937702,1104325,Tb3Zn11
S,32.07,180.0,2.58,10.36,2.077,19.4,0.29776064926490764,0.5955212985298153,0.5,0.5,0.0005955212985298152,1.2402049304672872e-05,0.012402049304672872,P1,1,100,2400.8987704372107,1245121,ZnS
Th,232.038,237.0,1.3,6.08,,240.0,9.165454297053069,11.456817871316337,0.8,0.8,0.011456817871316338,0.0004951450967517118,0.4951450967517118,I4/mmm,139,5,92.55321679625804,536,ThZn4
Mo,95.95,209.0,2.16,7.092,0.746,87.0,9.390164466763528,10.955191877890783,0.8571428571428571,0.14285714285714285,0.0657311512673447,0.0005925099770543165,0.5925099770543165,Fm-3m,225,7,110.93678387346209,972048,Zn6Mo
S,32.07,180.0,2.58,10.36,2.077,19.4,0.942016439735207,1.884032879470414,0.5,0.5,0.001884032879470414,4.818815503598228e-05,0.04818815503598228,P3m1,156,40,781.9485423600879,557009,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2416225566657512,0.4832451133315024,0.5,0.5,0.00048324511333150237,1.1925730214012255e-05,0.011925730214012255,P3m1,156,128,2593.357949425802,647075,ZnS
Ni,58.693,163.0,1.91,7.64,1.156,49.0,3.4220077487766543,4.044190975826956,0.8461538461538461,0.15384615384615385,0.022243050367048253,0.0002591312093883103,0.2591312093883103,I-43m,217,26,343.34807327228356,11532,Zn11Ni2
Ca,40.08,231.0,1.0,6.113,,160.8,9.004820053780282,18.009640107560564,0.5,0.5,0.018009640107560565,0.00034381982537577124,0.3438198253757712,Cmcm,63,4,104.76208047559373,30483,CaZn
