Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_li,LiSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Reduced Formula
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.118341585359536,21.177512378039303,0.6666666666666666,0.3333333333333333,0.04235502475607861,0.0006688295632048026,0.6688295632048026,P6_3/mmc,194,6,Li2Mg
O,15.999,152.0,3.44,13.618,1.461,5.3,2.68351278936476,10.73405115745904,0.25,0.75,0.0035780170524863466,0.0002506337816568822,0.25063378165688216,Imm2,44,4,LiO3
Y,88.90584,219.0,1.22,6.217,0.307,162.0,22.077463399551274,88.3098535982051,0.25,0.75,0.029436617866068365,0.0007396552549048969,0.7396552549048969,I4/mmm,139,4,LiY3
N,14.007,155.0,3.04,14.534,0.0,7.4,5.265917670413418,10.531835340826836,0.5,0.5,0.010531835340826835,0.0004120350594688895,0.4120350594688895,I-4m2,119,2,LiN
C,12.011,170.0,2.55,11.26,1.263,11.3,7.246288764668614,14.492577529337227,0.5,0.5,0.014492577529337226,0.0006305460821750094,0.6305460821750094,Immm,71,4,LiC
Pb,207.0,202.0,2.33,7.417,0.36,57.0,6.458766259985356,12.917532519970711,0.5,0.5,0.012917532519970711,0.0002946023490846015,0.2946023490846015,Pm-3m,221,2,LiPb
Mg,24.305,173.0,1.31,7.646,0.0,71.2,16.153984212117354,21.538645616156472,0.75,0.25,0.06461593684846942,0.0008107590333975336,0.8107590333975336,Pm-3m,221,4,Li3Mg
I,126.9045,198.0,2.66,10.451,3.059,32.9,2.3212645526389304,4.642529105277861,0.5,0.5,0.0046425291052778605,7.120907751747534e-05,0.07120907751747534,P6_3mc,186,4,LiI
Er,167.26,235.0,1.24,6.108,0.0,150.0,9.567638971061346,38.27055588424538,0.25,0.75,0.012756851961415128,0.0003363075617883231,0.3363075617883231,P6_3/mmc,194,8,LiEr3
Ho,164.93033,216.0,1.23,6.022,0.0,156.0,13.170439223097851,17.560585630797135,0.75,0.25,0.05268175689239141,0.000570652955524407,0.5706529555244071,P6_3/mmc,194,8,Li3Ho
In,114.818,193.0,1.78,5.786,0.3,65.0,16.890344930781183,20.78811683788453,0.8125,0.1875,0.09008183963083298,0.0009366340699878788,0.9366340699878788,Fd-3m,227,32,Li13In3
Pt,195.08,209.0,2.28,9.0,2.128,48.0,12.629085260645699,16.8387803475276,0.75,0.25,0.0505163410425828,0.0009285934399408983,0.9285934399408983,Fm-3m,225,4,Li3Pt
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.466801307946232,43.400403923838695,0.3333333333333333,0.6666666666666666,0.02170020196191935,0.0006826002846962259,0.6826002846962259,Cmcm,63,6,LiMg2
Ce,140.116,235.0,1.12,5.539,0.5,205.0,11.036627151099797,14.715502868133061,0.75,0.25,0.044146508604399184,0.00042824607545192,0.42824607545192,Fm-3m,225,4,Li3Ce
O,15.999,152.0,3.44,13.618,1.461,5.3,9.110171344535525,13.665257016803288,0.6666666666666666,0.3333333333333333,0.027330514033606576,0.0010847013699794312,1.0847013699794312,Fm-3m,225,3,Li2O
Dy,162.5,229.0,1.22,5.939,0.0,163.0,27.85518026465552,111.42072105862208,0.25,0.75,0.03714024035287403,0.0009587937352507223,0.9587937352507223,Pm-3m,221,4,LiDy3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,11.203908843236611,14.40502565558993,0.7777777777777778,0.2222222222222222,0.05041758979456475,0.0006384648172748176,0.6384648172748176,Cmmm,65,18,Li7Sn2
Ca,40.08,231.0,1.0,6.113,0.0,160.8,12.196772222897962,48.78708889159185,0.25,0.75,0.01626236296386395,0.0003152164637840209,0.3152164637840209,P6_3/mmc,194,8,LiCa3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.949384165045864,4.74692082522932,0.2,0.8,0.00118673020630733,4.965063096247513e-06,0.004965063096247513,P1,1,10,LiS4
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,19.02623427286203,25.36831236381604,0.75,0.25,0.07610493709144812,0.0011782872659113453,1.1782872659113452,P6_3/mmc,194,8,Li3Nb
Cl,35.45,175.0,3.16,12.968,3.617,14.6,5.788057470729942,11.576114941459885,0.5,0.5,0.011576114941459884,0.00035232502632248457,0.3523250263224846,Fm-3m,225,8,LiCl
O,15.999,152.0,3.44,13.618,1.461,5.3,0.45306379666163643,4.077574169954728,0.1111111111111111,0.8888888888888888,0.000509696771244341,3.462283421821988e-05,0.034622834218219885,P1,1,9,LiO8
Be,9.012183,153.0,1.57,9.323,0.0,37.74,15.440959183190856,20.587945577587806,0.75,0.25,0.06176383673276342,0.001038955769228595,1.038955769228595,P6_3/mmc,194,8,Li3Be
Hg,200.59,209.0,2.0,10.438,0.0,33.0,11.72305328641277,15.630737715217027,0.75,0.25,0.04689221314565108,0.0006905179387115282,0.6905179387115282,I4/mmm,139,4,Li3Hg
N,14.007,155.0,3.04,14.534,0.0,7.4,1.9656152309006805,7.862460923602722,0.25,0.75,0.002620820307867574,0.00018681133315844576,0.18681133315844575,C2/m,12,4,LiN3
Tb,158.92535,221.0,0.0,5.864,0.0,170.0,20.46537217212803,81.86148868851213,0.25,0.75,0.027287162896170707,0.0006988613192362787,0.6988613192362787,Pm-3m,221,4,LiTb3
Sr,87.62,249.0,0.95,5.695,0.0,197.2,15.706657094358325,62.8266283774333,0.25,0.75,0.020942209459144434,0.00032869179895932046,0.32869179895932044,I4/mmm,139,4,Sr3Li
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.098169796910653,12.196339593821307,0.5,0.5,0.012196339593821307,0.00039356261233378066,0.39356261233378065,P-1,2,16,LiSi
Ni,58.693,163.0,1.91,7.64,1.156,49.0,18.97397345818634,25.29863127758179,0.75,0.25,0.07589589383274536,0.0013803980117769207,1.3803980117769208,I4/mmm,139,4,Li3Ni
Ge,72.63,211.0,2.01,7.9,1.35,40.0,12.089318677977497,15.54340972882821,0.7777777777777778,0.2222222222222222,0.054401934050898736,0.0008195343340663463,0.8195343340663463,Cmmm,65,18,Li7Ge2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.532915151174862,37.59874545352458,0.3333333333333333,0.6666666666666666,0.01879937272676229,0.0005746053316472333,0.5746053316472333,P-3m1,164,6,LiMg2
Si,28.085,210.0,1.9,8.152,1.385,37.3,5.503221767101813,11.006443534203626,0.5,0.5,0.011006443534203627,0.00022528348337231863,0.22528348337231863,I4_1/a,88,16,LiSi
Au,196.96657,166.0,2.54,9.226,2.309,36.06,5.975116007190251,11.950232014380502,0.5,0.5,0.011950232014380502,0.0004074319627295936,0.40743196272959364,Pm-3m,221,2,LiAu
Cd,112.41,158.0,1.69,8.994,0.0,46.0,14.050109810970842,18.733479747961123,0.75,0.25,0.05620043924388337,0.0007775436557827599,0.77754365578276,Fm-3m,225,4,Li3Cd
Cd,112.41,158.0,1.69,8.994,0.0,46.0,4.109689332479318,16.438757329917273,0.25,0.75,0.005479585776639091,0.0002097312814186427,0.2097312814186427,Fm-3m,225,4,LiCd3
Br,79.9,183.0,2.96,11.814,3.365,21.0,5.156420629578081,10.312841259156162,0.5,0.5,0.010312841259156161,0.00025547797882253506,0.2554779788225351,Fm-3m,225,2,LiBr
In,114.818,193.0,1.78,5.786,0.3,65.0,14.602433689529388,21.90365053429408,0.6666666666666666,0.3333333333333333,0.04380730106858816,0.000793132312462007,0.793132312462007,Cmcm,63,6,Li2In
Mg,24.305,173.0,1.31,7.646,0.0,71.2,10.842066705827156,65.05240023496293,0.16666666666666666,0.8333333333333334,0.013010480046992587,0.0004947697532881577,0.4947697532881577,Amm2,38,6,LiMg5
Al,26.981538,184.0,1.61,5.986,0.441,57.8,2.705617625830717,5.024718447971332,0.5384615384615384,0.46153846153846156,0.005862171522633221,4.804467812912597e-06,0.004804467812912596,Cmmm,65,13,Li7Al6
Pt,195.08,209.0,2.28,9.0,2.128,48.0,2.6041824859559872,20.833459887647898,0.125,0.875,0.0029762085553782713,0.00017559045854025388,0.17559045854025387,Fm-3m,225,8,LiPt7
B,10.81,192.0,2.04,8.298,0.277,20.5,4.22113136069545,50.6535763283454,0.08333333333333333,0.9166666666666666,0.004604870575304128,0.000612748551554713,0.612748551554713,I-4m2,119,12,LiB11
Ho,164.93033,216.0,1.23,6.022,0.0,156.0,5.17496228108482,20.69984912433928,0.25,0.75,0.006899949708113094,0.000178456356951101,0.178456356951101,P6_3/mmc,194,8,LiHo3
In,114.818,193.0,1.78,5.786,0.3,65.0,12.246569368518141,24.493138737036283,0.5,0.5,0.024493138737036284,0.0006190685049232283,0.6190685049232283,Fd-3m,227,4,LiIn
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.280824551270953,24.561649102541907,0.5,0.5,0.024561649102541907,0.0006019730235493585,0.6019730235493586,Amm2,38,6,LiMg
Ca,40.08,231.0,1.0,6.113,0.0,160.8,19.052080026261567,25.402773368348758,0.75,0.25,0.07620832010504627,0.0007129033733594824,0.7129033733594824,Fm-3m,225,4,Li3Ca
S,32.07,180.0,2.58,10.36,2.077,19.4,0.949384165045864,4.74692082522932,0.2,0.8,0.00118673020630733,4.965063096247513e-06,0.004965063096247513,P1,1,10,LiS4
Ge,72.63,211.0,2.01,7.9,1.35,40.0,9.554899224997943,14.766662438633183,0.6470588235294118,0.35294117647058826,0.027072214470827503,0.0005836528990939926,0.5836528990939925,Cmcm,63,34,Li11Ge6
O,15.999,152.0,3.44,13.618,1.461,5.3,9.41329859345646,14.119947890184688,0.6666666666666666,0.3333333333333333,0.028239895780369378,0.000980638539917939,0.9806385399179389,P1,1,102,Li2O
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.047250679248982,42.14175203774695,0.3333333333333333,0.6666666666666666,0.021070876018873475,0.0006576513559746405,0.6576513559746405,P-62m,189,6,LiMg2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,2.7474812805850872,10.989925122340349,0.25,0.75,0.0036633083741134495,0.0002794133938471908,0.2794133938471908,P6_3/mmc,194,8,LiF3
Ac,227.02775,260.0,1.1,5.17,0.0,282.0,13.78641147490252,18.381881966536692,0.75,0.25,0.05514564589961008,0.000490010653675418,0.49001065367541796,I4/mmm,139,4,Li3Ac
Sr,87.62,249.0,0.95,5.695,0.0,197.2,17.889948114068805,22.55689110034762,0.7931034482758621,0.20689655172413793,0.08646808255133255,0.0006342554673618209,0.6342554673618209,Fm-3m,225,29,Sr6Li23
Ca,40.08,231.0,1.0,6.113,0.0,160.8,17.295464607244554,25.943196910866828,0.6666666666666666,0.3333333333333333,0.051886393821733656,0.0006135311437130252,0.6135311437130252,P6_3/mmc,194,12,Li2Ca
Sb,121.76,206.0,2.05,8.64,1.07,43.0,3.0859544140149007,12.343817656059603,0.25,0.75,0.004114605885353201,0.00012034491077693916,0.12034491077693917,Pm-3m,221,4,LiSb3
La,138.9055,240.0,1.1,5.577,0.5,215.0,16.964595107553677,67.85838043021471,0.25,0.75,0.022619460143404903,0.0005282927312892078,0.5282927312892077,P6_3/mmc,194,8,LiLa3
Ag,107.868,172.0,1.93,7.576,1.302,55.0,12.814500437875829,17.08600058383444,0.75,0.25,0.051258001751503315,0.0007852333638021287,0.7852333638021287,I4/mmm,139,4,Li3Ag
K,39.0983,275.0,0.82,4.341,0.501,289.7,11.751063626127657,47.00425450451063,0.25,0.75,0.015668084834836876,0.0001986445065962664,0.1986445065962664,Pm-3m,221,4,K3Li
Mg,24.305,173.0,1.31,7.646,0.0,71.2,9.062935783451055,36.25174313380422,0.25,0.75,0.01208391437793474,0.00042872828639031215,0.42872828639031213,Fm-3m,225,16,LiMg3
Zn,65.4,139.0,1.65,9.394,0.0,38.67,13.592489841027191,18.123319788036255,0.75,0.25,0.054369959364108766,0.0008518958624568017,0.8518958624568017,Fm-3m,225,4,Li3Zn
Ga,69.723,187.0,1.81,5.999,0.3,50.0,13.508027585535556,24.314449653964004,0.5555555555555556,0.4444444444444444,0.030393062067455002,0.0009176821747972192,0.9176821747972191,P-3m1,164,9,Li5Ga4
Ag,107.868,172.0,1.93,7.576,1.302,55.0,6.7079015837037,26.8316063348148,0.25,0.75,0.0089438687782716,0.0004053685168706406,0.4053685168706406,Pm-3m,221,4,LiAg3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.80351047488216,29.60702094976432,0.5,0.5,0.02960702094976432,0.0006870996969084154,0.6870996969084153,P-3m1,164,4,LiMg
Sn,118.71,217.0,1.96,7.344,1.2,53.0,6.9993470965427464,13.998694193085493,0.5,0.5,0.013998694193085493,0.000333749142718327,0.333749142718327,C2/c,15,12,LiSn
B,10.81,192.0,2.04,8.298,0.277,20.5,4.434518404146906,53.21422084976287,0.08333333333333333,0.9166666666666666,0.004837656440887534,0.0006385481666877599,0.6385481666877599,I-4m2,119,12,LiB11
Yb,173.05,242.0,0.0,6.254,0.0,139.0,23.839377427478965,95.35750970991586,0.25,0.75,0.03178583656997195,0.0008522463428127724,0.8522463428127723,I4/mmm,139,4,LiYb3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.557237455707597,40.67171236712279,0.3333333333333333,0.6666666666666666,0.020335856183561395,0.0006323230874592552,0.6323230874592551,P-6m2,187,6,LiMg2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,16.15567067133776,21.540894228450348,0.75,0.25,0.06462268268535104,0.0008109395969408147,0.8109395969408147,I4/mmm,139,4,Li3Mg
Mg,24.305,173.0,1.31,7.646,0.0,71.2,16.06251777070569,19.275021324846826,0.8333333333333334,0.16666666666666666,0.09637510662423412,0.0007867462706469437,0.7867462706469437,Amm2,38,6,Li5Mg
N,14.007,155.0,3.04,14.534,0.0,7.4,10.123346931506813,15.18502039726022,0.6666666666666666,0.3333333333333333,0.03037004079452044,0.0010681668124568001,1.0681668124568002,Fm-3m,225,3,Li2N
Pt,195.08,209.0,2.28,9.0,2.128,48.0,9.245980878496209,11.557476098120262,0.8,0.2,0.04622990439248104,0.00042228599160224644,0.42228599160224645,Fd-3m,227,10,Li4Pt
Cr,51.996,189.0,1.66,6.767,0.666,83.0,22.09483887243875,29.459785163251663,0.75,0.25,0.088379355489755,0.0012120956611887106,1.2120956611887106,Pm-3m,221,4,Li3Cr
Th,232.038,237.0,1.3,6.08,0.0,240.0,14.870709224548907,19.82761229939854,0.75,0.25,0.059482836898195626,0.0006511244675275891,0.6511244675275891,Fm-3m,225,4,Li3Th
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,15.523931053806843,31.047862107613685,0.5,0.5,0.031047862107613684,0.0011779005234587795,1.1779005234587796,P-6m2,187,2,LiRh
Ga,69.723,187.0,1.81,5.999,0.3,50.0,5.596804238708221,31.715224019346586,0.17647058823529413,0.8235294117647058,0.006796119432717125,0.0002837609905110505,0.28376099051105047,R3m,160,17,Li3Ga14
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,9.927612634802557,13.236816846403409,0.75,0.25,0.039710450539210226,0.0004650805965089124,0.4650805965089124,P6_3/mmc,194,8,Li3Bi
O,15.999,152.0,3.44,13.618,1.461,5.3,8.225869875621271,16.451739751242542,0.5,0.5,0.01645173975124254,0.0010061781073647782,1.0061781073647782,Pm-3m,221,2,Li2O2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,21.585488710718664,86.34195484287466,0.25,0.75,0.028780651614291552,0.0007278594149589841,0.7278594149589841,Fm-3m,225,4,LiY3
O,15.999,152.0,3.44,13.618,1.461,5.3,4.8510592658412275,14.55317779752368,0.3333333333333333,0.6666666666666666,0.007276588898761841,0.0005852031199017546,0.5852031199017547,Fm-3m,225,3,LiO2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,7.761765077908202,23.285295233724607,0.3333333333333333,0.6666666666666666,0.011642647616862303,0.00046395416092729193,0.4639541609272919,Fd-3m,227,6,LiPt2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,12.048485768736501,16.064647691648666,0.75,0.25,0.048193943074946004,0.0007285173591521281,0.7285173591521281,P6_3/mmc,194,8,Li3Ag
N,14.007,155.0,3.04,14.534,0.0,7.4,5.126433160016307,10.252866320032615,0.5,0.5,0.010252866320032614,0.0003985007557478372,0.39850075574783717,I-42m,121,8,LiN
Be,9.012183,153.0,1.57,9.323,0.0,37.74,15.467597290459587,30.935194580919173,0.5,0.5,0.030935194580919173,0.001392513462365723,1.392513462365723,Pm-3m,221,2,LiBe
O,15.999,152.0,3.44,13.618,1.461,5.3,0.3739899314313267,3.3659093828819397,0.1111111111111111,0.8888888888888888,0.0004207386728602425,2.9831201119069965e-05,0.029831201119069964,P1,1,9,LiO8
W,183.84,210.0,2.36,7.98,0.815,68.0,15.193540422356683,20.258053896475577,0.75,0.25,0.06077416168942673,0.0010548290713756807,1.0548290713756807,P6_3/mmc,194,8,Li3W
Tb,158.92535,221.0,0.0,5.864,0.0,170.0,25.152753137415502,33.53700418322067,0.75,0.25,0.10061101254966201,0.001064176174966196,1.064176174966196,P6_3/mmc,194,8,Li3Tb
Te,127.6,206.0,2.1,9.01,1.971,38.0,11.843069746661115,15.79075966221482,0.75,0.25,0.04737227898664446,0.0006177589780598071,0.6177589780598072,P6_3/mmc,194,8,Li3Te
Gd,157.25,237.0,1.2,6.15,0.0,158.0,15.0193819612645,20.025842615019332,0.75,0.25,0.060077527845058,0.0006680840695931931,0.6680840695931931,P6_3/mmc,194,8,Li3Gd
Sn,118.71,217.0,1.96,7.344,1.2,53.0,3.7935162217125793,15.174064886850317,0.25,0.75,0.005058021628950106,0.00015446661376382955,0.15446661376382956,I4/mmm,139,4,LiSn3
Si,28.085,210.0,1.9,8.152,1.385,37.3,4.426640221612249,17.706560886448997,0.25,0.75,0.005902186962149666,0.0003026921115450603,0.3026921115450603,P6_3/mmc,194,8,LiSi3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.938930230675684,51.755720922702736,0.25,0.75,0.017251906974234246,0.0006000721383357066,0.6000721383357066,P6_3/mmc,194,8,LiMg3
Mn,54.93804,197.0,1.55,7.434,0.0,68.0,22.165406700478375,44.33081340095675,0.5,0.5,0.04433081340095675,0.0016925646465330306,1.6925646465330306,P-6m2,187,2,LiMn
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.50523759800123,28.515712794003687,0.3333333333333333,0.6666666666666666,0.014257856397001844,0.0005171746943499469,0.5171746943499469,Fd-3m,227,12,LiAl2
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.324837865854933,2.598702926839464,0.125,0.875,0.0003712432752627806,1.531613873461905e-05,0.01531613873461905,I4_1/acd,142,64,LiP7
As,74.92159,185.0,2.18,9.815,0.81,30.0,2.019598208727165,6.73199402909055,0.3,0.7,0.0028851402981816643,8.75141787870998e-05,0.0875141787870998,Pbca,61,160,Li3As7
Sr,87.62,249.0,0.95,5.695,0.0,197.2,16.188099413437282,64.75239765374913,0.25,0.75,0.021584132551249708,0.0003443863948252118,0.34438639482521183,P6_3/mmc,194,8,Sr3Li
Zn,65.4,139.0,1.65,9.394,0.0,38.67,13.54951219982431,18.066016266432413,0.75,0.25,0.05419804879929724,0.0008483037432608754,0.8483037432608754,I4/mmm,139,4,Li3Zn
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.60062236922014,18.250777961525174,0.8,0.2,0.0730031118461007,0.0007020292765601244,0.7020292765601244,R-3m,166,5,Li4Mg
Sb,121.76,206.0,2.05,8.64,1.07,43.0,10.834069356331936,14.445425808442582,0.75,0.25,0.043336277425327745,0.0005521317417647638,0.5521317417647639,P6_3/mmc,194,8,Li3Sb
I,126.9045,198.0,2.66,10.451,3.059,32.9,2.9690800005484594,5.938160001096919,0.5,0.5,0.005938160001096919,0.00011172438754174987,0.11172438754174988,Fm-3m,225,2,LiI
Ag,107.868,172.0,1.93,7.576,1.302,55.0,6.69045513630415,26.7618205452166,0.25,0.75,0.008920606848405533,0.000404055255612239,0.404055255612239,I4/mmm,139,4,LiAg3
Pd,106.42,202.0,2.2,8.337,0.557,26.14,16.721055686817067,22.29474091575609,0.75,0.25,0.06688422274726827,0.0011249705386642275,1.1249705386642275,I4/mmm,139,4,Li3Pd
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.810067624834105,20.715101437251157,0.6666666666666666,0.3333333333333333,0.04143020287450232,0.0006711721568423161,0.6711721568423161,R32,155,6,Li2Mg
Ge,72.63,211.0,2.01,7.9,1.35,40.0,7.427409973540419,14.854819947080838,0.5,0.5,0.014854819947080837,0.00043690897569003616,0.43690897569003617,I4_1/a,88,16,LiGe
Si,28.085,210.0,1.9,8.152,1.385,37.3,10.54277839272184,15.814167589082759,0.6666666666666666,0.3333333333333333,0.03162833517816552,0.000631794305011133,0.631794305011133,R-3m,166,6,Li2Si
Ni,58.693,163.0,1.91,7.64,1.156,49.0,24.907500813827358,99.63000325530943,0.25,0.75,0.03321000108510314,0.0023742902076210673,2.3742902076210672,I4/mmm,139,4,LiNi3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.774842099917606,41.32452629975282,0.3333333333333333,0.6666666666666666,0.02066226314987641,0.0006411271019871955,0.6411271019871955,Amm2,38,6,LiMg2
Ho,164.93033,216.0,1.23,6.022,0.0,156.0,6.846771632161998,27.38708652864799,0.25,0.75,0.009129028842882664,0.00023668567990029564,0.23668567990029563,I4/mmm,139,4,LiHo3
Yb,173.05,242.0,0.0,6.254,0.0,139.0,19.740929932479105,26.32123990997214,0.75,0.25,0.07896371972991642,0.0008739752743939255,0.8739752743939255,P6_3/mmc,194,8,Li3Yb
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.01544681443698,39.04634044331094,0.3333333333333333,0.6666666666666666,0.01952317022165547,0.000600724130763871,0.6007241307638711,Cmcm,63,6,LiMg2
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.812560577609313,13.625121155218626,0.5,0.5,0.013625121155218625,0.00045269508046198064,0.45269508046198065,Fd-3m,227,4,LiSi
Sn,118.71,217.0,1.96,7.344,1.2,53.0,11.25046170895435,13.807384824625796,0.8148148148148148,0.18518518518518517,0.0607524932283535,0.0006332555536786467,0.6332555536786466,F-43m,216,108,Li22Sn5
Eu,151.964,233.0,0.0,5.67,0.0,184.0,12.083333675048612,16.11111156673148,0.75,0.25,0.04833333470019445,0.0004317976813893396,0.4317976813893396,P6_3/mmc,194,8,Li3Eu
S,32.07,180.0,2.58,10.36,2.077,19.4,6.7580690161082355,10.137103524162354,0.6666666666666666,0.3333333333333333,0.020274207048324708,0.0004266931282471955,0.42669312824719546,P6_3/mmc,194,6,Li2S
N,14.007,155.0,3.04,14.534,0.0,7.4,11.828676288347001,15.771568384462666,0.75,0.25,0.047314705153388,0.0014056010038984831,1.4056010038984832,P6_3/mmc,194,8,Li3N
O,15.999,152.0,3.44,13.618,1.461,5.3,0.27517829875519395,2.4766046887967454,0.1111111111111111,0.8888888888888888,0.0003095755860995932,2.4663935834036543e-05,0.024663935834036543,C2,5,9,LiO8
Pm,144.91276,236.0,0.0,5.55,0.0,200.0,11.158399816593716,14.877866422124955,0.75,0.25,0.04463359926637486,0.00045149638922156325,0.45149638922156327,P6_3/mmc,194,8,Li3Pm
O,15.999,152.0,3.44,13.618,1.461,5.3,6.332296315233124,12.664592630466249,0.5,0.5,0.01266459263046625,0.0006652193902091682,0.6652193902091682,P6_3/mmc,194,8,Li2O2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,10.845392729438124,65.07235637662875,0.16666666666666666,0.8333333333333334,0.013014471275325751,0.0004950118395724124,0.4950118395724124,Cm,8,6,LiMg5
Cu,63.55,140.0,1.9,7.726,1.228,46.5,15.901342204096292,21.20178960546172,0.75,0.25,0.06360536881638516,0.001081232247510633,1.081232247510633,I4/mmm,139,4,Li3Cu
Er,167.26,235.0,1.24,6.108,0.0,150.0,13.157287602809879,17.543050137079838,0.75,0.25,0.052629150411239514,0.0005738826398592625,0.5738826398592626,P6_3/mmc,194,8,Li3Er
S,32.07,180.0,2.58,10.36,2.077,19.4,6.262084970630456,12.524169941260912,0.5,0.5,0.012524169941260911,0.0003952238575610084,0.3952238575610084,Fm-3m,225,2,LiS
Te,127.6,206.0,2.1,9.01,1.971,38.0,7.5844662684785105,11.376699402717765,0.6666666666666666,0.3333333333333333,0.022753398805435532,0.0003293162881817736,0.3293162881817736,Fm-3m,225,3,Li2Te
B,10.81,192.0,2.04,8.298,0.277,20.5,2.5754110635912104,10.301644254364842,0.25,0.75,0.003433881418121614,0.0002781466545443331,0.2781466545443331,P4/mmm,123,8,LiB3
Al,26.981538,184.0,1.61,5.986,0.441,57.8,13.72104485389006,27.44208970778012,0.5,0.5,0.02744208970778012,0.0008668786909253112,0.8668786909253112,Fd-3m,227,4,LiAl
Zn,65.4,139.0,1.65,9.394,0.0,38.67,10.152174688330089,30.45652406499027,0.3333333333333333,0.6666666666666666,0.015228262032495134,0.0005696689417011323,0.5696689417011322,Fd-3m,227,12,LiZn2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.95895971001361,41.876879130040834,0.3333333333333333,0.6666666666666666,0.020938439565020416,0.0006513193530101594,0.6513193530101594,R32,155,6,LiMg2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.239204835988167,24.478409671976333,0.5,0.5,0.024478409671976332,0.0006086073231445192,0.6086073231445193,C2/m,12,4,LiMg
Al,26.981538,184.0,1.61,5.986,0.441,57.8,12.693331567549853,25.386663135099706,0.5,0.5,0.025386663135099706,0.0006826575362313311,0.6826575362313311,P6_3/mmc,194,8,LiAl
Al,26.981538,184.0,1.61,5.986,0.441,57.8,17.349621452235255,23.13282860298034,0.75,0.25,0.06939848580894102,0.0010430358123732946,1.0430358123732946,I4/mmm,139,4,Li3Al
Sb,121.76,206.0,2.05,8.64,1.07,43.0,8.898084218250133,13.347126327375202,0.6666666666666666,0.3333333333333333,0.026694252654750405,0.00045657504437288056,0.45657504437288055,P-62c,190,18,Li2Sb
Cd,112.41,158.0,1.69,8.994,0.0,46.0,5.874794002221711,23.499176008886845,0.25,0.75,0.007833058669628948,0.00029173071155957876,0.29173071155957875,P-6m2,187,4,LiCd3
La,138.9055,240.0,1.1,5.577,0.5,215.0,15.038354490433656,60.153417961734625,0.25,0.75,0.02005113932057821,0.00044921177311052816,0.4492117731105282,Pm-3m,221,4,LiLa3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.289028363418279,21.43354254512742,0.6666666666666666,0.3333333333333333,0.04286708509025484,0.0006988023550448658,0.6988023550448658,Cmcm,63,6,Li2Mg
In,114.818,193.0,1.78,5.786,0.3,65.0,12.289305564042316,22.12075001527617,0.5555555555555556,0.4444444444444444,0.027650937519095208,0.0006410609226604665,0.6410609226604665,P-3m1,164,9,Li5In4
Au,196.96657,166.0,2.54,9.226,2.309,36.06,6.897490588559203,13.794981177118405,0.5,0.5,0.013794981177118405,0.00042757370790381954,0.42757370790381954,R-3m,166,2,LiAu
N,14.007,155.0,3.04,14.534,0.0,7.4,7.46397459590175,9.951966127869,0.75,0.25,0.029855898383607,0.0006863838478506904,0.6863838478506904,P6/mmm,191,4,Li3N
In,114.818,193.0,1.78,5.786,0.3,65.0,7.751242037698854,31.004968150795417,0.25,0.75,0.010334989383598473,0.0003369383711901833,0.33693837119018333,I4/mmm,139,4,LiIn3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.782150737659,25.564301475318,0.5,0.5,0.025564301475318,0.0006369792116379246,0.6369792116379246,Amm2,38,6,LiMg
O,15.999,152.0,3.44,13.618,1.461,5.3,0.4601669589481627,4.141502630533464,0.1111111111111111,0.8888888888888888,0.000517687828816683,4.0347913385213735e-05,0.040347913385213735,Cm,8,9,LiO8
