Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
As,74.92159,185.0,2.18,9.815,0.81,30.0,11.093244287117717,14.790992382823623,0.75,0.25,0.04437297714847087,0.000701921360119535,0.701921360119535,P6_3/mmc,194,8,126.43290165985059,757,Li3As
B,10.81,192.0,2.04,8.298,0.277,20.5,12.710629283838,16.947505711783997,0.75,0.25,0.050842517135352,0.0011227138242540394,1.1227138242540393,I4/mmm,139,4,45.28537552223792,1185180,Li3B
Zn,65.4,139.0,1.65,9.394,,38.67,8.041273329644829,112.5778266150276,0.07142857142857142,0.9285714285714286,0.008659832816540584,0.0005170049156217482,0.5170049156217482,Fm-3c,226,28,435.5000241328148,1193737,LiZn13
Be,9.012183,153.0,1.57,9.323,,37.74,15.700710774727996,20.934281032970663,0.75,0.25,0.06280284309891199,0.0010750934082994206,1.0750934082994206,I4/mmm,139,4,58.41617352882233,975794,Li3Be
Mg,24.305,173.0,1.31,7.646,,71.2,16.761466732180462,20.11376007861655,0.8333333333333334,0.16666666666666666,0.10056880039308276,0.0008337989343840952,0.8337989343840952,C2,5,6,120.61517021171325,981935,Li5Mg
Sn,118.71,217.0,1.96,7.344,1.2,53.0,3.594406024555144,12.580421085943003,0.2857142857142857,0.7142857142857143,0.005032168434377202,0.00015288131675886388,0.15288131675886388,P4/mbm,127,14,329.15522583536637,7924,Li2Sn5
O,15.999,152.0,3.44,13.618,1.461,5.3,11.06465760149624,16.59698640224436,0.6666666666666666,0.3333333333333333,0.03319397280448872,0.0014687797122397222,1.4687797122397221,Pnma,62,12,90.39877805466602,755894,Li2O
Ga,69.723,187.0,1.81,5.999,0.3,50.0,9.717281944673514,38.86912777869406,0.25,0.75,0.012956375926231353,0.000598577846637026,0.598577846637026,P6_3/mmc,194,8,129.87158812198427,1185352,LiGa3
Ir,192.22,202.0,2.2,9.1,1.565,54.0,12.014471982517225,24.02894396503445,0.5,0.5,0.024028943965034452,0.0009050977253991484,0.9050977253991485,P-6m2,187,2,26.548452493831736,279,LiIr
Al,26.981538,184.0,1.61,5.986,0.441,57.8,15.98622939746216,23.09122024077868,0.6923076923076923,0.3076923076923077,0.05195524554175202,0.0009688386361993913,0.9688386361993914,P-1,2,13,214.50525856633737,568404,Li9Al4
Pt,195.08,209.0,2.28,9.0,2.128,48.0,3.5935131551432553,14.374052620573021,0.25,0.75,0.00479135087352434,0.0002512402573288411,0.2512402573288411,Pm-3m,221,4,57.212378196855774,861931,LiPt3
Mg,24.305,173.0,1.31,7.646,,71.2,11.974945066077122,47.89978026430849,0.25,0.75,0.01596659342143616,0.0005462797969421293,0.5462797969421292,I4/mmm,139,4,87.68360194250933,1094567,LiMg3
Pd,106.42,202.0,2.2,8.337,0.557,26.14,11.05988316110099,88.47906528880792,0.125,0.875,0.012639866469829703,0.000754043091613878,0.754043091613878,Fm-3m,225,8,117.33953440172262,1079855,LiPd7
I,126.9045,198.0,2.66,10.451,3.059,32.9,3.058143225163299,6.116286450326598,0.5,0.5,0.0061162864503265975,0.0001142737944347866,0.1142737944347866,P6_3/mmc,194,4,107.04617765741594,568273,LiI
Ca,40.08,231.0,1.0,6.113,,160.8,5.367483812088745,26.83741906044372,0.2,0.8,0.00670935476511093,0.00013179744646744647,0.13179744646744646,Fd-3m,227,10,407.2524890240946,1211157,LiCa4
Eu,151.964,233.0,,5.67,,184.0,23.140722734966474,92.5628909398659,0.25,0.75,0.030854296979955297,0.0005974600123264362,0.5974600123264362,I4/mmm,139,4,154.9273407929634,1185411,LiEu3
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,15.941303828382377,21.255071771176503,0.75,0.25,0.06376521531352951,0.0011840179948046955,1.1840179948046956,P6_3/mmc,194,8,107.70987534534493,1185255,Li3Rh
Ga,69.723,187.0,1.81,5.999,0.3,50.0,7.011957755646808,31.553809900410638,0.2222222222222222,0.7777777777777778,0.009015374257260182,0.00037293703339501456,0.37293703339501455,Cm,8,18,338.43579022616257,1222769,Li2Ga7
B,10.81,192.0,2.04,8.298,0.277,20.5,7.333273454188112,14.666546908376224,0.5,0.5,0.014666546908376224,0.001044261490165904,1.044261490165904,Fd-3m,227,4,28.089797520056244,1001831,LiB
Tl,204.383,196.0,1.62,6.108,0.2,66.0,11.146515027266387,22.293030054532775,0.5,0.5,0.022293030054532776,0.0004845407303792726,0.48454073037927264,Cmce,64,24,552.1029376518993,1191883,LiTl
Pa,231.03588,243.0,1.5,5.89,,200.0,15.704644964191827,31.409289928383654,0.5,0.5,0.031409289928383655,0.0006924040077789457,0.6924040077789456,P-6m2,187,2,45.36266338078631,1185271,LiPa
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.176689701215077,36.70675880486031,0.25,0.75,0.01223558626828677,0.0005753375852009666,0.5753375852009666,Pm-3m,221,4,63.800383894680834,10890,LiAl3
Pu,244.0642,243.0,1.28,6.06,,145.0,13.926911027844136,55.707644111376545,0.25,0.75,0.01856921470379218,0.0007614938260824951,0.761493826082495,Fm-3m,225,4,73.15573968335964,1185480,LiPu3
O,15.999,152.0,3.44,13.618,1.461,5.3,9.425427416651182,14.138141124976773,0.6666666666666666,0.3333333333333333,0.028276282249953547,0.0009789370304801243,0.9789370304801244,P1,1,102,982.079098618734,1245224,Li2O
Mg,24.305,173.0,1.31,7.646,,71.2,9.340098609434323,28.02029582830297,0.3333333333333333,0.6666666666666666,0.014010147914151484,0.00045298726470392595,0.452987264703926,C2/m,12,6,123.71339334061469,2034417,LiMg2
Ge,72.63,211.0,2.01,7.9,1.35,40.0,13.110924233752987,16.090679741424122,0.8148148148148148,0.18518518518518517,0.07079899086226613,0.0008435808316799802,0.8435808316799802,F-43m,216,108,1678.5348410838321,1204063,Li22Ge5
Ga,69.723,187.0,1.81,5.999,0.3,50.0,10.322503124306133,41.29001249722453,0.25,0.75,0.013763337499074844,0.0006117392368792927,0.6117392368792927,Pm-3m,221,4,67.49609965818132,863257,LiGa3
Mg,24.305,173.0,1.31,7.646,,71.2,14.118341585359536,21.177512378039303,0.6666666666666666,0.3333333333333333,0.04235502475607861,0.0006688295632048026,0.6688295632048026,P6_3/mmc,194,6,126.6541644873705,977207,Li2Mg
O,15.999,152.0,3.44,13.618,1.461,5.3,2.68351278936476,10.73405115745904,0.25,0.75,0.0035780170524863466,0.0002506337816568822,0.25063378165688216,Imm2,44,4,42.827631161684195,1001790,LiO3
Y,88.90584,219.0,1.22,6.217,0.307,162.0,22.077463399551274,88.3098535982051,0.25,0.75,0.029436617866068365,0.0007396552549048969,0.7396552549048969,I4/mmm,139,4,119.39326194547183,1185257,LiY3
N,14.007,155.0,3.04,14.534,,7.4,5.265917670413418,10.531835340826836,0.5,0.5,0.010531835340826835,0.0004120350594688895,0.4120350594688895,I-4m2,119,2,25.56053204405058,1059612,LiN
C,12.011,170.0,2.55,11.26,1.263,11.3,7.246288764668614,14.492577529337227,0.5,0.5,0.014492577529337226,0.0006305460821750094,0.6305460821750094,Immm,71,4,45.968337411110205,1378,LiC
Pb,207.0,202.0,2.33,7.417,0.36,57.0,6.458766259985356,12.917532519970711,0.5,0.5,0.012917532519970711,0.0002946023490846015,0.2946023490846015,Pm-3m,221,2,43.84735070887422,2314,LiPb
Mg,24.305,173.0,1.31,7.646,,71.2,16.153984212117354,21.538645616156472,0.75,0.25,0.06461593684846942,0.0008107590333975336,0.8107590333975336,Pm-3m,221,4,79.69807820418913,976254,Li3Mg
I,126.9045,198.0,2.66,10.451,3.059,32.9,2.3212645526389304,4.642529105277861,0.5,0.5,0.0046425291052778605,7.120907751747534e-05,0.07120907751747534,P6_3mc,186,4,130.3914969025836,570935,LiI
Er,167.26,235.0,1.24,6.108,,150.0,9.567638971061346,38.27055588424538,0.25,0.75,0.012756851961415128,0.0003363075617883231,0.3363075617883231,P6_3/mmc,194,8,227.59259816068857,1185345,LiEr3
Ho,164.93033,216.0,1.23,6.022,,156.0,13.170439223097851,17.560585630797135,0.75,0.25,0.05268175689239141,0.000570652955524407,0.5706529555244071,P6_3/mmc,194,8,184.63676173894166,1185197,Li3Ho
In,114.818,193.0,1.78,5.786,0.3,65.0,16.890344930781183,20.78811683788453,0.8125,0.1875,0.09008183963083298,0.0009366340699878788,0.9366340699878788,Fd-3m,227,32,577.0567771381544,510430,Li13In3
Pt,195.08,209.0,2.28,9.0,2.128,48.0,12.629085260645699,16.8387803475276,0.75,0.25,0.0505163410425828,0.0009285934399408983,0.9285934399408983,Fm-3m,225,4,54.40092388095913,867227,Li3Pt
Mg,24.305,173.0,1.31,7.646,,71.2,14.466801307946232,43.400403923838695,0.3333333333333333,0.6666666666666666,0.02170020196191935,0.0006826002846962259,0.6826002846962259,Cmcm,63,6,127.16198600225593,1094593,LiMg2
Ce,140.116,235.0,1.12,5.539,0.5,205.0,11.036627151099797,14.715502868133061,0.75,0.25,0.044146508604399184,0.00042824607545192,0.42824607545192,Fm-3m,225,4,103.08677915568101,1185231,Li3Ce
O,15.999,152.0,3.44,13.618,1.461,5.3,9.110171344535525,13.665257016803288,0.6666666666666666,0.3333333333333333,0.027330514033606576,0.0010847013699794312,1.0847013699794312,Fm-3m,225,3,25.196348773971618,1960,Li2O
Dy,162.5,229.0,1.22,5.939,,163.0,27.85518026465552,111.42072105862208,0.25,0.75,0.03714024035287403,0.0009587937352507223,0.9587937352507223,Pm-3m,221,4,116.20927104773565,974060,LiDy3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,11.203908843236611,14.40502565558993,0.7777777777777778,0.2222222222222222,0.05041758979456475,0.0006384648172748176,0.6384648172748176,Cmmm,65,18,315.8676151319596,30767,Li7Sn2
Ca,40.08,231.0,1.0,6.113,,160.8,12.196772222897962,48.78708889159185,0.25,0.75,0.01626236296386395,0.0003152164637840209,0.3152164637840209,P6_3/mmc,194,8,309.5465782841828,1185350,LiCa3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.949384165045864,4.74692082522932,0.2,0.8,0.00118673020630733,4.965063096247513e-06,0.004965063096247513,P1,1,10,1912.1291041867883,1143546,LiS4
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,19.02623427286203,25.36831236381604,0.75,0.25,0.07610493709144812,0.0011782872659113453,1.1782872659113452,P6_3/mmc,194,8,129.1789180672929,1185216,Li3Nb
Cl,35.45,175.0,3.16,12.968,3.617,14.6,5.788057470729942,11.576114941459885,0.5,0.5,0.011576114941459884,0.00035232502632248457,0.3523250263224846,Fm-3m,225,8,131.42540639011227,22905,LiCl
O,15.999,152.0,3.44,13.618,1.461,5.3,0.45306379666163643,4.077574169954728,0.1111111111111111,0.8888888888888888,0.000509696771244341,3.462283421821988e-05,0.034622834218219885,P1,1,9,117.77124149498279,1236127,LiO8
Be,9.012183,153.0,1.57,9.323,,37.74,15.440959183190856,20.587945577587806,0.75,0.25,0.06176383673276342,0.001038955769228595,1.038955769228595,P6_3/mmc,194,8,118.89598876499218,977119,Li3Be
Hg,200.59,209.0,2.0,10.438,,33.0,11.72305328641277,15.630737715217027,0.75,0.25,0.04689221314565108,0.0006905179387115282,0.6905179387115282,I4/mmm,139,4,67.90875445343185,976047,Li3Hg
N,14.007,155.0,3.04,14.534,,7.4,1.9656152309006805,7.862460923602722,0.25,0.75,0.002620820307867574,0.00018681133315844576,0.18681133315844575,C2/m,12,4,42.08770844183261,2659,LiN3
Tb,158.92535,221.0,,5.864,,170.0,20.46537217212803,81.86148868851213,0.25,0.75,0.027287162896170707,0.0006988613192362787,0.6988613192362787,Pm-3m,221,4,117.13552665637728,1185429,LiTb3
Sr,87.62,249.0,0.95,5.695,,197.2,15.706657094358325,62.8266283774333,0.25,0.25,0.0628266283774333,0.00032869179895932046,0.32869179895932044,I4/mmm,139,4,191.14145401969353,972285,Sr3Li
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.098169796910653,12.196339593821307,0.5,0.5,0.012196339593821307,0.00039356261233378066,0.39356261233378065,P-1,2,16,247.91663052541352,795,LiSi
Ni,58.693,163.0,1.91,7.64,1.156,49.0,18.97397345818634,25.29863127758179,0.75,0.25,0.07589589383274536,0.0013803980117769207,1.3803980117769208,I4/mmm,139,4,54.98116715993251,1185204,Li3Ni
Ge,72.63,211.0,2.01,7.9,1.35,40.0,12.089318677977497,15.54340972882821,0.7777777777777778,0.2222222222222222,0.054401934050898736,0.0008195343340663463,0.8195343340663463,Cmmm,65,18,265.5260764047236,29630,Li7Ge2
Mg,24.305,173.0,1.31,7.646,,71.2,12.532915151174862,37.59874545352458,0.3333333333333333,0.6666666666666666,0.01879937272676229,0.0005746053316472333,0.5746053316472333,P-3m1,164,6,130.86807024828488,1094559,LiMg2
Si,28.085,210.0,1.9,8.152,1.385,37.3,5.503221767101813,11.006443534203626,0.5,0.5,0.011006443534203627,0.00022528348337231863,0.22528348337231863,I4_1/a,88,16,390.8477752366298,570363,LiSi
Au,196.96657,166.0,2.54,9.226,2.309,36.06,5.975116007190251,11.950232014380502,0.5,0.5,0.011950232014380502,0.0004074319627295936,0.40743196272959364,Pm-3m,221,2,29.33061985201119,1206794,LiAu
Cd,112.41,158.0,1.69,8.994,,46.0,14.050109810970842,18.733479747961123,0.75,0.25,0.05620043924388337,0.0007775436557827599,0.77754365578276,Fm-3m,225,4,72.27946472961175,867343,Li3Cd
Cd,112.41,158.0,1.69,8.994,,46.0,4.109689332479318,16.438757329917273,0.25,0.75,0.005479585776639091,0.0002097312814186427,0.2097312814186427,Fm-3m,225,4,78.3800929395173,973940,LiCd3
Br,79.9,183.0,2.96,11.814,3.365,21.0,5.156420629578081,10.312841259156162,0.5,0.5,0.010312841259156161,0.00025547797882253506,0.2554779788225351,Fm-3m,225,2,40.36685003806086,23259,LiBr
In,114.818,193.0,1.78,5.786,0.3,65.0,14.602433689529388,21.90365053429408,0.6666666666666666,0.3333333333333333,0.04380730106858816,0.000793132312462007,0.793132312462007,Cmcm,63,6,110.4665649861205,31324,Li2In
Mg,24.305,173.0,1.31,7.646,,71.2,10.842066705827156,65.05240023496293,0.16666666666666666,0.8333333333333334,0.013010480046992587,0.0004947697532881577,0.4947697532881577,Amm2,38,6,131.4801476901841,1094599,LiMg5
Al,26.981538,184.0,1.61,5.986,0.441,57.8,2.705617625830717,5.024718447971332,0.5384615384615384,0.46153846153846156,0.005862171522633221,4.804467812912597e-06,0.004804467812912596,Cmmm,65,13,7320.900150744583,1212183,Li7Al6
Pt,195.08,209.0,2.28,9.0,2.128,48.0,2.6041824859559872,20.833459887647898,0.125,0.875,0.0029762085553782713,0.00017559045854025388,0.17559045854025387,Fm-3m,225,8,118.64801801216241,30765,LiPt7
B,10.81,192.0,2.04,8.298,0.277,20.5,4.22113136069545,50.6535763283454,0.08333333333333333,0.9166666666666666,0.004604870575304128,0.000612748551554713,0.612748551554713,I-4m2,119,12,82.66617064997254,1103120,LiB11
Ho,164.93033,216.0,1.23,6.022,,156.0,5.17496228108482,20.69984912433928,0.25,0.75,0.006899949708113094,0.000178456356951101,0.178456356951101,P6_3/mmc,194,8,231.98780338221596,1185384,LiHo3
In,114.818,193.0,1.78,5.786,0.3,65.0,12.246569368518141,24.493138737036283,0.5,0.5,0.024493138737036284,0.0006190685049232283,0.6190685049232283,Fd-3m,227,4,79.12900928492144,22460,LiIn
Mg,24.305,173.0,1.31,7.646,,71.2,12.280824551270953,24.561649102541907,0.5,0.5,0.024561649102541907,0.0006019730235493585,0.6019730235493586,Amm2,38,6,122.40572986670384,2362485,LiMg
Ca,40.08,231.0,1.0,6.113,,160.8,19.052080026261567,25.402773368348758,0.75,0.25,0.07620832010504627,0.0007129033733594824,0.7129033733594824,Fm-3m,225,4,106.8985264383342,975929,Li3Ca
S,32.07,180.0,2.58,10.36,2.077,19.4,0.949384165045864,4.74692082522932,0.2,0.8,0.00118673020630733,4.965063096247513e-06,0.004965063096247513,P1,1,10,1912.1291041867883,1546006,LiS4
Ge,72.63,211.0,2.01,7.9,1.35,40.0,9.554899224997943,14.766662438633183,0.6470588235294118,0.35294117647058826,0.027072214470827503,0.0005836528990939926,0.5836528990939925,Cmcm,63,34,556.6092006982611,29631,Li11Ge6
O,15.999,152.0,3.44,13.618,1.461,5.3,9.41329859345646,14.119947890184688,0.6666666666666666,0.3333333333333333,0.028239895780369378,0.000980638539917939,0.9806385399179389,P1,1,102,979.1135239421714,1245303,Li2O
Mg,24.305,173.0,1.31,7.646,,71.2,14.047250679248982,42.14175203774695,0.3333333333333333,0.6666666666666666,0.021070876018873475,0.0006576513559746405,0.6576513559746405,P-62m,189,6,128.1583369513252,1094156,LiMg2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,2.7474812805850872,10.989925122340349,0.25,0.75,0.0036633083741134495,0.0002794133938471908,0.2794133938471908,P6_3/mmc,194,8,78.66426853073952,1185348,LiF3
Ac,227.02775,260.0,1.1,5.17,,282.0,13.78641147490252,18.381881966536692,0.75,0.25,0.05514564589961008,0.000490010653675418,0.49001065367541796,I4/mmm,139,4,112.53968762919682,976407,Li3Ac
Sr,87.62,249.0,0.95,5.695,,197.2,17.889948114068805,22.55689110034762,0.7931034482758621,0.7931034482758621,0.02255689110034762,0.0006342554673618209,0.6342554673618209,Fm-3m,225,29,817.9803281254697,2272,Sr6Li23
Ca,40.08,231.0,1.0,6.113,,160.8,17.295464607244554,25.943196910866828,0.6666666666666666,0.3333333333333333,0.051886393821733656,0.0006135311437130252,0.6135311437130252,P6_3/mmc,194,12,338.2804237628279,570466,Li2Ca
Sb,121.76,206.0,2.05,8.64,1.07,43.0,3.0859544140149007,12.343817656059603,0.25,0.75,0.004114605885353201,0.00012034491077693916,0.12034491077693917,Pm-3m,221,4,102.57033368813599,1185416,LiSb3
La,138.9055,240.0,1.1,5.577,0.5,215.0,16.964595107553677,67.85838043021471,0.25,0.75,0.022619460143404903,0.0005282927312892078,0.5282927312892077,P6_3/mmc,194,8,256.89689223858136,973415,LiLa3
Ag,107.868,172.0,1.93,7.576,1.302,55.0,12.814500437875829,17.08600058383444,0.75,0.25,0.051258001751503315,0.0007852333638021287,0.7852333638021287,I4/mmm,139,4,65.27741193179845,976408,Li3Ag
K,39.0983,275.0,0.82,4.341,0.501,289.7,11.751063626127657,47.00425450451063,0.25,0.25,0.04700425450451062,0.0001986445065962664,0.1986445065962664,Pm-3m,221,4,236.6249905920836,1184845,K3Li
Mg,24.305,173.0,1.31,7.646,,71.2,9.062935783451055,36.25174313380422,0.25,0.75,0.01208391437793474,0.00042872828639031215,0.42872828639031213,Fm-3m,225,16,338.225811401684,1094603,LiMg3
Zn,65.4,139.0,1.65,9.394,,38.67,13.592489841027191,18.123319788036255,0.75,0.25,0.054369959364108766,0.0008518958624568017,0.8518958624568017,Fm-3m,225,4,63.822307115461285,976412,Li3Zn
Ga,69.723,187.0,1.81,5.999,0.3,50.0,13.508027585535556,24.314449653964004,0.5555555555555556,0.4444444444444444,0.030393062067455002,0.0009176821747972192,0.9176821747972191,P-3m1,164,9,132.47750867197993,1205930,Li5Ga4
Ag,107.868,172.0,1.93,7.576,1.302,55.0,6.7079015837037,26.8316063348148,0.25,0.75,0.0089438687782716,0.0004053685168706406,0.4053685168706406,Pm-3m,221,4,66.19065176040098,1185300,LiAg3
Mg,24.305,173.0,1.31,7.646,,71.2,14.80351047488216,29.60702094976432,0.5,0.5,0.02960702094976432,0.0006870996969084154,0.6870996969084153,P-3m1,164,4,86.17969439654894,1094853,LiMg
Sn,118.71,217.0,1.96,7.344,1.2,53.0,6.9993470965427464,13.998694193085493,0.5,0.5,0.013998694193085493,0.000333749142718327,0.333749142718327,C2/c,15,12,251.6625645070181,13444,LiSn
B,10.81,192.0,2.04,8.298,0.277,20.5,4.434518404146906,53.21422084976287,0.08333333333333333,0.9166666666666666,0.004837656440887534,0.0006385481666877599,0.6385481666877599,I-4m2,119,12,83.33626752981314,1101854,LiB11
Yb,173.05,242.0,,6.254,,139.0,23.839377427478965,95.35750970991586,0.25,0.75,0.03178583656997195,0.0008522463428127724,0.8522463428127723,I4/mmm,139,4,111.88960857866032,1185469,LiYb3
Mg,24.305,173.0,1.31,7.646,,71.2,13.557237455707597,40.67171236712279,0.3333333333333333,0.6666666666666666,0.020335856183561395,0.0006323230874592552,0.6323230874592551,P-6m2,187,6,128.6421867989868,1094581,LiMg2
Mg,24.305,173.0,1.31,7.646,,71.2,16.15567067133776,21.540894228450348,0.75,0.25,0.06462268268535104,0.0008109395969408147,0.8109395969408147,I4/mmm,139,4,79.68865120057448,1094159,Li3Mg
Mg,24.305,173.0,1.31,7.646,,71.2,16.06251777070569,19.275021324846826,0.8333333333333334,0.16666666666666666,0.09637510662423412,0.0007867462706469437,0.7867462706469437,Amm2,38,6,122.49833296951584,977122,Li5Mg
N,14.007,155.0,3.04,14.534,,7.4,10.123346931506813,15.18502039726022,0.6666666666666666,0.3333333333333333,0.03037004079452044,0.0010681668124568001,1.0681668124568002,Fm-3m,225,3,28.431926961547212,1062345,Li2N
Pt,195.08,209.0,2.28,9.0,2.128,48.0,9.245980878496209,11.557476098120262,0.8,0.2,0.04622990439248104,0.00042228599160224644,0.42228599160224645,Fd-3m,227,10,218.95068892564757,1211180,Li4Pt
Cr,51.996,189.0,1.66,6.767,0.666,83.0,22.09483887243875,29.459785163251663,0.75,0.25,0.088379355489755,0.0012120956611887106,1.2120956611887106,Pm-3m,221,4,72.9145052817702,976010,Li3Cr
Th,232.038,237.0,1.3,6.08,,240.0,14.870709224548907,19.82761229939854,0.75,0.25,0.059482836898195626,0.0006511244675275891,0.6511244675275891,Fm-3m,225,4,91.35401887761996,977239,Li3Th
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,15.523931053806843,31.047862107613685,0.5,0.5,0.031047862107613684,0.0011779005234587795,1.1779005234587796,P-6m2,187,2,26.358645309406047,600561,LiRh
Ga,69.723,187.0,1.81,5.999,0.3,50.0,5.596804238708221,31.715224019346586,0.17647058823529413,0.8235294117647058,0.006796119432717125,0.0002837609905110505,0.28376099051105047,R3m,160,17,335.30215653209916,1222489,Li3Ga14
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,9.927612634802557,13.236816846403409,0.75,0.25,0.039710450539210226,0.0004650805965089124,0.4650805965089124,P6_3/mmc,194,8,170.76803821657285,2646976,Li3Bi
O,15.999,152.0,3.44,13.618,1.461,5.3,8.225869875621271,16.451739751242542,0.5,0.5,0.01645173975124254,0.0010061781073647782,1.0061781073647782,Pm-3m,221,2,16.35072322765034,1180619,Li2O2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,21.585488710718664,86.34195484287466,0.25,0.75,0.028780651614291552,0.0007278594149589841,0.7278594149589841,Fm-3m,225,4,118.62449405527047,1185245,LiY3
O,15.999,152.0,3.44,13.618,1.461,5.3,4.8510592658412275,14.55317779752368,0.3333333333333333,0.6666666666666666,0.007276588898761841,0.0005852031199017546,0.5852031199017547,Fm-3m,225,3,24.868592293162937,1097725,LiO2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,7.761765077908202,23.285295233724607,0.3333333333333333,0.6666666666666666,0.011642647616862303,0.00046395416092729193,0.4639541609272919,Fd-3m,227,6,100.37756828038766,30764,LiPt2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,12.048485768736501,16.064647691648666,0.75,0.25,0.048193943074946004,0.0007285173591521281,0.7285173591521281,P6_3/mmc,194,8,132.3069175209103,977126,Li3Ag
N,14.007,155.0,3.04,14.534,,7.4,5.126433160016307,10.252866320032615,0.5,0.5,0.010252866320032614,0.0003985007557478372,0.39850075574783717,I-42m,121,8,102.91439774854942,1180489,LiN
Be,9.012183,153.0,1.57,9.323,,37.74,15.467597290459587,30.935194580919173,0.5,0.5,0.030935194580919173,0.001392513462365723,1.392513462365723,Pm-3m,221,2,22.21536481835068,1058798,LiBe
O,15.999,152.0,3.44,13.618,1.461,5.3,0.3739899314313267,3.3659093828819397,0.1111111111111111,0.8888888888888888,0.0004207386728602425,2.9831201119069965e-05,0.029831201119069964,P1,1,9,112.83184238700468,1232999,LiO8
W,183.84,210.0,2.36,7.98,0.815,68.0,15.193540422356683,20.258053896475577,0.75,0.25,0.06077416168942673,0.0010548290713756807,1.0548290713756807,P6_3/mmc,194,8,115.23035027877388,1185288,Li3W
Tb,158.92535,221.0,,5.864,,170.0,25.152753137415502,33.53700418322067,0.75,0.25,0.10061101254966201,0.001064176174966196,1.064176174966196,P6_3/mmc,194,8,189.08713597700674,1185282,Li3Tb
Te,127.6,206.0,2.1,9.01,1.971,38.0,11.843069746661115,15.79075966221482,0.75,0.25,0.04737227898664446,0.0006177589780598071,0.6177589780598072,P6_3/mmc,194,8,153.36816029910682,1185280,Li3Te
Gd,157.25,237.0,1.2,6.15,,158.0,15.0193819612645,20.025842615019332,0.75,0.25,0.060077527845058,0.0006680840695931931,0.6680840695931931,P6_3/mmc,194,8,179.85020322858514,1185269,Li3Gd
Sn,118.71,217.0,1.96,7.344,1.2,53.0,3.7935162217125793,15.174064886850317,0.25,0.75,0.005058021628950106,0.00015446661376382955,0.15446661376382956,I4/mmm,139,4,98.23524007621853,1185461,LiSn3
Si,28.085,210.0,1.9,8.152,1.385,37.3,4.426640221612249,17.706560886448997,0.25,0.75,0.005902186962149666,0.0003026921115450603,0.3026921115450603,P6_3/mmc,194,8,116.99387074256877,975321,LiSi3
Mg,24.305,173.0,1.31,7.646,,71.2,12.938930230675684,51.755720922702736,0.25,0.75,0.017251906974234246,0.0006000721383357066,0.6000721383357066,P6_3/mmc,194,8,172.49833017159122,1094602,LiMg3
Mn,54.93804,197.0,1.55,7.434,,68.0,22.165406700478375,44.33081340095675,0.5,0.5,0.04433081340095675,0.0016925646465330306,1.6925646465330306,P-6m2,187,2,26.191503817453526,1185402,LiMn
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.50523759800123,28.515712794003687,0.3333333333333333,0.6666666666666666,0.014257856397001844,0.0005171746943499469,0.5171746943499469,Fd-3m,227,12,220.54994651156306,1211134,LiAl2
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.324837865854933,2.598702926839464,0.125,0.875,0.0003712432752627806,1.531613873461905e-05,0.01531613873461905,I4_1/acd,142,64,1357.3671389986143,27687,LiP7
As,74.92159,185.0,2.18,9.815,0.81,30.0,2.019598208727165,6.73199402909055,0.3,0.7,0.0028851402981816643,8.75141787870998e-05,0.0875141787870998,Pbca,61,160,3692.38125609857,680395,Li3As7
Sr,87.62,249.0,0.95,5.695,,197.2,16.188099413437282,64.75239765374913,0.25,0.25,0.06475239765374913,0.0003443863948252118,0.34438639482521183,P6_3/mmc,194,8,376.0450390998358,1187126,Sr3Li
Zn,65.4,139.0,1.65,9.394,,38.67,13.54951219982431,18.066016266432413,0.75,0.25,0.05419804879929724,0.0008483037432608754,0.8483037432608754,I4/mmm,139,4,63.88990880903131,976414,Li3Zn
Mg,24.305,173.0,1.31,7.646,,71.2,14.60062236922014,18.250777961525174,0.8,0.2,0.0730031118461007,0.0007020292765601244,0.7020292765601244,R-3m,166,5,103.9887000209007,1222419,Li4Mg
Sb,121.76,206.0,2.05,8.64,1.07,43.0,10.834069356331936,14.445425808442582,0.75,0.25,0.043336277425327745,0.0005521317417647638,0.5521317417647639,P6_3/mmc,194,8,156.97803312960477,7955,Li3Sb
I,126.9045,198.0,2.66,10.451,3.059,32.9,2.9690800005484594,5.938160001096919,0.5,0.5,0.005938160001096919,0.00011172438754174987,0.11172438754174988,Fm-3m,225,2,53.15007879437164,22899,LiI
