Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.20860379902203907,1.0430189951101954,0.2,0.8,0.00026075474877754884,1.3871826961618693e-05,0.013871826961618693,C2/c,15,20,300.7589405479396,755453,MnP4
Te,127.6,206.0,2.1,9.01,1.971,38.0,12.126279211436376,16.16837228191517,0.75,0.25,0.0485051168457455,0.0008679390345609148,0.8679390345609148,P6_3/mmc,194,8,111.77079245037977,1185988,Mn3Te
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.00255013706935,16.370591282916404,0.36666666666666664,0.6333333333333333,0.009477710742741077,0.0005006151925459384,0.5006151925459384,P-4n2,118,120,1438.8417035150683,567968,Mn11Si19
Hf,178.49,212.0,1.3,6.825,,103.0,23.9264722438105,47.852944487621,0.5,0.5,0.047852944487621,0.001461138239870792,1.461138239870792,Fd-3m,227,24,393.0054790039795,1191460,HfMn
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.12393632743270405,0.2478726548654081,0.5,0.5,0.0002478726548654081,6.062672581022475e-06,0.006062672581022475,Fm-3m,225,2,40.885047238293076,972,MnSe
Pd,106.42,202.0,2.2,8.337,0.557,26.14,23.489031502763744,93.95612601105498,0.25,0.75,0.03131870867035166,0.0015265354297311067,1.5265354297311067,R-3m,166,4,61.5486048873461,1221576,MnPd3
O,15.999,152.0,3.44,13.618,1.461,5.3,2.891720071772064,6.747346834134816,0.42857142857142855,0.5714285714285714,0.005060510125601112,0.00020045301108073877,0.20045301108073876,Pbcm,57,28,403.9258955157591,1193728,Mn3O4
Dy,162.5,229.0,1.22,5.939,,163.0,27.309181270976307,34.43331551557882,0.7931034482758621,0.7931034482758621,0.03443331551557882,0.0018364166350283344,1.8364166350283344,Fm-3m,225,29,431.2563073934981,1192635,Dy6Mn23
Pd,106.42,202.0,2.2,8.337,0.557,26.14,24.278745548222233,97.11498219288893,0.25,0.75,0.032371660730962974,0.0016234897970215153,1.6234897970215152,P6_3/mmc,194,8,119.63731755020314,1186013,MnPd3
O,15.999,152.0,3.44,13.618,1.461,5.3,3.484282998240259,10.975491444456818,0.31746031746031744,0.6825396825396826,0.005104879741607822,0.00030220161681425764,0.30220161681425767,P-1,2,63,726.3688103431087,1222372,Mn20O43
Ga,69.723,187.0,1.81,5.999,0.3,50.0,14.796834923892323,29.593669847784646,0.5,0.5,0.029593669847784648,0.0010601333745097227,1.0601333745097228,R-3m,166,26,362.89557264350805,636105,MnGa
Si,28.085,210.0,1.9,8.152,1.385,37.3,13.578570004962357,21.725712007939773,0.625,0.375,0.03620952001323295,0.0010742692378291018,1.0742692378291017,P6_3/mcm,193,16,202.23712308697762,1111,Mn5Si3
B,10.81,192.0,2.04,8.298,0.277,20.5,13.59469155208797,20.392037328131956,0.6666666666666666,0.3333333333333333,0.04078407465626391,0.0015454468164899017,1.5454468164899018,I4/mcm,140,6,52.779654687690645,20318,Mn2B
B,10.81,192.0,2.04,8.298,0.277,20.5,3.724078342975169,18.620391714875847,0.2,0.8,0.0046550979287189615,0.0005120632907708165,0.5120632907708165,Immm,71,5,36.36345750707162,1010,MnB4
Au,196.96657,166.0,2.54,9.226,2.309,36.06,6.20586389017389,31.02931945086945,0.2,0.8,0.007757329862717363,0.00036359056092566795,0.36359056092566794,I4/m,87,5,85.34137787260393,12565,MnAu4
O,15.999,152.0,3.44,13.618,1.461,5.3,2.429207335974791,7.287622007924374,0.3333333333333333,0.6666666666666666,0.0036438110039621868,0.0002305164280193098,0.2305164280193098,P4/mmm,123,3,31.61432818711691,1221542,MnO2
Sb,121.76,206.0,2.05,8.64,1.07,43.0,9.599141346859572,18.84275894013175,0.5094339622641509,0.49056603773584906,0.019567480437829125,0.00048018440640960663,0.48018440640960663,P1,1,53,1059.4981523610322,684881,Mn27Sb26
I,126.9045,198.0,2.66,10.451,3.059,32.9,0.8389072151190833,2.51672164535725,0.3333333333333333,0.6666666666666666,0.001258360822678625,2.3401995934986938e-05,0.023401995934986937,P-3m1,164,3,107.54303403645363,28013,MnI2
C,12.011,170.0,2.55,11.26,1.263,11.3,17.71213921488125,23.616185619841666,0.75,0.25,0.070848556859525,0.00192888148675533,1.9288814867553299,Pnma,62,16,146.92153425911712,1188188,Mn3C
Ir,192.22,202.0,2.2,9.1,1.565,54.0,18.365994932181675,36.73198986436335,0.5,0.5,0.03673198986436335,0.0014253934654799194,1.4253934654799194,R-3m,166,2,25.76971955739671,1221583,MnIr
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.5072605061501458,2.282672277675656,0.2222222222222222,0.7777777777777778,0.0006521920793359018,3.757671733697119e-05,0.03757671733697119,P-1,2,18,242.9879392822606,757058,Mn2F7
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.3118764038548341,0.6237528077096682,0.5,0.5,0.0006237528077096682,1.619307836189245e-05,0.01619307836189245,P6_3/mmc,194,4,77.03943546368062,10204,MnSe
Ge,72.63,211.0,2.01,7.9,1.35,40.0,15.399406899406662,20.532542532542216,0.75,0.25,0.061597627597626645,0.0012651755328496313,1.2651755328496312,Pm-3m,221,4,48.68702089020532,20139,Mn3Ge
Au,196.96657,166.0,2.54,9.226,2.309,36.06,8.437389229541173,29.530862303394105,0.2857142857142857,0.7142857142857143,0.011812344921357642,0.0005002362050731472,0.5002362050731471,C2/m,12,7,118.06767284697415,30410,Mn2Au5
Hf,178.49,212.0,1.3,6.825,,103.0,16.621073776765225,24.93161066514784,0.6666666666666666,0.6666666666666666,0.02493161066514784,0.0011665659069957398,1.16656590699574,P6_3/mmc,194,24,341.94876453201726,1190880,HfMn2
Sb,121.76,206.0,2.05,8.64,1.07,43.0,18.538912746187247,24.718550328249666,0.75,0.25,0.074155650984749,0.0013447134363990326,1.3447134363990325,P6_3/mmc,194,8,110.29212466758445,1185930,Mn3Sb
Al,26.981538,184.0,1.61,5.986,0.441,57.8,8.012347721597164,46.07099939918369,0.17391304347826086,0.8260869565217391,0.009699157768249197,0.0005381804771749396,0.5381804771749397,Pm-3,200,138,2054.5226601019776,30526,Mn4Al19
O,15.999,152.0,3.44,13.618,1.461,5.3,0.49163433052919453,1.7207201568521808,0.2857142857142857,0.7142857142857143,0.0006882880627408723,3.623677591178455e-05,0.03623677591178455,Pbam,55,14,189.94186028482588,1104282,Mn2O5
Si,28.085,210.0,1.9,8.152,1.385,37.3,14.295468793149032,20.013656310408646,0.7142857142857143,0.2857142857142857,0.05003414077602161,0.0012256578895865513,1.2256578895865513,P4_32_12,96,56,653.1563654246067,1378817,Mn5Si2
N,14.007,155.0,3.04,14.534,,7.4,10.232605368585542,17.054342280975906,0.6,0.4,0.025581513421463857,0.0010784322082636477,1.0784322082636477,C2/m,12,5,47.44204267165186,1001117,Mn3N2
Zr,91.22,186.0,1.33,6.634,0.426,112.0,21.43722988784433,32.1558448317665,0.6666666666666666,0.6666666666666666,0.0321558448317665,0.001489519952136454,1.489519952136454,Fd-3m,227,6,86.3522365998377,2116,ZrMn2
Ho,164.93033,216.0,1.23,6.022,,156.0,20.474912597883712,22.18115531437402,0.9230769230769231,0.9230769230769231,0.02218115531437402,0.001302601161376913,1.3026011613769128,I4/mmm,139,13,204.34026290221445,14015,HoMn12
Ni,58.693,163.0,1.91,7.64,1.156,49.0,17.346427698168956,34.69285539633791,0.5,0.5,0.03469285539633791,0.0014026695378101218,1.4026695378101217,P4/mmm,123,2,24.7334489422941,1797,MnNi
Te,127.6,206.0,2.1,9.01,1.971,38.0,2.51683268054927,5.03366536109854,0.5,0.5,0.00503366536109854,9.816424022151937e-05,0.09816424022151937,P2_1/m,11,8,205.11197763012154,672389,MnTe
O,15.999,152.0,3.44,13.618,1.461,5.3,3.8711755336264977,11.613526600879492,0.3333333333333333,0.6666666666666666,0.005806763300439746,0.000354378820216614,0.354378820216614,Cmcm,63,12,131.08601235006907,1371977,MnO2
Tm,168.93422,227.0,1.25,6.184,,144.0,20.652139761224657,22.37315140799338,0.9230769230769231,0.9230769230769231,0.02237315140799338,0.0016869741253210454,1.6869741253210453,I4/mmm,139,13,159.14756063305177,980811,TmMn12
C,12.011,170.0,2.55,11.26,1.263,11.3,12.260374147349927,15.458732620571647,0.7931034482758621,0.20689655172413793,0.059258475045524645,0.0012298878394429523,1.2298878394429522,Fm-3m,225,29,289.0920934986933,542830,Mn23C6
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.7842247039621859,3.1368988158487436,0.25,0.75,0.0010456329386162478,5.888611908563403e-05,0.058886119085634035,P2_1/c,14,16,213.08239459876563,1176433,MnF3
Te,127.6,206.0,2.1,9.01,1.971,38.0,1.196867361717308,2.393734723434616,0.5,0.5,0.002393734723434616,4.708986845977981e-05,0.047089868459779805,Fm-3m,225,2,50.833327884089165,1406,MnTe
N,14.007,155.0,3.04,14.534,,7.4,5.531504284738002,11.063008569476004,0.5,0.5,0.011063008569476004,0.0005627996754695152,0.5627996754695151,Pm,6,4,39.31419669084456,1420147,MnN
O,15.999,152.0,3.44,13.618,1.461,5.3,3.1164798462434518,7.271786307901388,0.42857142857142855,0.5714285714285714,0.0054538397309260404,0.0002805573710815908,0.28055737108159085,C2/m,12,14,155.51442358903404,18759,Mn3O4
Pt,195.08,209.0,2.28,9.0,2.128,48.0,9.92061596275233,29.76184788825699,0.3333333333333333,0.6666666666666666,0.014880923944128495,0.0006438760391916745,0.6438760391916745,P-3m1,164,3,46.222946773450644,1221567,MnPt2
Au,196.96657,166.0,2.54,9.226,2.309,36.06,8.73535661521773,34.94142646087092,0.25,0.75,0.01164714215362364,0.0005139714645184396,0.5139714645184396,Pm-3m,221,4,67.98320310176936,1206376,MnAu3
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.212865471757908,39.922417044284266,0.23076923076923078,0.7692307692307693,0.011976725113285281,0.0006283596082160009,0.6283596082160009,P6_3/mmc,194,26,381.2060787067089,16511,Mn3Al10
Sb,121.76,206.0,2.05,8.64,1.07,43.0,7.251483583439912,13.05267045019184,0.5555555555555556,0.4444444444444444,0.016315838062739802,0.0003760983091357151,0.37609830913571507,P-6m2,187,9,173.52737479978654,1221363,Mn5Sb4
O,15.999,152.0,3.44,13.618,1.461,5.3,2.119079359448118,6.357238078344354,0.3333333333333333,0.6666666666666666,0.003178619039172177,0.00015354628195340505,0.15354628195340506,P4_2/m,84,18,248.41649035592462,796340,MnO2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.8809132836954245,3.9641097766294107,0.2222222222222222,0.7777777777777778,0.0011326027933226887,6.920724290161969e-05,0.0692072429016197,P2_1,4,36,458.2306256314264,760309,Mn2F7
U,238.0289,240.0,1.38,6.194,,180.0,29.20283637199682,43.804254557995236,0.6666666666666666,0.6666666666666666,0.043804254557995234,0.0017944571746990898,1.7944571746990898,Fd-3m,227,6,97.64346605895616,339,UMn2
S,32.07,180.0,2.58,10.36,2.077,19.4,1.8810341244674627,3.7620682489349253,0.5,0.5,0.003762068248934925,0.00012430259607461742,0.12430259607461741,F-43m,216,2,30.265403682129044,1783,MnS
S,32.07,180.0,2.58,10.36,2.077,19.4,3.0145267065977612,6.0290534131955225,0.5,0.5,0.006029053413195522,0.0001404447775003611,0.14044477750036108,P6_3mc,186,4,85.85656968526325,2562,MnS
O,15.999,152.0,3.44,13.618,1.461,5.3,10.908693393366,21.817386786732,0.5,0.5,0.021817386786732,0.0009917962738389362,0.9917962738389362,Fm-3m,225,4,43.99570226712721,19006,MnO
V,50.9415,179.0,1.63,6.746,0.525,87.0,25.362238251296507,50.72447650259301,0.5,0.5,0.05072447650259301,0.0021779529338000524,2.1779529338000523,Pm-3m,221,2,23.289978270600127,316,MnV
Zn,65.4,139.0,1.65,9.394,,38.67,11.79071086843804,47.16284347375216,0.25,0.75,0.015720947824584053,0.000853505942555945,0.853505942555945,Pm-3m,221,4,55.25777984921383,11504,MnZn3
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.5366315068037965,2.6831575340189824,0.2,0.8,0.0006707893835047456,4.568108454308485e-05,0.04568108454308485,P-1,2,15,176.2101903352351,1221693,MnF4
Au,196.96657,166.0,2.54,9.226,2.309,36.06,17.329756204548687,25.994634306823027,0.6666666666666666,0.3333333333333333,0.051989268613646056,0.001118123284830871,1.118123284830871,I4/mmm,139,3,46.49690183449675,30409,Mn2Au
F,18.99840316,135.0,3.98,17.423,3.339,3.74,4.04064132436767,12.12192397310301,0.3333333333333333,0.6666666666666666,0.0060609619865515055,0.0003084000107606114,0.3084000107606114,P4_2/mnm,136,6,78.6116961747604,560902,MnF2
O,15.999,152.0,3.44,13.618,1.461,5.3,2.1229444306471588,6.368833291941476,0.3333333333333333,0.6666666666666666,0.003184416645970738,0.00018019556313119786,0.18019556313119786,P3m1,156,72,848.2561742949578,705430,MnO2
F,18.99840316,135.0,3.98,17.423,3.339,3.74,3.0937929447511965,10.165319675611073,0.30434782608695654,0.6956521739130435,0.0044473273580798445,0.00023036722664849117,0.23036722664849116,P-1,2,23,308.88611528867216,867575,Mn7F16
C,12.011,170.0,2.55,11.26,1.263,11.3,14.442716522296438,20.219803131215013,0.7142857142857143,0.2857142857142857,0.050549507828037535,0.0015689257355698649,1.568925735569865,C2/c,15,14,128.87673822158817,22749,Mn5C2
O,15.999,152.0,3.44,13.618,1.461,5.3,3.560339457663855,8.900848644159638,0.4,0.6,0.005933899096106425,0.00033065470202228687,0.33065470202228686,R-3c,167,10,107.675452243346,770543,Mn2O3
Ga,69.723,187.0,1.81,5.999,0.3,50.0,15.816458529062157,25.701745109726005,0.6153846153846154,0.38461538461538464,0.041122792175561605,0.001163084023788177,1.163084023788177,I-43m,217,26,353.566821781493,1194466,Mn8Ga5
Al,26.981538,184.0,1.61,5.986,0.441,57.8,14.950893162759787,29.901786325519573,0.5,0.5,0.029901786325519573,0.0011148891227579717,1.1148891227579718,P4/mmm,123,4,53.64082528951334,771,MnAl
O,15.999,152.0,3.44,13.618,1.461,5.3,6.0137325717829455,14.03204266749354,0.42857142857142855,0.5714285714285714,0.010524032000620154,0.0005635017061711751,0.5635017061711751,Pmc2_1,26,28,298.81810501346064,1279995,Mn3O4
B,10.81,192.0,2.04,8.298,0.277,20.5,15.998191650996203,19.997739563745252,0.8,0.2,0.07999095825498101,0.0016089779554498964,1.6089779554498964,F222,22,10,99.43076968088633,1221769,Mn4B
Zn,65.4,139.0,1.65,9.394,,38.67,11.685681839337773,46.74272735735109,0.25,0.75,0.015580909119117031,0.0008284580182660472,0.8284580182660473,P6_3/mmc,194,8,112.8427182229054,975079,MnZn3
B,10.81,192.0,2.04,8.298,0.277,20.5,3.8271980515605963,19.135990257802984,0.2,0.8,0.004783997564450746,0.000532065286528155,0.532065286528155,Pnnm,58,10,71.93098569790034,1078253,MnB4
Sb,121.76,206.0,2.05,8.64,1.07,43.0,5.444315993918284,10.888631987836568,0.5,0.5,0.010888631987836569,0.0002518211402602247,0.25182114026022473,P6_3/mmc,194,4,86.4790936661201,786,MnSb
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.978294674870595,19.190310355894134,0.36363636363636365,0.6363636363636364,0.010965891631939506,0.0006075517651180858,0.6075517651180857,Pcc2,27,44,505.38074831307233,568121,Mn4Si7
Si,28.085,210.0,1.9,8.152,1.385,37.3,14.018310182468408,19.625634255455772,0.7142857142857143,0.2857142857142857,0.049064085638639426,0.0011778481602973136,1.1778481602973137,P4_12_12,92,56,666.4911460404828,1198479,Mn5Si2
N,14.007,155.0,3.04,14.534,,7.4,19.307452826171613,32.17908804361936,0.6,0.4,0.048268632065429036,0.001955199537936004,1.9551995379360039,I4/mmm,139,5,49.3746353033446,12857,Mn3N2
O,15.999,152.0,3.44,13.618,1.461,5.3,1.4851116938910298,4.4553350816730894,0.3333333333333333,0.6666666666666666,0.002227667540836545,0.000126785811483368,0.12678581148336798,Cm,8,48,562.250306029873,1350912,MnO2
O,15.999,152.0,3.44,13.618,1.461,5.3,2.524096061639601,7.33189808381027,0.3442622950819672,0.6557377049180327,0.003849246494000391,0.0002137947497310717,0.21379474973107168,C2,5,61,720.1760564919923,849596,Mn21O40
