Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,mid,Reduced Formula
Pr,140.90766,239.0,1.13,5.464,,216.0,10.09998935979191,11.783320919757228,0.8571428571428571,0.8571428571428571,0.011783320919757229,0.0006914415939428042,0.6914415939428042,P2_1/c,14,28,567201,PrCu6
Y,88.90584,219.0,1.22,6.217,0.307,162.0,9.260237572214152,15.433729287023587,0.6,0.6,0.015433729287023587,0.0003960958384416821,0.39609583844168206,P2_1/m,11,20,1190402,Y2Cu3
Sn,118.71,217.0,1.96,7.344,1.2,53.0,4.1538816296580245,5.400046118555433,0.7692307692307693,0.23076923076923078,0.01800015372851811,0.0002721057780273819,0.2721057780273819,P-31m,162,26,569339,Cu10Sn3
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.9234128459126598,2.9919755380863595,0.6428571428571429,0.35714285714285715,0.005385555968555447,0.00010948798988118034,0.10948798988118033,P1,1,14,685107,Cu9Se5
Pd,106.42,202.0,2.2,8.337,0.557,26.14,11.561161195727701,15.414881594303603,0.75,0.25,0.04624464478291081,0.00093407022378797,0.93407022378797,Pm-3m,221,4,580357,Cu3Pd
Te,127.6,206.0,2.1,9.01,1.971,38.0,0.936505096936857,1.873010193873714,0.5,0.5,0.001873010193873714,1.0201529766035579e-05,0.01020152976603558,Pmmn,59,4,1181516,CuTe
Hg,200.59,209.0,2.0,10.438,,33.0,2.5825302177138445,4.796127547182854,0.5384615384615384,0.46153846153846156,0.005595482138379996,0.00015378887688899056,0.15378887688899057,R3m,160,26,1192757,Cu7Hg6
O,15.999,152.0,3.44,13.618,1.461,5.3,0.15608305902264955,0.39020764755662385,0.4,0.6,0.0002601384317044159,1.1580005241110501e-05,0.0115800052411105,P2_1/c,14,20,755040,Cu2O3
Ta,180.9479,217.0,1.5,7.89,0.322,74.0,9.071704606989973,36.28681842795989,0.25,0.25,0.036286818427959895,0.0005354442574620944,0.5354442574620945,I4/mmm,139,4,1187227,Ta3Cu
S,32.07,180.0,2.58,10.36,2.077,19.4,1.8745931704001453,3.0201778856446784,0.6206896551724138,0.3793103448275862,0.004942109267418565,0.00012054817634887748,0.12054817634887748,P1,1,29,684898,Cu18S11
Sn,118.71,217.0,1.96,7.344,1.2,53.0,5.979835410004131,7.584181495614995,0.7884615384615384,0.21153846153846154,0.028268312847292254,0.0004258003123388593,0.4258003123388593,F-43m,216,104,1213530,Cu41Sn11
O,15.999,152.0,3.44,13.618,1.461,5.3,5.441960028945016,5.526990654397282,0.9846153846153847,0.015384615384615385,0.35372740188142604,0.0004612015253544383,0.4612015253544383,Amm2,38,65,1213626,Cu64O
Mg,24.305,173.0,1.31,7.646,,71.2,9.791419199574833,58.748515197448995,0.16666666666666666,0.16666666666666666,0.058748515197448996,0.0004922834800380885,0.49228348003808853,P-62m,189,6,1185803,Mg5Cu
As,74.92159,185.0,2.18,9.815,0.81,30.0,1.8483937271124444,4.312918696595704,0.42857142857142855,0.5714285714285714,0.0032346890224467777,0.00010101624340976287,0.10101624340976287,Immm,71,14,1181754,Cu3As4
Mg,24.305,173.0,1.31,7.646,,71.2,6.50217071643446,7.8026048597213515,0.8333333333333334,0.8333333333333334,0.007802604859721352,0.0005092383698171282,0.5092383698171281,R32,155,6,1185860,MgCu5
Sn,118.71,217.0,1.96,7.344,1.2,53.0,4.981940508732441,9.133557599342806,0.5454545454545454,0.45454545454545453,0.010960269119211368,0.0002819131842500852,0.2819131842500852,C2/c,15,22,1233,Cu6Sn5
N,14.007,155.0,3.04,14.534,,7.4,4.271874221150685,5.6958322948675795,0.75,0.25,0.01708749688460274,0.0003959688504242079,0.39596885042420793,P-3m1,164,4,1225746,Cu3N
Sn,118.71,217.0,1.96,7.344,1.2,53.0,6.070901480246882,8.094535306995844,0.75,0.25,0.02428360592098753,0.0004143354008357378,0.41433540083573783,Fm-3m,225,4,838,Cu3Sn
Ti,47.867,187.0,1.54,6.828,0.079,100.0,20.015509309806614,80.06203723922646,0.25,0.25,0.08006203723922646,0.0012814193832715627,1.2814193832715628,Pm-3m,221,4,11365,Ti3Cu
U,238.0289,240.0,1.38,6.194,,180.0,5.155582984876824,20.622331939507298,0.25,0.25,0.0206223319395073,0.0002828695125402757,0.2828695125402757,I4/mmm,139,4,1187776,U3Cu
Ge,72.63,211.0,2.01,7.9,1.35,40.0,6.855088581031438,9.140118108041918,0.75,0.25,0.027420354324125755,0.0005556443984560996,0.5556443984560996,Pmmn,59,8,19724,Cu3Ge
Na,22.9897693,227.0,0.93,5.139,0.548,162.7,9.180844850917081,12.241126467889442,0.75,0.75,0.012241126467889442,0.0006557593939004495,0.6557593939004495,Pm-3m,221,4,1185666,NaCu3
As,74.92159,185.0,2.18,9.815,0.81,30.0,3.323951108737876,4.4319348116505015,0.75,0.25,0.013295804434951505,0.0002405945548368733,0.2405945548368733,P-3c1,165,24,8066,Cu3As
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.4793209569542662,2.2189814354313993,0.6666666666666666,0.3333333333333333,0.004437962870862799,8.566919383909976e-05,0.08566919383909975,Imm2,44,3,1225805,Cu2Se
Be,9.012183,153.0,1.57,9.323,,37.74,6.959977783971457,27.839911135885828,0.25,0.25,0.02783991113588583,0.0008046380795020934,0.8046380795020934,Cm,8,12,1227357,Be3Cu
Pu,244.0642,243.0,1.28,6.06,,145.0,7.18751684356624,8.385436317493946,0.8571428571428571,0.8571428571428571,0.008385436317493946,0.0004956223226581289,0.4956223226581289,Pnma,62,28,1192935,PuCu6
I,126.9045,198.0,2.66,10.451,3.059,32.9,0.344889504302275,0.68977900860455,0.5,0.5,0.00068977900860455,1.2373423152919102e-05,0.012373423152919102,Pc,7,8,673245,CuI
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,12.560585195585945,16.74744692744793,0.75,0.25,0.05024234078234378,0.0010337162159193666,1.0337162159193667,P6_3/mmc,194,8,1184027,Cu3Rh
Ni,58.693,163.0,1.91,7.64,1.156,49.0,6.287529811371453,12.575059622742906,0.5,0.5,0.012575059622742905,0.0005808053355092913,0.5808053355092914,R-3m,166,2,1225687,CuNi
S,32.07,180.0,2.58,10.36,2.077,19.4,2.046769490470637,3.0701542357059552,0.6666666666666666,0.3333333333333333,0.00614030847141191,0.00013419471961130595,0.13419471961130594,Imm2,44,3,1225811,Cu2S
Sn,118.71,217.0,1.96,7.344,1.2,53.0,6.280304088099046,8.164395314528761,0.7692307692307693,0.23076923076923078,0.0272146510484292,0.00045319241299001013,0.4531924129900101,P6_3,173,26,30597,Cu10Sn3
Hg,200.59,209.0,2.0,10.438,,33.0,2.7206110568164052,5.052563391230467,0.5384615384615384,0.46153846153846156,0.0058946572897688775,0.00016314847102921311,0.16314847102921312,R3m,160,26,1192989,Cu7Hg6
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,C2/m,12,3,23219,CuBr2
O,15.999,152.0,3.44,13.618,1.461,5.3,0.059209954745660015,0.17762986423698005,0.3333333333333333,0.6666666666666666,8.881493211849003e-05,1.6104386877028666e-06,0.0016104386877028665,Pmmm,47,3,705439,CuO2
As,74.92159,185.0,2.18,9.815,0.81,30.0,1.8156168202038274,5.446850460611483,0.3333333333333333,0.6666666666666666,0.0027234252303057413,0.00010794750887269149,0.10794750887269149,I4/mcm,140,6,1245797,CuAs2
As,74.92159,185.0,2.18,9.815,0.81,30.0,3.72921058769596,5.220894822774343,0.7142857142857143,0.2857142857142857,0.01305223705693586,0.0002780287259420016,0.2780287259420016,P-1,2,14,504746,Cu5As2
O,15.999,152.0,3.44,13.618,1.461,5.3,0.40803787258335855,0.9792908942000607,0.4166666666666667,0.5833333333333334,0.0006994934958571861,3.8205690652552467e-05,0.038205690652552464,Cmcm,63,24,1045868,Cu5O7
Sn,118.71,217.0,1.96,7.344,1.2,53.0,4.46939052756686,8.93878105513372,0.5,0.5,0.00893878105513372,0.00024007955795496793,0.24007955795496794,P6_3/mmc,194,4,10598,CuSn
Fe,55.84,194.0,1.83,7.902,0.163,62.0,5.020740098496842,6.694320131329122,0.75,0.75,0.006694320131329122,0.00041979420083933114,0.41979420083933117,Cmmm,65,4,1224953,FeCu3
S,32.07,180.0,2.58,10.36,2.077,19.4,2.151928663241623,3.3474445872647465,0.6428571428571429,0.35714285714285715,0.006025400257076543,0.0001450785177212885,0.14507851772128852,P-1,2,28,684710,Cu9S5
O,15.999,152.0,3.44,13.618,1.461,5.3,1.2363901844711263,2.4727803689422525,0.5,0.5,0.0024727803689422526,0.00011021434940986158,0.11021434940986158,P4/mmm,123,6,1147768,CuO
Ga,69.723,187.0,1.81,5.999,0.3,50.0,5.938644251903444,23.754577007613776,0.25,0.25,0.023754577007613777,0.00036150071823379867,0.36150071823379865,Pm-3m,221,4,984518,Ga3Cu
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.4191734606040969,2.1287601909061453,0.6666666666666666,0.3333333333333333,0.004257520381812291,8.40405943433694e-05,0.0840405943433694,Pmn2_1,31,6,684653,Cu2Se
O,15.999,152.0,3.44,13.618,1.461,5.3,0.15840870744249064,0.47522612232747197,0.3333333333333333,0.6666666666666666,0.00023761306116373599,5.673448473855384e-06,0.005673448473855385,Fmmm,69,3,600604,CuO2
In,114.818,193.0,1.78,5.786,0.3,65.0,4.589942103143172,13.769826309429515,0.3333333333333333,0.3333333333333333,0.013769826309429516,0.00020907340159739016,0.20907340159739016,I4/mcm,140,6,1072518,In2Cu
Nd,144.24,229.0,1.14,5.525,,208.0,9.91652776882616,11.569282396963853,0.8571428571428571,0.8571428571428571,0.011569282396963853,0.0006852835742952709,0.6852835742952709,Pnma,62,28,1193079,NdCu6
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,14.081519301033376,56.326077204133504,0.25,0.25,0.056326077204133504,0.0008291734575654999,0.8291734575654999,Fm-3m,225,4,1186214,Nb3Cu
O,15.999,152.0,3.44,13.618,1.461,5.3,0.9517427924844819,1.9034855849689638,0.5,0.5,0.0019034855849689638,0.00010037552795701684,0.10037552795701683,Fm-3m,225,2,14549,CuO
P,30.973762,180.0,2.19,10.487,0.746,25.0,3.8897225238182993,5.186296698424399,0.75,0.25,0.015558890095273198,0.0003125432096895422,0.3125432096895422,P-3m1,164,8,7540,Cu3P
As,74.92159,185.0,2.18,9.815,0.81,30.0,1.6472571730425516,3.294514346085103,0.5,0.5,0.0032945143460851034,0.00010458646208114766,0.10458646208114765,P6_3/mmc,194,4,12070,CuAs
Sb,121.76,206.0,2.05,8.64,1.07,43.0,4.9173322370098616,6.39253190811282,0.7692307692307693,0.23076923076923078,0.021308439693709397,0.00033795578478767725,0.33795578478767724,P6_3/m,176,26,2004,Cu10Sb3
Na,22.9897693,227.0,0.93,5.139,0.548,162.7,7.919721304345191,31.678885217380763,0.25,0.25,0.03167888521738076,0.0003125795477940748,0.3125795477940748,I4/mmm,139,4,1186036,Na3Cu
In,114.818,193.0,1.78,5.786,0.3,65.0,7.753035326323108,11.075764751890153,0.7,0.7,0.011075764751890153,0.0005382672874742257,0.5382672874742257,P-1,2,40,21985,In3Cu7
In,114.818,193.0,1.78,5.786,0.3,65.0,5.1065312463453765,15.31959373903613,0.3333333333333333,0.3333333333333333,0.01531959373903613,0.00023290536773604083,0.23290536773604084,P6_3/mmc,194,6,1018730,In2Cu
Sb,121.76,206.0,2.05,8.64,1.07,43.0,5.124626060918837,6.522251350260338,0.7857142857142857,0.21428571428571427,0.023914921617621238,0.00035763488104158546,0.3576348810415855,Amm2,38,14,30596,Cu11Sb3
Ga,69.723,187.0,1.81,5.999,0.3,50.0,8.89012530957339,11.85350041276452,0.75,0.75,0.01185350041276452,0.0007348872271349834,0.7348872271349833,P6_3/mmc,194,8,865798,GaCu3
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,11.287178651833662,15.049571535778217,0.75,0.25,0.04514871460733465,0.0009285510184906039,0.928551018490604,I4/mmm,139,4,1184028,Cu3Rh
N,14.007,155.0,3.04,14.534,,7.4,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,Pnma,62,28,608366,CuN6
Mg,24.305,173.0,1.31,7.646,,71.2,9.26119423536007,74.08955388288057,0.125,0.125,0.07408955388288056,0.00044463693739048884,0.4446369373904888,P-6m2,187,8,1016285,Mg7Cu
Sn,118.71,217.0,1.96,7.344,1.2,53.0,5.101878302988013,9.183380945378424,0.5555555555555556,0.4444444444444444,0.01147922618172303,0.0002924512045362957,0.2924512045362957,C2,5,27,568524,Cu5Sn4
S,32.07,180.0,2.58,10.36,2.077,19.4,0.6714400587127531,1.3428801174255063,0.5,0.5,0.0013428801174255062,2.2203880365391268e-05,0.022203880365391268,P3m1,156,2,1096941,CuS
Ge,72.63,211.0,2.01,7.9,1.35,40.0,4.908827172023523,6.872358040832932,0.7142857142857143,0.2857142857142857,0.01718089510208233,0.00035610070107373366,0.35610070107373365,R3m,160,7,1225769,Cu5Ge2
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.27451218323632476,0.8235365497089743,0.3333333333333333,0.6666666666666666,0.0004117682748544871,1.1545505639717683e-05,0.011545505639717683,R-3m,166,3,1238872,CuCl2
S,32.07,180.0,2.58,10.36,2.077,19.4,1.0912302675353136,2.182460535070627,0.5,0.5,0.0021824605350706273,7.297005623200576e-05,0.07297005623200577,P6_3/mmc,194,4,558139,CuS
Be,9.012183,153.0,1.57,9.323,,37.74,7.4101612948187405,29.640645179274962,0.25,0.25,0.029640645179274963,0.0008454529148682673,0.8454529148682673,Fm-3m,225,4,1183404,Be3Cu
Np,237.048172,221.0,1.36,6.266,,160.0,6.9165037622493095,27.666015048997238,0.25,0.25,0.02766601504899724,0.00041485484199170063,0.41485484199170064,Fm-3m,225,4,1186160,Np3Cu
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.38172537094130227,1.1451761128239069,0.3333333333333333,0.6666666666666666,0.0005725880564119534,8.208343735155211e-06,0.008208343735155211,I4/mmm,139,3,1147756,CuCl2
N,14.007,155.0,3.04,14.534,,7.4,2.1423458551974917,3.2135187827962377,0.6666666666666666,0.3333333333333333,0.006427037565592476,0.0001998593746402188,0.1998593746402188,P4/mmm,123,3,1147700,Cu2N
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,14.507806820674752,29.015613641349503,0.5,0.5,0.029015613641349504,0.001126591630678983,1.126591630678983,R-3m,166,2,1225704,CuRh
Cd,112.41,158.0,1.69,8.994,,46.0,5.8264917229085516,8.739737584362826,0.6666666666666666,0.6666666666666666,0.008739737584362826,0.0004058642984613094,0.4058642984613094,P6_3/mmc,194,24,568315,CdCu2
Zr,91.22,186.0,1.33,6.634,0.426,112.0,14.126425263458447,28.252850526916895,0.5,0.5,0.028252850526916895,0.0008119348848050145,0.8119348848050144,P2_1/m,11,4,2018976,ZrCu
S,32.07,180.0,2.58,10.36,2.077,19.4,2.043078421407442,3.0646176321111622,0.6666666666666666,0.3333333333333333,0.006129235264222325,0.0001431837021152036,0.14318370211520362,Fm-3m,225,3,12087,Cu2S
In,114.818,193.0,1.78,5.786,0.3,65.0,6.397612854922932,9.5964192823844,0.6666666666666666,0.6666666666666666,0.009596419282384399,0.0004160653117731008,0.4160653117731008,P6_3/mmc,194,6,12118,InCu2
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.8411022985192785,1.682204597038557,0.5,0.5,0.0016822045970385571,4.3561406674656216e-05,0.04356140667465622,Fm-3m,225,2,570354,CuBr
Au,196.96657,166.0,2.54,9.226,2.309,36.06,0.0,0.0,0.2,0.8,0.0,0.0,0.0,R-3m,166,5,1225742,CuAu4
Sn,118.71,217.0,1.96,7.344,1.2,53.0,5.182684056146539,9.547049577112046,0.5428571428571428,0.45714285714285713,0.011337121372820554,0.00028058824420261344,0.28058824420261347,P1,1,35,1225980,Cu19Sn16
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.7123436357942614,2.6636456556799626,0.6428571428571429,0.35714285714285715,0.004794562180223933,0.00010141928284208564,0.10141928284208564,P-1,2,28,673655,Cu9Se5
Si,28.085,210.0,1.9,8.152,1.385,37.3,5.7390991967407246,7.378841824380931,0.7777777777777778,0.2222222222222222,0.02582594638533326,0.00047111633753127343,0.4711163375312734,P-3m1,164,9,1206157,Cu7Si2
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.06335204172430517,0.1900561251729155,0.3333333333333333,0.6666666666666666,9.502806258645776e-05,2.1539063468233374e-06,0.0021539063468233375,P4/mmm,123,3,1147758,CuCl2
As,74.92159,185.0,2.18,9.815,0.81,30.0,1.5612208994158883,3.9030522485397205,0.4,0.6,0.002602034832359814,8.990628805760976e-05,0.08990628805760977,P-3m1,164,5,1245668,Cu2As3
Co,58.93319,192.0,1.88,7.881,0.661,55.0,13.189053287326741,52.756213149306966,0.25,0.25,0.052756213149306966,0.0011849967614772118,1.184996761477212,I4/mmm,139,4,1183752,Co3Cu
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.6848552654547128,1.2936155014144575,0.5294117647058824,0.47058823529411764,0.0014553174390912645,3.3845711697136336e-05,0.033845711697136335,P1,1,17,936248,Cu9Se8
Al,26.981538,184.0,1.61,5.986,0.441,57.8,7.48290145264547,9.977201936860627,0.75,0.75,0.009977201936860627,0.0006213030673428373,0.6213030673428372,Fm-3m,225,4,12777,AlCu3
Br,79.9,183.0,2.96,11.814,3.365,21.0,1.1487463841221968,2.2974927682443935,0.5,0.5,0.0022974927682443934,5.1178375851431484e-05,0.051178375851431486,P4/nmm,129,4,22917,CuBr
Li,7.0,182.0,0.98,5.392,0.618,164.1125,15.901342204096292,63.605368816385166,0.25,0.25,0.06360536881638516,0.001081232247510633,1.081232247510633,I4/mmm,139,4,975882,Li3Cu
O,15.999,152.0,3.44,13.618,1.461,5.3,2.4050159063160557,4.509404824342605,0.5333333333333333,0.4666666666666667,0.0051536055135344054,0.00024392874100432702,0.24392874100432702,Fm-3m,225,15,1147761,Cu8O7
O,15.999,152.0,3.44,13.618,1.461,5.3,0.864317070763927,1.728634141527854,0.5,0.5,0.001728634141527854,8.470960130102964e-05,0.08470960130102964,Pm-3m,221,6,1120722,CuO
O,15.999,152.0,3.44,13.618,1.461,5.3,0.1381941093531494,0.4145823280594482,0.3333333333333333,0.6666666666666666,0.00020729116402972412,5.7592711398905955e-06,0.0057592711398905955,Cmcm,63,6,2933735,CuO2
As,74.92159,185.0,2.18,9.815,0.81,30.0,1.381703040340398,4.145109121021194,0.3333333333333333,0.6666666666666666,0.002072554560510597,7.506787854300178e-05,0.07506787854300179,I4/mmm,139,3,1245811,CuAs2
Tl,204.383,196.0,1.62,6.108,0.2,66.0,3.4588122096487295,13.835248838594918,0.25,0.25,0.013835248838594917,0.00013182260764799168,0.1318226076479917,Pm-3m,221,4,1187519,Tl3Cu
Ho,164.93033,216.0,1.23,6.022,,156.0,9.689428942220859,11.62731473066503,0.8333333333333334,0.8333333333333334,0.011627314730665032,0.000696395715620758,0.696395715620758,F-43m,216,6,580364,HoCu5
O,15.999,152.0,3.44,13.618,1.461,5.3,0.37560133202966317,0.939003330074158,0.4,0.6,0.0006260022200494387,3.4973118162963604e-05,0.034973118162963605,Cmcm,63,20,1046820,Cu2O3
Au,196.96657,166.0,2.54,9.226,2.309,36.06,4.716830785530817,5.896038481913522,0.8,0.2,0.02358415392765409,0.00035331569390253606,0.35331569390253603,R-3m,166,5,1225761,Cu4Au
Sb,121.76,206.0,2.05,8.64,1.07,43.0,4.082662579892432,5.443550106523243,0.75,0.25,0.016330650319569727,0.00027068002671765644,0.27068002671765645,Fm-3m,225,4,2002,Cu3Sb
Ni,58.693,163.0,1.91,7.64,1.156,49.0,14.380739585644386,57.522958342577546,0.25,0.75,0.01917431944752585,0.0013073708456615063,1.3073708456615063,Cmmm,65,4,1225694,CuNi3
S,32.07,180.0,2.58,10.36,2.077,19.4,1.852687816545189,2.7790317248177834,0.6666666666666666,0.3333333333333333,0.005558063449635567,0.00013113936222567557,0.13113936222567557,I-42d,122,6,1394093,Cu2S
Pm,144.91276,236.0,,5.55,,200.0,22.20606124479988,88.82424497919952,0.25,0.25,0.08882424497919952,0.0008032333247061917,0.8032333247061917,I4/mmm,139,4,1186511,Pm3Cu
Si,28.085,210.0,1.9,8.152,1.385,37.3,5.370969114731339,7.161292152975118,0.75,0.25,0.021483876458925355,0.00046380705416852394,0.46380705416852397,I4/mmm,139,4,972828,Cu3Si
O,15.999,152.0,3.44,13.618,1.461,5.3,0.43566042359901025,0.8168632942481442,0.5333333333333333,0.4666666666666667,0.0009335580505693077,3.7874012488124294e-05,0.037874012488124296,Cm,8,15,760084,Cu8O7
Fe,55.84,194.0,1.83,7.902,0.163,62.0,11.278438209794746,45.113752839178986,0.25,0.25,0.04511375283917898,0.00095689241510418,0.95689241510418,Cmmm,65,4,1225131,Fe3Cu
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.5544751153882125,1.108950230776425,0.5,0.5,0.001108950230776425,3.8963053764871935e-05,0.038963053764871934,F-43m,216,2,10634,CuF
Pb,207.0,202.0,2.33,7.417,0.36,57.0,2.4639281460173743,9.855712584069497,0.25,0.75,0.0032852375280231654,9.136298498494422e-05,0.09136298498494422,Pm-3m,221,4,1184128,CuPb3
Ti,47.867,187.0,1.54,6.828,0.079,100.0,17.04557204642965,59.65950216250377,0.2857142857142857,0.2857142857142857,0.05965950216250377,0.0010562292489600157,1.0562292489600158,Pbam,55,28,1208489,Ti5Cu2
La,138.9055,240.0,1.1,5.577,0.5,215.0,7.70449765781948,8.988580600789394,0.8571428571428571,0.8571428571428571,0.008988580600789393,0.0005185570255065734,0.5185570255065735,P2_1/c,14,28,30590,LaCu6
Sn,118.71,217.0,1.96,7.344,1.2,53.0,6.482635412965782,8.643513883954375,0.75,0.25,0.025930541651863127,0.00046340601415514865,0.46340601415514865,Pmmn,59,8,581786,Cu3Sn
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.8008362628364045,2.7012543942546063,0.6666666666666666,0.3333333333333333,0.005402508788509213,0.00010534008220604783,0.10534008220604783,Cm,8,12,684525,Cu2Se
As,74.92159,185.0,2.18,9.815,0.81,30.0,4.271542854441304,5.695390472588405,0.75,0.25,0.017086171417765215,0.0003365236864758071,0.3365236864758071,Pm-3m,221,4,1184008,Cu3As
Gd,157.25,237.0,1.2,6.15,,158.0,13.13488882713261,26.26977765426522,0.5,0.5,0.02626977765426522,0.0006206195902562591,0.6206195902562591,Pm-3m,221,2,614455,GdCu
Y,88.90584,219.0,1.22,6.217,0.307,162.0,12.795808649753226,25.591617299506453,0.5,0.5,0.02559161729950645,0.0006188413012016957,0.6188413012016957,Pm-3m,221,2,712,YCu
S,32.07,180.0,2.58,10.36,2.077,19.4,1.8863912172304282,2.8537713286306476,0.6610169491525424,0.3389830508474576,0.005564854090829763,0.00012992610910601184,0.12992610910601185,C2,5,59,685126,Cu39S20
Cr,51.996,189.0,1.66,6.767,0.666,83.0,18.558303133093492,74.23321253237397,0.25,0.25,0.07423321253237397,0.00158853501006765,1.5885350100676499,Pm-3m,221,4,984711,Cr3Cu
Ni,58.693,163.0,1.91,7.64,1.156,49.0,22.562880239369072,90.25152095747629,0.25,0.75,0.030083840319158766,0.0021086965195454364,2.1086965195454366,I4/mmm,139,4,1184054,CuNi3
Pr,140.90766,239.0,1.13,5.464,,216.0,23.082294088931626,92.3291763557265,0.25,0.25,0.0923291763557265,0.000810078168841111,0.8100781688411111,I4/mmm,139,4,975642,Pr3Cu
As,74.92159,185.0,2.18,9.815,0.81,30.0,2.993359558446945,5.98671911689389,0.5,0.5,0.00598671911689389,0.0001863482491254635,0.1863482491254635,C2/m,12,10,1246684,CuAs
Zr,91.22,186.0,1.33,6.634,0.426,112.0,8.846440795689242,10.615728954827093,0.8333333333333334,0.8333333333333334,0.010615728954827092,0.0006683990559676881,0.6683990559676881,F-43m,216,6,30603,ZrCu5
Mg,24.305,173.0,1.31,7.646,,71.2,7.873497899943219,15.746995799886438,0.5,0.5,0.015746995799886438,0.0005011265260772577,0.5011265260772577,Pmma,51,4,2672345,MgCu
Ba,137.33,268.0,0.89,5.212,,272.0,7.311598631703726,7.874029295680936,0.9285714285714286,0.9285714285714286,0.007874029295680936,0.000523740710608834,0.523740710608834,Fm-3c,226,28,642,BaCu13
Ru,101.1,207.0,2.2,7.361,1.05,72.0,9.903890919093078,13.205187892124105,0.75,0.25,0.03961556367637231,0.0007855189717810753,0.7855189717810753,P6_3/mmc,194,8,1184026,Cu3Ru
O,15.999,152.0,3.44,13.618,1.461,5.3,0.12112969005943601,0.363389070178308,0.3333333333333333,0.6666666666666666,0.00018169453508915401,1.0364090352306714e-05,0.010364090352306714,Fd-3m,227,12,504100,CuO2
O,15.999,152.0,3.44,13.618,1.461,5.3,0.15930872749886765,0.47792618249660296,0.3333333333333333,0.6666666666666666,0.00023896309124830147,1.4948747132928994e-05,0.014948747132928994,Cmcm,63,6,1181499,CuO2
N,14.007,155.0,3.04,14.534,,7.4,0.1758270274302455,0.351654054860491,0.5,0.5,0.000351654054860491,1.6167057024000264e-05,0.016167057024000266,F-43m,216,2,13117,CuN
Sb,121.76,206.0,2.05,8.64,1.07,43.0,3.0810238112152915,4.621535716822938,0.6666666666666666,0.3333333333333333,0.009243071433645875,0.00019083936211239743,0.19083936211239744,P4/nmm,129,6,1825,Cu2Sb
S,32.07,180.0,2.58,10.36,2.077,19.4,1.4298258147974232,2.1447387221961347,0.6666666666666666,0.3333333333333333,0.004289477444392269,7.194786460393786e-05,0.07194786460393786,C2/m,12,6,2014814,Cu2S
Te,127.6,206.0,2.1,9.01,1.971,38.0,2.3013576743727473,3.6164192025857456,0.6363636363636364,0.36363636363636365,0.006328733604525055,0.0001242594220844128,0.12425942208441279,P3m1,156,22,624307,Cu7Te4
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.3543999653362988,0.7087999306725976,0.5,0.5,0.0007087999306725976,2.0539284161109473e-05,0.020539284161109474,Pa-3,205,16,23287,CuCl
Ru,101.1,207.0,2.2,7.361,1.05,72.0,8.760954465980761,35.043817863923046,0.25,0.75,0.011681272621307684,0.0006455609719946343,0.6455609719946342,I4/mmm,139,4,1184121,CuRu3
Al,26.981538,184.0,1.61,5.986,0.441,57.8,5.463220491433602,21.852881965734408,0.25,0.25,0.021852881965734407,0.00037677386846166083,0.37677386846166083,P4/mmm,123,4,985825,Al3Cu
Zr,91.22,186.0,1.33,6.634,0.426,112.0,11.022796663389165,16.53419499508375,0.6666666666666666,0.6666666666666666,0.01653419499508375,0.000725371125237525,0.725371125237525,Cmcm,63,6,1072655,ZrCu2
Al,26.981538,184.0,1.61,5.986,0.441,57.8,5.692485738124477,22.769942952497907,0.25,0.25,0.02276994295249791,0.00037681207462103973,0.3768120746210397,Pm-3m,221,4,1183161,Al3Cu
S,32.07,180.0,2.58,10.36,2.077,19.4,0.4534904773910251,0.9069809547820502,0.5,0.5,0.0009069809547820502,2.640546683716926e-05,0.02640546683716926,F-43m,216,2,760381,CuS
I,126.9045,198.0,2.66,10.451,3.059,32.9,0.40243244221986435,0.8048648844397287,0.5,0.5,0.0008048648844397287,1.394696130256087e-05,0.013946961302560871,R-3m,166,4,23306,CuI
Zn,65.4,139.0,1.65,9.394,,38.67,7.306317819886797,29.225271279547187,0.25,0.25,0.029225271279547188,0.0005212268905669417,0.5212268905669416,Cmmm,65,4,1215483,Zn3Cu
