Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Se,78.97,190.0,2.55,9.752,2.021,28.9,3.2298165893263273,6.459633178652655,0.5,0.5,0.0064596331786526545,8.418596610086015e-05,0.08418596610086015,Fm-3m,225,2,76.73052264926915,1059621,KSe
Ca,40.08,231.0,1.0,6.113,,160.8,13.588863062808747,18.118484083745,0.75,0.25,0.05435545225123499,0.00021490244926437312,0.21490244926437313,Pm-3m,221,4,252.9308178538574,1184855,K3Ca
In,114.818,193.0,1.78,5.786,0.3,65.0,8.646231790035628,11.528309053380836,0.75,0.25,0.03458492716014251,0.00017616792599528262,0.1761679259952826,Fm-3m,225,4,196.31795609076204,1185054,K3In
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.7823767414528142,4.694260448716885,0.16666666666666666,0.8333333333333334,0.000938852089743377,4.552312315155727e-05,0.045523123151557265,I4_1/a,88,12,206.2363090989421,1095521,KF5
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.265528812096965,12.354038416129287,0.75,0.25,0.03706211524838786,0.0001927434714043256,0.1927434714043256,Pm-3m,221,4,192.28726648095486,1184840,K3Al
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,9.576507659275473,14.364761488913206,0.6666666666666666,0.3333333333333333,0.028729522977826414,0.00021225962604892048,0.21225962604892049,P-62m,189,9,406.0525806900977,1084834,K2Tc
Mg,24.305,173.0,1.31,7.646,,71.2,8.841386384581213,11.78851517944162,0.75,0.25,0.035365545538324855,0.00016166604737617339,0.16166604737617338,Pm-3m,221,4,218.75678976695937,1184849,K3Mg
Er,167.26,235.0,1.24,6.108,,150.0,13.391514485362567,17.855352647150088,0.75,0.25,0.053566057941450265,0.00023706403894657046,0.23706403894657047,P6_3/mmc,194,8,451.9121346238684,1184906,K3Er
O,15.999,152.0,3.44,13.618,1.461,5.3,5.944173777155966,8.91626066573395,0.6666666666666666,0.3333333333333333,0.0178325213314679,0.000269737802245375,0.26973780224537497,P2_1,4,6,132.22115093268252,776081,K2O
Fe,55.84,194.0,1.83,7.902,0.163,62.0,7.711815737781672,15.423631475563344,0.5,0.5,0.015423631475563344,0.00022429622871644262,0.2242962287164426,C2/c,15,4,137.52911998410855,1097017,KFe
Sr,87.62,249.0,0.95,5.695,,197.2,12.853637088648586,17.13818278486478,0.75,0.25,0.051414548354594344,0.0001865029660470459,0.1865029660470459,P6_3/mmc,194,8,551.353680258628,976223,K3Sr
Ba,137.33,268.0,0.89,5.212,,272.0,14.84258260755778,19.790110143410374,0.75,0.25,0.05937033043023112,0.00021003066185245402,0.21003066185245403,Pm-3m,221,4,282.67458620845855,1184864,K3Ba
Sb,121.76,206.0,2.05,8.64,1.07,43.0,5.481613376910971,9.866904078439747,0.5555555555555556,0.4444444444444444,0.012333630098049685,0.00013437848829928747,0.13437848829928747,Cm,8,9,367.131086356032,1223714,K5Sb4
C,12.011,170.0,2.55,11.26,1.263,11.3,6.711967772398833,8.389959715498541,0.8,0.2,0.033559838861994165,0.00014528735058309488,0.1452873505830949,I4/mmm,139,5,230.98940635441025,1206408,K4C
Al,26.981538,184.0,1.61,5.986,0.441,57.8,8.676043580111047,11.56805810681473,0.75,0.25,0.03470417432044419,0.00018540992751255915,0.18540992751255914,I4/mmm,139,4,187.1753836810784,1184882,K3Al
Cr,51.996,189.0,1.66,6.767,0.666,83.0,10.36226218712049,13.81634958282732,0.75,0.25,0.04144904874848196,0.0002050864622013363,0.2050864622013363,I4/mmm,139,4,202.1052404121674,1184925,K3Cr
H,1.008,120.0,2.2,13.598,0.754,4.50711,2.711609013167559,10.846436052670237,0.25,0.75,0.0036154786842234124,0.000199682372271275,0.199682372271275,I4/mmm,139,4,54.31844548568865,1184938,KH3
Ge,72.63,211.0,2.01,7.9,1.35,40.0,2.116251087972153,14.284694843812035,0.14814814814814814,0.8518518518518519,0.0024842947554455713,8.898789453970985e-05,0.08898789453970984,Pm-3n,223,54,1284.1921852584253,27800,K4Ge23
Tl,204.383,196.0,1.62,6.108,0.2,66.0,10.831744926144582,14.442326568192776,0.75,0.25,0.04332697970457833,0.00021201703379195984,0.21201703379195985,Fm-3m,225,4,204.3561261549042,974641,K3Tl
Ge,72.63,211.0,2.01,7.9,1.35,40.0,7.694103724181555,10.258804965575406,0.75,0.25,0.03077641489672622,0.00019206606563246405,0.19206606563246406,Fm-3m,225,4,160.23869076185326,1184854,K3Ge
Se,78.97,190.0,2.55,9.752,2.021,28.9,5.082099791145643,8.11352773674129,0.6263736263736264,0.37362637362637363,0.013602090617478043,0.0001470875937224065,0.1470875937224065,P1,1,91,3144.1882302259946,685089,K57Se34
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.9879852438042127,6.957948353314744,0.2857142857142857,0.7142857142857143,0.0027831793413258974,6.528238676910413e-05,0.06528238676910414,P2_12_12_1,19,28,852.6585742551555,18609,K2Se5
C,12.011,170.0,2.55,11.26,1.263,11.3,6.807540143337896,10.211310215006844,0.6666666666666666,0.3333333333333333,0.020422620430013687,0.00021939432221275193,0.21939432221275193,Fm-3m,225,3,93.08636715862401,1211945,K2C
Ti,47.867,187.0,1.54,6.828,0.079,100.0,14.67183349985341,19.56244466647121,0.75,0.25,0.058687333999413636,0.00028358644297742195,0.28358644297742197,I4/mmm,139,4,206.9468955682275,1185173,K3Ti
Mo,95.95,209.0,2.16,7.092,0.746,87.0,10.351541662659168,13.802055550212224,0.75,0.25,0.04140616665063667,0.00020328362277122964,0.20328362277122963,Pm-3m,221,4,203.68668211523436,1184848,K3Mo
Se,78.97,190.0,2.55,9.752,2.021,28.9,1.3165584707098044,5.2662338828392175,0.25,0.75,0.001755411294279739,4.22653783981051e-05,0.042265378398105104,C2,5,8,249.198473191728,1080121,KSe3
O,15.999,152.0,3.44,13.618,1.461,5.3,6.146214011486473,9.21932101722971,0.6666666666666666,0.3333333333333333,0.01843864203445942,0.0002021682261526087,0.2021682261526087,C2/c,15,6,182.40890159011263,684904,K2O
Tl,204.383,196.0,1.62,6.108,0.2,66.0,7.018052974120316,14.036105948240632,0.5,0.5,0.014036105948240632,0.00017890529769718449,0.1789052976971845,P6_3/mmc,194,8,313.8220305135553,1079544,KTl
Si,28.085,210.0,1.9,8.152,1.385,37.3,5.309078018480969,10.618156036961938,0.5,0.5,0.010618156036961939,0.00017607286626205012,0.17607286626205013,I4_1/acd,142,32,964.8874366510405,1201508,KSi
Rb,85.468,303.0,0.82,4.177,0.468,319.8,13.193935007118448,52.77574002847379,0.25,0.75,0.0175919133428246,0.00014567566758600972,0.14567566758600972,I4/mmm,139,4,362.28246558275754,973508,KRb3
O,15.999,152.0,3.44,13.618,1.461,5.3,7.8212372053098385,11.731855807964758,0.6666666666666666,0.3333333333333333,0.023463711615929514,0.0004007936338325922,0.4007936338325922,P1,1,9,175.62937358728178,998929,K2O
Ti,47.867,187.0,1.54,6.828,0.079,100.0,13.590671279548747,18.12089503939833,0.75,0.25,0.05436268511819499,0.00026300394713559276,0.2630039471355928,P6_3/mmc,194,8,413.39824523749894,1185189,K3Ti
Si,28.085,210.0,1.9,8.152,1.385,37.3,1.1280858299446972,7.6145793521267064,0.14814814814814814,0.8518518518518519,0.0013242746699350793,5.598367119283252e-05,0.05598367119283252,Pm-3n,223,54,1088.1143290369405,531,K4Si23
Rb,85.468,303.0,0.82,4.177,0.468,319.8,14.217167140134809,18.95622285351308,0.75,0.25,0.05686866856053924,0.00017378996077576189,0.1737899607757619,I4/mmm,139,4,327.2264307252815,1185119,K3Rb
Pu,244.0642,243.0,1.28,6.06,,145.0,11.491005905478753,22.982011810957506,0.5,0.5,0.022982011810957506,0.00025373856986229336,0.2537385698622934,R-3,148,12,543.4415072985576,1237171,KPu
O,15.999,152.0,3.44,13.618,1.461,5.3,5.28530513507779,10.57061027015558,0.5,0.5,0.01057061027015558,0.000280973233961437,0.280973233961437,Cmcm,63,4,75.24282737626442,1097008,K2O2
Ca,40.08,231.0,1.0,6.113,,160.8,6.458995518553515,25.83598207421406,0.25,0.75,0.00861199402473802,0.00013566067854099543,0.13566067854099542,Pm-3m,221,4,190.44562029377332,1184984,KCa3
As,74.92159,185.0,2.18,9.815,0.81,30.0,4.48813451675361,8.97626903350722,0.5,0.5,0.00897626903350722,0.00012342395348168656,0.12342395348168657,Pmma,51,4,145.45424579741893,728466,KAs
Pd,106.42,202.0,2.2,8.337,0.557,26.14,7.7076427658682185,10.276857021157625,0.75,0.25,0.030830571063472874,0.0001909786443305922,0.1909786443305922,Pm-3m,221,4,161.43465240073564,1064508,K3Pd
Hf,178.49,212.0,1.3,6.825,,103.0,10.055646470454137,13.407528627272182,0.75,0.25,0.04022258588181655,0.00019551671539209942,0.19551671539209942,I4/mmm,139,4,205.72453767521654,1184923,K3Hf
B,10.81,192.0,2.04,8.298,0.277,20.5,3.3547229517522847,22.364819678348567,0.15,0.85,0.003946732884414453,0.00029517121451617305,0.29517121451617306,I4/mmm,139,40,454.613835871651,684709,K3B17
F,18.99840316,135.0,3.98,17.423,3.339,3.74,1.5959049490447534,6.383619796179014,0.25,0.75,0.0021278732653930046,0.00010091044542815437,0.10091044542815437,P2_1,4,32,506.08198341361884,2749823,KF3
Th,232.038,237.0,1.3,6.08,,240.0,10.842240950573975,43.3689638022959,0.25,0.75,0.014456321267431967,0.00030313503677350905,0.30313503677350906,P6_3/mmc,194,8,286.13626629177503,1185144,KTh3
Tc,96.90636,209.0,1.9,7.28,0.55,79.0,13.929387970761264,18.57251729434835,0.75,0.25,0.05571755188304505,0.0003082304949395176,0.3082304949395176,I4/mmm,139,4,180.76586450013068,1185077,K3Tc
Mg,24.305,173.0,1.31,7.646,,71.2,5.136147045600385,82.17835272960616,0.0625,0.9375,0.005478556848640411,0.00020839021351016094,0.20839021351016093,P-6m2,187,16,394.3484261826874,1023498,KMg15
Si,28.085,210.0,1.9,8.152,1.385,37.3,2.606276330982433,18.59143782767469,0.14018691588785046,0.8598130841121495,0.003031212689294786,0.00012595354418454301,0.12595354418454302,Pmmm,47,107,2214.082733603167,1224497,K15Si92
Pt,195.08,209.0,2.28,9.0,2.128,48.0,2.4216085987740965,9.686434395096386,0.25,0.75,0.003228811465032129,0.00011458972196462336,0.11458972196462336,P6_3/mmc,194,8,169.0628832852361,1185053,KPt3
Pr,140.90766,239.0,1.13,5.464,,216.0,15.5854971616905,20.780662882254,0.75,0.25,0.062341988646762,0.00026604837341221024,0.2660483734122102,P6_3/mmc,194,8,468.65153014989886,975872,K3Pr
La,138.9055,240.0,1.1,5.577,0.5,215.0,15.655574489289295,62.62229795715718,0.25,0.75,0.020874099319052392,0.00038549034362662785,0.3854903436266279,Pm-3m,221,4,162.448421841173,1185005,KLa3
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,10.152249232644964,13.536332310193286,0.75,0.25,0.04060899693057986,0.00020973552160600712,0.2097355216060071,I4/mmm,139,4,193.62002497061403,1184897,K3Nb
Cd,112.41,158.0,1.69,8.994,,46.0,8.07840280352386,10.771203738031812,0.75,0.25,0.032313611214095435,0.00016412012259914207,0.16412012259914208,I4/mmm,139,4,196.89000167895531,1184907,K3Cd
Ga,69.723,187.0,1.81,5.999,0.3,50.0,9.122654682740917,18.245309365481834,0.5,0.5,0.018245309365481834,0.000247609103266086,0.24760910326608598,Pnma,62,8,294.7437573953012,1078864,KGa
Tl,204.383,196.0,1.62,6.108,0.2,66.0,6.515563280496324,26.062253121985297,0.25,0.75,0.008687417707328433,0.000191043209635481,0.191043209635481,P6_3/mmc,194,8,272.8414495517872,862783,KTl3
C,12.011,170.0,2.55,11.26,1.263,11.3,8.024841265428055,16.04968253085611,0.5,0.5,0.016049682530856108,0.0002713427863320617,0.27134278633206166,Fm-3m,225,2,59.149103419373596,722819,KC
O,15.999,152.0,3.44,13.618,1.461,5.3,1.2922488673425119,3.876746602027535,0.3333333333333333,0.6666666666666666,0.0019383733010137677,1.692352794409618e-05,0.01692352794409618,C2/c,15,6,458.1487518245212,1071539,KO2
Re,186.207,217.0,1.9,7.88,0.15,62.0,3.8993930004477533,5.84908950067163,0.6666666666666666,0.3333333333333333,0.01169817900134326,0.00013068813475693581,0.1306881347569358,P-62m,189,9,268.536520697165,1181016,K2Re
Pr,140.90766,239.0,1.13,5.464,,216.0,5.837734124041594,23.350936496166376,0.25,0.75,0.007783645498722125,0.00014683289857902275,0.14683289857902274,Pm-3m,221,4,159.0306853719116,974827,KPr3
Re,186.207,217.0,1.9,7.88,0.15,62.0,8.730457959213254,11.64061061228434,0.75,0.25,0.03492183183685302,0.0002047684344034286,0.2047684344034286,I4/mmm,139,4,170.54304262565722,1185114,K3Re
Sr,87.62,249.0,0.95,5.695,,197.2,10.647411194627525,14.196548259503366,0.75,0.25,0.0425896447785101,0.00015447106252443563,0.15447106252443563,Fm-3m,225,4,275.7127715864121,973622,K3Sr
P,30.973762,180.0,2.19,10.487,0.746,25.0,3.458742653542908,6.917485307085816,0.5,0.5,0.006917485307085816,9.068940692457527e-05,0.09068940692457526,Fm-3m,225,2,76.27666275112995,1180622,KP
Ho,164.93033,216.0,1.23,6.022,,156.0,13.94090571285425,18.587874283805668,0.75,0.25,0.055763622851417,0.0002475898175895096,0.2475898175895096,P6_3/mmc,194,8,450.45166553553537,1184912,K3Ho
Ce,140.116,235.0,1.12,5.539,0.5,205.0,10.792633962438591,14.39017861658479,0.75,0.25,0.04317053584975437,0.00011025189095400988,0.11025189095400988,P6_3/mmc,194,8,783.1255405453751,1185353,K3Ce
S,32.07,180.0,2.58,10.36,2.077,19.4,1.9650526512842306,6.877684279494808,0.2857142857142857,0.7142857142857143,0.0027510737117979233,6.361532622111077e-05,0.06361532622111077,P2_12_12_1,19,28,864.9090950931815,672372,K2S5
Cs,132.905452,343.0,0.79,3.894,0.472,400.9,9.984986262594443,13.313315016792593,0.75,0.75,0.013313315016792593,0.00011701331474798233,0.11701331474798232,Fm-3m,225,4,341.32820813083123,1185554,CsK3
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,5.331075518281141,9.595935932906054,0.5555555555555556,0.4444444444444444,0.011994919916132569,0.00012430548702770078,0.12430548702770078,Cm,8,9,385.9819933277625,1223773,K5Bi4
Te,127.6,206.0,2.1,9.01,1.971,38.0,5.181519457860956,10.363038915721912,0.5,0.5,0.010363038915721911,0.00011984859152307829,0.1198485915230783,P-62m,189,12,518.8065433573184,1554,KTe
Ba,137.33,268.0,0.89,5.212,,272.0,12.72289423109153,16.963858974788707,0.75,0.25,0.05089157692436612,0.00017962110782172587,0.17962110782172586,I4/mmm,139,4,283.32737472522473,1184910,K3Ba
