Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
W,K3 W1,4,3.0,1.0,0.04416794188857898,0.011041985472144746,0.014722647296192994,0.04416794188857898,183.62640017613293,973446,K3 W1
Ca,K1 Ca3,4,1.0,3.0,0.027170343721462903,0.006792585930365726,0.027170343721462903,0.009056781240487635,189.58187716987396,1185070,K1 Ca3
Zn,K3 Zn1,4,3.0,1.0,0.028665701049538035,0.007166425262384509,0.009555233683179344,0.028665701049538035,200.07198394070122,1185031,K3 Zn1
Sm,K1 Sm3,4,1.0,3.0,0.01581715665590544,0.00395428916397636,0.01581715665590544,0.00527238555196848,152.4134681986525,1185088,K1 Sm3
In,K3 In1,4,3.0,1.0,0.034815896924804496,0.008703974231201124,0.011605298974934833,0.034815896924804496,197.10389638523748,982664,K3 In1
Tc,K3 Tc1,4,3.0,1.0,0.03212354258110908,0.00803088564527727,0.01070784752703636,0.03212354258110908,178.95301242837527,1185030,K3 Tc1
Co,K4 Co4,8,4.0,4.0,0.06111541647418936,0.00763942705927367,0.01527885411854734,0.01527885411854734,230.4297348668378,1180846,K4 Co4
Mo,K3 Mo1,4,3.0,1.0,0.03359473439846307,0.008398683599615767,0.01119824479948769,0.03359473439846307,197.71649270808268,1184863,K3 Mo1
Nd,K1 Nd3,4,1.0,3.0,0.01999995448577363,0.0049999886214434075,0.01999995448577363,0.006666651495257876,156.65450511070512,982195,K1 Nd3
Sn,K3 Sn1,4,3.0,1.0,0.030318886689106987,0.007579721672276747,0.010106295563035663,0.030318886689106987,175.17034272549213,973614,K3 Sn1
Si,K3 Si1,4,3.0,1.0,0.03027270218843352,0.00756817554710838,0.01009090072947784,0.03027270218843352,155.89983301693695,973528,K3 Si1
P,K1 P1,2,1.0,1.0,0.007459783737746639,0.0037298918688733196,0.007459783737746639,0.007459783737746639,75.66647472351666,1057787,K1 P1
Yb,K1 Yb3,4,1.0,3.0,0.060191784925525335,0.015047946231381334,0.060191784925525335,0.020063928308508446,137.4181171072518,1185082,K1 Yb3
B,K11 B62,73,11.0,62.0,0.24158199941271713,0.003309342457708454,0.021961999946610647,0.0038964838614954376,840.197542936739,685078,K11 B62
O,K4 O12,16,4.0,12.0,0.020148811447196102,0.0012593007154497564,0.0050372028617990255,0.0016790676205996752,282.28030909453514,1726,K4 O12
B,K1 B1,2,1.0,1.0,0.013962822849216513,0.006981411424608256,0.013962822849216513,0.013962822849216513,62.54068850521947,1059907,K1 B1
Eu,K3 Eu1,4,3.0,1.0,0.044482662789848464,0.011120665697462116,0.01482755426328282,0.044482662789848464,264.0500322017754,1184917,K3 Eu1
Hg,K3 Hg1,4,3.0,1.0,0.03552400756628904,0.00888100189157226,0.01184133585542968,0.03552400756628904,193.06198970099652,983365,K3 Hg1
Rb,K2 Rb6,8,2.0,6.0,0.10325138817249233,0.01290642352156154,0.05162569408624616,0.017208564695415388,737.7642886283328,1185168,K2 Rb6
Pd,K2 Pd1,3,2.0,1.0,0.026749306767823004,0.008916435589274335,0.013374653383911502,0.026749306767823004,117.71483073183113,1180861,K2 Pd1
Mg,K3 Mg1,4,3.0,1.0,0.03558193173750508,0.00889548293437627,0.011860643912501695,0.03558193173750508,216.69005085318614,1184862,K3 Mg1
Rh,K3 Rh1,4,3.0,1.0,0.03403002185862131,0.008507505464655327,0.011343340619540435,0.03403002185862131,139.38642842801505,1185110,K3 Rh1
Tc,K6 Tc3,9,6.0,3.0,0.028538755252627716,0.003170972805847524,0.004756459208771286,0.009512918417542572,284.9859504315134,1180954,K6 Tc3
Hf,K3 Hf1,4,3.0,1.0,0.038514229488107544,0.009628557372026886,0.012838076496035848,0.038514229488107544,193.72818499446242,1184880,K3 Hf1
O,K4 O8,12,4.0,8.0,0.03180437141132976,0.00265036428427748,0.00795109285283244,0.00397554642641622,226.4226668922776,734250,K4 O8
Ca,K3 Ca1,4,3.0,1.0,0.052526794086730944,0.013131698521682736,0.017508931362243647,0.052526794086730944,255.1578700694221,1184877,K3 Ca1
Ce,K1 Ce3,4,1.0,3.0,0.007956265918793663,0.001989066479698416,0.007956265918793663,0.0026520886395978876,133.35576292321167,1185051,K1 Ce3
V,K3 V1,4,3.0,1.0,0.03744704930361378,0.009361762325903446,0.012482349767871262,0.03744704930361378,194.99838132036905,1185139,K3 V1
O,K4 O2,6,4.0,2.0,0.03806627394465739,0.006344378990776232,0.009516568486164348,0.019033136972328696,175.82993604491847,936219,K4 O2
Cl,K1 Cl1,2,1.0,1.0,0.009051758891256203,0.004525879445628101,0.009051758891256203,0.009051758891256203,56.587545058992596,23289,K1 Cl1
Tm,K6 Tm2,8,6.0,2.0,0.106807417399419,0.013350927174927375,0.0178012362332365,0.0534037086997095,451.90254710531053,1185140,K6 Tm2
Hg,K2 Hg6,8,2.0,6.0,0.00587780515565367,0.0007347256444567088,0.002938902577826835,0.0009796341926089451,239.1460294482399,1185099,K2 Hg6
Sn,K2 Sn1,3,2.0,1.0,0.025030268911846523,0.008343422970615508,0.012515134455923262,0.025030268911846523,161.5786193699487,1021516,K2 Sn1
Pr,K3 Pr1,4,3.0,1.0,0.04217236115955387,0.010543090289888467,0.014057453719851289,0.04217236115955387,229.66573035190427,1185111,K3 Pr1
S,K1 S1,2,1.0,1.0,0.0033403926742731176,0.0016701963371365588,0.0033403926742731176,0.0033403926742731176,394.29775574553565,1180648,K1 S1
Dy,K3 Dy1,4,3.0,1.0,0.06045144232350734,0.015112860580876835,0.020150480774502447,0.06045144232350734,225.46026911746532,1184900,K3 Dy1
Bi,K8 Bi2,10,8.0,2.0,0.05758908266942483,0.005758908266942483,0.0071986353336781035,0.028794541334712414,741.3272936031495,1211781,K8 Bi2
N,K6 N2,8,6.0,2.0,0.05052660170498523,0.006315825213123153,0.008421100284164205,0.025263300852492614,374.7619472361455,11801,K6 N2
Pm,K1 Pm3,4,1.0,3.0,0.013959671939218321,0.0034899179848045803,0.013959671939218321,0.00465322397973944,152.42458354227477,1185063,K1 Pm3
Ru,K3 Ru1,4,3.0,1.0,0.033096076604351626,0.008274019151087907,0.011032025534783876,0.033096076604351626,154.26916200631942,1185000,K3 Ru1
Zr,K3 Zr1,4,3.0,1.0,0.05516701248888623,0.013791753122221558,0.01838900416296208,0.05516701248888623,207.55662839905708,1185188,K3 Zr1
Zr,K4 Zr2,6,4.0,2.0,0.086353582976842,0.014392263829473666,0.0215883957442105,0.043176791488421,293.50728005222334,1077243,K4 Zr2
O,K1 O2,3,1.0,2.0,0.008861546164913022,0.002953848721637674,0.008861546164913022,0.004430773082456511,81.42171475015405,1223320,K1 O2
Sc,K3 Sc1,4,3.0,1.0,0.04329079362069387,0.010822698405173468,0.01443026454023129,0.04329079362069387,216.67096084689754,973535,K3 Sc1
W,K3 W1,4,3.0,1.0,0.0364043596894426,0.00910108992236065,0.012134786563147532,0.0364043596894426,186.86788198711025,1185087,K3 W1
C,K2 C4,6,2.0,4.0,0.025952664810813,0.0043254441351355,0.0129763324054065,0.00648816620270325,143.73557724872646,1211632,K2 C4
Cd,K3 Cd1,4,3.0,1.0,0.03856669936930855,0.009641674842327138,0.012855566456436185,0.03856669936930855,210.9534521373957,982780,K3 Cd1
O,K16 O8,24,16.0,8.0,0.14573724317561698,0.0060723851323173745,0.009108577698476061,0.018217155396952123,551.8742675814266,1974672,K16 O8
U,K3 U1,4,3.0,1.0,0.04843221364331798,0.012108053410829494,0.016144071214439327,0.04843221364331798,230.04080657907355,1185213,K3 U1
C,K2 C120,122,2.0,120.0,0.007048784205873321,5.777691972027312e-05,0.0035243921029366604,5.8739868382277674e-05,1329.286470592534,29687,K2 C120
I,K4 I4,8,4.0,4.0,0.029373936116609996,0.0036717420145762495,0.007343484029152499,0.007343484029152499,356.715501354117,1524274,K4 I4
Re,K3 Re1,4,3.0,1.0,0.03265244833414557,0.008163112083536393,0.010884149444715191,0.03265244833414557,172.3055294885799,1066388,K3 Re1
Li,K3 Li1,4,3.0,1.0,0.04700425450451062,0.011751063626127656,0.015668084834836876,0.04700425450451062,236.6249905920836,1184845,K3 Li1
Rh,K3 Rh1,4,3.0,1.0,0.03957903173567561,0.009894757933918903,0.013193010578558538,0.03957903173567561,191.77095110592091,1180810,K3 Rh1
N,K1 N2,3,1.0,2.0,0.007102878095121126,0.0023676260317070422,0.007102878095121126,0.003551439047560563,63.84413195036751,1206884,K1 N2
Pm,K1 Pm3,4,1.0,3.0,0.014464092161466283,0.0036160230403665707,0.014464092161466283,0.004821364053822094,152.3446611745872,1184963,K1 Pm3
Rb,K3 Rb1,4,3.0,1.0,0.04549540979989901,0.011373852449974752,0.015165136599966336,0.04549540979989901,324.1324713434237,1185090,K3 Rb1
Th,K3 Th1,4,3.0,1.0,0.043351765493348515,0.010837941373337129,0.014450588497782838,0.043351765493348515,210.6254706912266,1185172,K3 Th1
Hf,K3 Hf1,4,3.0,1.0,0.04493830335168117,0.011234575837920292,0.01497943445056039,0.04493830335168117,193.86396894081577,1184868,K3 Hf1
Se,K16 Se16,32,16.0,16.0,0.08988931459374605,0.002809041081054564,0.005618082162109128,0.005618082162109128,1036.849836248422,734654,K16 Se16
Si,K1 Si1,2,1.0,1.0,0.016183960889834776,0.008091980444917388,0.016183960889834776,0.016183960889834776,77.9025106336136,1058944,K1 Si1
F,K1 F1,2,1.0,1.0,0.01042413209238185,0.005212066046190925,0.01042413209238185,0.01042413209238185,34.612669152863326,8454,K1 F1
Ga,K4 Ga6,10,4.0,6.0,0.035722906314169744,0.0035722906314169744,0.008930726578542436,0.005953817719028291,272.6634993705746,568052,K4 Ga6
S,K1 S1,2,1.0,1.0,0.010050122764974918,0.005025061382487459,0.010050122764974918,0.010050122764974918,56.513158316164365,1057125,K1 S1
Rb,K6 Rb2,8,6.0,2.0,0.11577736784641503,0.014472170980801878,0.019296227974402506,0.057888683923207514,647.3360109330945,976115,K6 Rb2
Hg,K1 Hg3,4,1.0,3.0,0.004404963559573993,0.0011012408898934982,0.004404963559573993,0.0014683211865246643,120.60519700235899,1185041,K1 Hg3
Cs,Cs12 K14,26,14.0,14.0,0.2805774882479504,0.010791441855690401,0.020041249160567886,0.020041249160567886,2541.9868038890936,569866,Cs12 K14
O,K16 O8,24,16.0,8.0,0.1745985657767859,0.007274940240699412,0.010912410361049119,0.021824820722098237,533.7854636907763,776016,K16 O8
C,K8 C8,16,8.0,8.0,0.10341501436957318,0.006463438398098324,0.012926876796196647,0.012926876796196647,430.7189156138957,243,K8 C8
Ag,K4 Ag8,12,4.0,8.0,0.03923448780031984,0.003269540650026653,0.00980862195007996,0.00490431097503998,288.95769382650286,12735,K4 Ag8
C,K2 C4,6,2.0,4.0,0.023751737044522013,0.003958622840753669,0.011875868522261007,0.005937934261130503,143.0725034786178,1072274,K2 C4
Pr,K2 Pr6,8,2.0,6.0,0.05738441297546201,0.0071730516219327516,0.028692206487731006,0.009564068829243669,328.9861955446059,1185158,K2 Pr6
Se,K1 Se1,2,1.0,1.0,0.0064596331786526545,0.0032298165893263273,0.0064596331786526545,0.0064596331786526545,76.73052264926915,1059621,K1 Se1
Ca,K3 Ca1,4,3.0,1.0,0.05435545225123499,0.013588863062808747,0.018118484083744998,0.05435545225123499,252.9308178538574,1184855,K3 Ca1
In,K3 In1,4,3.0,1.0,0.03458492716014251,0.008646231790035628,0.011528309053380837,0.03458492716014251,196.31795609076204,1185054,K3 In1
F,K2 F10,12,2.0,10.0,0.00938852089743377,0.0007823767414528142,0.004694260448716885,0.000938852089743377,206.2363090989421,1095521,K2 F10
Al,K3 Al1,4,3.0,1.0,0.03706211524838786,0.009265528812096965,0.012354038416129287,0.03706211524838786,192.28726648095486,1184840,K3 Al1
Tc,K6 Tc3,9,6.0,3.0,0.08618856893347925,0.009576507659275472,0.014364761488913207,0.028729522977826414,406.0525806900977,1084834,K6 Tc3
Mg,K3 Mg1,4,3.0,1.0,0.035365545538324855,0.008841386384581214,0.011788515179441619,0.035365545538324855,218.75678976695937,1184849,K3 Mg1
Er,K6 Er2,8,6.0,2.0,0.10713211588290053,0.013391514485362566,0.01785535264715009,0.053566057941450265,451.9121346238684,1184906,K6 Er2
O,K4 O2,6,4.0,2.0,0.0356650426629358,0.005944173777155966,0.00891626066573395,0.0178325213314679,132.22115093268252,776081,K4 O2
Fe,K2 Fe2,4,2.0,2.0,0.030847262951126688,0.007711815737781672,0.015423631475563344,0.015423631475563344,137.52911998410855,1097017,K2 Fe2
Sr,K6 Sr2,8,6.0,2.0,0.10282909670918869,0.012853637088648586,0.017138182784864783,0.051414548354594344,551.353680258628,976223,K6 Sr2
Ba,K3 Ba1,4,3.0,1.0,0.05937033043023112,0.01484258260755778,0.019790110143410373,0.05937033043023112,282.67458620845855,1184864,K3 Ba1
Sb,K5 Sb4,9,5.0,4.0,0.04933452039219874,0.005481613376910971,0.009866904078439747,0.012333630098049685,367.131086356032,1223714,K5 Sb4
C,K4 C1,5,4.0,1.0,0.033559838861994165,0.006711967772398833,0.008389959715498541,0.033559838861994165,230.98940635441025,1206408,K4 C1
Al,K3 Al1,4,3.0,1.0,0.03470417432044419,0.008676043580111047,0.01156805810681473,0.03470417432044419,187.1753836810784,1184882,K3 Al1
Cr,K3 Cr1,4,3.0,1.0,0.04144904874848196,0.01036226218712049,0.01381634958282732,0.04144904874848196,202.1052404121674,1184925,K3 Cr1
H,K1 H3,4,1.0,3.0,0.010846436052670237,0.0027116090131675593,0.010846436052670237,0.0036154786842234124,54.31844548568865,1184938,K1 H3
Ge,K8 Ge46,54,8.0,46.0,0.11427755875049628,0.0021162510879721534,0.014284694843812035,0.0024842947554455713,1284.1921852584253,27800,K8 Ge46
Tl,K3 Tl1,4,3.0,1.0,0.04332697970457833,0.010831744926144582,0.014442326568192776,0.04332697970457833,204.3561261549042,974641,K3 Tl1
Ge,K3 Ge1,4,3.0,1.0,0.03077641489672622,0.007694103724181555,0.010258804965575406,0.03077641489672622,160.23869076185326,1184854,K3 Ge1
Se,K57 Se34,91,57.0,34.0,0.4624710809942535,0.0050820997911456426,0.00811352773674129,0.013602090617478043,3144.1882302259946,685089,K57 Se34
Se,K8 Se20,28,8.0,20.0,0.05566358682651795,0.0019879852438042128,0.006957948353314744,0.0027831793413258974,852.6585742551555,18609,K8 Se20
C,K2 C1,3,2.0,1.0,0.020422620430013687,0.006807540143337895,0.010211310215006843,0.020422620430013687,93.08636715862401,1211945,K2 C1
Ti,K3 Ti1,4,3.0,1.0,0.058687333999413636,0.014671833499853409,0.019562444666471213,0.058687333999413636,206.9468955682275,1185173,K3 Ti1
Mo,K3 Mo1,4,3.0,1.0,0.04140616665063667,0.010351541662659168,0.013802055550212224,0.04140616665063667,203.68668211523436,1184848,K3 Mo1
Se,K2 Se6,8,2.0,6.0,0.010532467765678434,0.0013165584707098043,0.005266233882839217,0.001755411294279739,249.198473191728,1080121,K2 Se6
O,K4 O2,6,4.0,2.0,0.03687728406891884,0.006146214011486473,0.00921932101722971,0.01843864203445942,182.40890159011263,684904,K4 O2
Tl,K4 Tl4,8,4.0,4.0,0.05614442379296253,0.007018052974120316,0.014036105948240632,0.014036105948240632,313.8220305135553,1079544,K4 Tl4
Si,K16 Si16,32,16.0,16.0,0.16989049659139102,0.005309078018480969,0.010618156036961939,0.010618156036961939,964.8874366510405,1201508,K16 Si16
Rb,K1 Rb3,4,1.0,3.0,0.052775740028473794,0.013193935007118449,0.052775740028473794,0.0175919133428246,362.28246558275754,973508,K1 Rb3
O,K6 O3,9,6.0,3.0,0.07039113484778854,0.007821237205309839,0.011731855807964757,0.023463711615929514,175.62937358728178,998929,K6 O3
Ti,K6 Ti2,8,6.0,2.0,0.10872537023638998,0.013590671279548747,0.01812089503939833,0.05436268511819499,413.39824523749894,1185189,K6 Ti2
Si,K8 Si46,54,8.0,46.0,0.06091663481701365,0.0011280858299446972,0.007614579352126706,0.0013242746699350793,1088.1143290369405,531,K8 Si46
Rb,K3 Rb1,4,3.0,1.0,0.05686866856053924,0.01421716714013481,0.018956222853513078,0.05686866856053924,327.2264307252815,1185119,K3 Rb1
Pu,K6 Pu6,12,6.0,6.0,0.13789207086574504,0.011491005905478753,0.022982011810957506,0.022982011810957506,543.4415072985576,1237171,K6 Pu6
O,K2 O2,4,2.0,2.0,0.02114122054031116,0.00528530513507779,0.01057061027015558,0.01057061027015558,75.24282737626442,1097008,K2 O2
Ca,K1 Ca3,4,1.0,3.0,0.02583598207421406,0.006458995518553515,0.02583598207421406,0.00861199402473802,190.44562029377332,1184984,K1 Ca3
As,K2 As2,4,2.0,2.0,0.01795253806701444,0.00448813451675361,0.00897626903350722,0.00897626903350722,145.45424579741893,728466,K2 As2
Pd,K3 Pd1,4,3.0,1.0,0.030830571063472874,0.0077076427658682185,0.010276857021157625,0.030830571063472874,161.43465240073564,1064508,K3 Pd1
Hf,K3 Hf1,4,3.0,1.0,0.04022258588181655,0.010055646470454137,0.013407528627272182,0.04022258588181655,205.72453767521654,1184923,K3 Hf1
B,K6 B34,40,6.0,34.0,0.1341889180700914,0.0033547229517522847,0.022364819678348566,0.003946732884414453,454.613835871651,684709,K6 B34
F,K8 F24,32,8.0,24.0,0.05106895836943211,0.0015959049490447534,0.0063836197961790134,0.0021278732653930046,506.08198341361884,2749823,K8 F24
Th,K2 Th6,8,2.0,6.0,0.0867379276045918,0.010842240950573975,0.0433689638022959,0.014456321267431967,286.13626629177503,1185144,K2 Th6
Tc,K3 Tc1,4,3.0,1.0,0.05571755188304505,0.013929387970761263,0.01857251729434835,0.05571755188304505,180.76586450013068,1185077,K3 Tc1
Mg,K1 Mg15,16,1.0,15.0,0.08217835272960616,0.005136147045600385,0.08217835272960616,0.005478556848640411,394.3484261826874,1023498,K1 Mg15
Si,K15 Si92,107,15.0,92.0,0.2788715674151203,0.0026062763309824327,0.018591437827674688,0.003031212689294786,2214.082733603167,1224497,K15 Si92
Pt,K2 Pt6,8,2.0,6.0,0.019372868790192774,0.0024216085987740967,0.009686434395096387,0.003228811465032129,169.0628832852361,1185053,K2 Pt6
Pr,K6 Pr2,8,6.0,2.0,0.124683977293524,0.0155854971616905,0.020780662882254,0.062341988646762,468.65153014989886,975872,K6 Pr2
La,K1 La3,4,1.0,3.0,0.06262229795715718,0.015655574489289295,0.06262229795715718,0.020874099319052392,162.448421841173,1185005,K1 La3
Nb,K3 Nb1,4,3.0,1.0,0.04060899693057986,0.010152249232644964,0.013536332310193286,0.04060899693057986,193.62002497061403,1184897,K3 Nb1
Cd,K3 Cd1,4,3.0,1.0,0.032313611214095435,0.008078402803523859,0.010771203738031811,0.032313611214095435,196.89000167895531,1184907,K3 Cd1
Ga,K4 Ga4,8,4.0,4.0,0.07298123746192733,0.009122654682740917,0.018245309365481834,0.018245309365481834,294.7437573953012,1078864,K4 Ga4
Tl,K2 Tl6,8,2.0,6.0,0.052124506243970595,0.006515563280496324,0.026062253121985297,0.008687417707328433,272.8414495517872,862783,K2 Tl6
C,K1 C1,2,1.0,1.0,0.016049682530856108,0.008024841265428054,0.016049682530856108,0.016049682530856108,59.149103419373596,722819,K1 C1
O,K2 O4,6,2.0,4.0,0.007753493204055071,0.0012922488673425118,0.0038767466020275354,0.0019383733010137677,458.1487518245212,1071539,K2 O4
Re,K6 Re3,9,6.0,3.0,0.03509453700402978,0.003899393000447753,0.00584908950067163,0.01169817900134326,268.536520697165,1181016,K6 Re3
Pr,K1 Pr3,4,1.0,3.0,0.023350936496166375,0.005837734124041594,0.023350936496166375,0.007783645498722125,159.0306853719116,974827,K1 Pr3
Re,K3 Re1,4,3.0,1.0,0.03492183183685302,0.008730457959213254,0.011640610612284339,0.03492183183685302,170.54304262565722,1185114,K3 Re1
Sr,K3 Sr1,4,3.0,1.0,0.0425896447785101,0.010647411194627525,0.014196548259503367,0.0425896447785101,275.7127715864121,973622,K3 Sr1
P,K1 P1,2,1.0,1.0,0.006917485307085816,0.003458742653542908,0.006917485307085816,0.006917485307085816,76.27666275112995,1180622,K1 P1
Ho,K6 Ho2,8,6.0,2.0,0.111527245702834,0.01394090571285425,0.018587874283805667,0.055763622851417,450.45166553553537,1184912,K6 Ho2
Ce,K6 Ce2,8,6.0,2.0,0.08634107169950873,0.010792633962438592,0.014390178616584788,0.04317053584975437,783.1255405453751,1185353,K6 Ce2
S,K8 S20,28,8.0,20.0,0.05502147423595846,0.0019650526512842307,0.006877684279494808,0.0027510737117979233,864.9090950931815,672372,K8 S20
Cs,Cs1 K3,4,3.0,3.0,0.039939945050377776,0.009984986262594444,0.013313315016792593,0.013313315016792593,341.32820813083123,1185554,Cs1 K3
Bi,K5 Bi4,9,5.0,4.0,0.047979679664530275,0.005331075518281141,0.009595935932906054,0.011994919916132569,385.9819933277625,1223773,K5 Bi4
Te,K6 Te6,12,6.0,6.0,0.062178233494331464,0.005181519457860956,0.010363038915721911,0.010363038915721911,518.8065433573184,1554,K6 Te6
Ba,K3 Ba1,4,3.0,1.0,0.05089157692436612,0.01272289423109153,0.016963858974788706,0.05089157692436612,283.32737472522473,1184910,K3 Ba1
