Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Er,167.26,235.0,1.24,6.108,,150.0,20.907841663566092,62.72352499069827,0.3333333333333333,0.3333333333333333,0.06272352499069828,0.0007506068952642477,0.7506068952642477,Pm,6,6,167.1274947950398,862915,Er2Mg
Ag,107.868,172.0,1.93,7.576,1.302,55.0,4.900302803382936,29.40181682029762,0.16666666666666666,0.8333333333333334,0.005880363364059523,0.00028108668561509985,0.28108668561509986,P-62m,189,6,104.60053188203436,1185833,MgAg5
Ce,140.116,235.0,1.12,5.539,0.5,205.0,2.849540522914749,5.699081045829498,0.5,0.5,0.005699081045829498,0.00010864869387511071,0.10864869387511071,C2/m,12,4,104.90841339299425,1038816,CeMg
Pd,106.42,202.0,2.2,8.337,0.557,26.14,17.461041541450665,104.766249248704,0.16666666666666666,0.8333333333333334,0.0209532498497408,0.0011510279131612604,1.1510279131612604,P-62m,189,6,91.01972945292607,977059,MgPd5
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.15625164476185607,0.46875493428556825,0.3333333333333333,0.6666666666666666,0.0002343774671427841,5.896513377547486e-06,0.005896513377547485,Ama2,40,6,158.99393566051253,569626,MgCl2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,13.830150444738432,41.4904513342153,0.3333333333333333,0.3333333333333333,0.0414904513342153,0.000674110218150022,0.674110218150022,Cm,8,6,123.09693642703891,982380,Li2Mg
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,11.131265849399005,14.841687799198674,0.75,0.25,0.04452506339759602,0.0004843586639768178,0.4843586639768178,Pm-3m,221,4,91.9258118189191,1185790,Mg3Sc
In,114.818,193.0,1.78,5.786,0.3,65.0,10.604532494512943,14.13937665935059,0.75,0.25,0.04241812997805177,0.0004791454469928086,0.4791454469928086,R-3m,166,16,354.114853802949,697180,Mg3In
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.3584133349188208,2.508893344431746,0.14285714285714285,0.8571428571428571,0.0004181488907386243,6.579770967962888e-07,0.0006579770967962888,Cmmm,65,7,3813.0405399331166,1207313,MgCl6
Ir,192.22,202.0,2.2,9.1,1.565,54.0,5.6412795730556535,16.92383871916696,0.3333333333333333,0.6666666666666666,0.00846191935958348,0.00034753316973434645,0.34753316973434645,P6_3/mmc,194,12,194.78818360967966,11883,MgIr2
La,138.9055,240.0,1.1,5.577,0.5,215.0,14.363189004396418,21.544783506594626,0.6666666666666666,0.6666666666666666,0.021544783506594625,0.0005085091182710098,0.5085091182710099,P6_3/mmc,194,12,338.9482348690131,1095697,LaMg2
Ca,40.08,231.0,1.0,6.113,,160.8,10.025176138081825,20.05035227616365,0.5,0.5,0.02005035227616365,0.0003263216814775416,0.3263216814775416,Pmma,51,4,122.88703702051484,1094852,CaMg
Ac,227.02775,260.0,1.1,5.17,,282.0,5.538058682415867,5.575226861492484,0.9933333333333333,0.9933333333333333,0.005575226861492484,0.00023775612233946234,0.23775612233946233,P-6m2,187,150,3493.9533593852716,1184231,AcMg149
Te,127.6,206.0,2.1,9.01,1.971,38.0,1.2142709743325955,2.428541948665191,0.5,0.5,0.002428541948665191,3.59668192112749e-05,0.0359668192112749,F-43m,216,2,67.52173258356663,13033,MgTe
O,15.999,152.0,3.44,13.618,1.461,5.3,3.1065641895699145,6.213128379139829,0.5,0.5,0.006213128379139829,0.00033391900090544045,0.33391900090544047,P6_3/mmc,194,24,223.28031752464196,1192189,MgO
Lu,174.9667,221.0,1.27,5.426,,137.0,5.7594867981199105,5.798141071932795,0.9933333333333333,0.9933333333333333,0.005798141071932795,0.0002487932177185819,0.2487932177185819,P-6m2,187,150,3472.454063017096,1185595,LuMg149
Li,7.0,182.0,0.98,5.392,0.618,164.1125,11.542573412355463,23.085146824710925,0.5,0.5,0.023085146824710925,0.0005561127353322107,0.5561127353322107,Cmmm,65,2,41.51163128986844,1222270,LiMg
Ho,164.93033,216.0,1.23,6.022,,156.0,10.975137734891154,13.26162476299348,0.8275862068965517,0.8275862068965517,0.013261624762993479,0.0004540275861068228,0.4540275861068228,I-43m,217,29,701.0124583860843,1192487,Ho5Mg24
Dy,162.5,229.0,1.22,5.939,,163.0,20.396899142869863,61.19069742860958,0.3333333333333333,0.3333333333333333,0.06119069742860958,0.0007127807921135061,0.7127807921135061,Cmcm,63,6,171.69569692575365,864888,Dy2Mg
Ga,69.723,187.0,1.81,5.999,0.3,50.0,10.86557809277926,21.73115618555852,0.5,0.5,0.021731156185558518,0.0005887917044211574,0.5887917044211575,Pm-3m,221,2,36.90805427858817,1094849,MgGa
Li,7.0,182.0,0.98,5.392,0.618,164.1125,13.744314021305827,20.616471031958742,0.6666666666666666,0.6666666666666666,0.020616471031958742,0.0006388238728322728,0.6388238728322728,C2/m,12,6,129.0901727924105,1094600,LiMg2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,12.078201191317275,14.010713381928039,0.8620689655172413,0.8620689655172413,0.014010713381928039,0.0004940286731067688,0.4940286731067688,R3m,160,29,709.0030470205149,1216163,Y4Mg25
Pd,106.42,202.0,2.2,8.337,0.557,26.14,18.082869337961608,72.33147735184643,0.25,0.75,0.024110492450615476,0.0011827198481230777,1.1827198481230776,I4/mmm,139,4,61.15689820089955,1185927,MgPd3
Se,78.97,190.0,2.55,9.752,2.021,28.9,5.69872312389831,5.73696958781709,0.9933333333333333,0.006666666666666667,0.8548084685847464,0.00025020057752152774,0.25020057752152774,P-6m2,187,150,3416.4927877162754,1185632,Mg149Se
Pb,207.0,202.0,2.33,7.417,0.36,57.0,6.963640713003165,10.445461069504747,0.6666666666666666,0.3333333333333333,0.020890922139009494,0.0002624891871525246,0.2624891871525246,Fm-3m,225,3,79.58774365387632,20724,Mg2Pb
Li,7.0,182.0,0.98,5.392,0.618,164.1125,13.044897589966222,39.13469276989866,0.3333333333333333,0.3333333333333333,0.039134692769898664,0.0006276733559350331,0.6276733559350332,Cmcm,63,6,124.69763898644527,977218,Li2Mg
In,114.818,193.0,1.78,5.786,0.3,65.0,9.099707932319136,12.739591105246788,0.7142857142857143,0.2857142857142857,0.03184897776311697,0.0003991875435346929,0.3991875435346929,C2/m,12,14,319.1379919433685,22570,Mg5In2
Ba,137.33,268.0,0.89,5.212,,272.0,5.433064158425752,5.469527676267535,0.9933333333333333,0.9933333333333333,0.005469527676267535,0.0002327173321180994,0.2327173321180994,P-6m2,187,150,3501.9292132065484,1184337,BaMg149
Nd,144.24,229.0,1.14,5.525,,208.0,5.5759388584076675,5.613361266853357,0.9933333333333333,0.9933333333333333,0.005613361266853356,0.00023963046097234055,0.23963046097234056,P-6m2,187,150,3490.336017246534,1186599,NdMg149
Ca,40.08,231.0,1.0,6.113,,160.8,9.998773380594624,29.996320141783873,0.3333333333333333,0.3333333333333333,0.029996320141783873,0.0002818833301728959,0.2818833301728959,Cmcm,63,6,212.8279109189276,2017169,Ca2Mg
Si,28.085,210.0,1.9,8.152,1.385,37.3,6.5997478304045805,6.644041440004611,0.9933333333333333,0.006666666666666667,0.989962174560687,0.0002895765848066634,0.2895765848066634,P-6m2,187,150,3418.6540849690527,1185634,Mg149Si
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.561523811112382,18.84228571666857,0.6666666666666666,0.6666666666666666,0.018842285716668572,0.0006068680182000217,0.6068680182000217,C2/m,12,6,124.1936312449289,973455,LiMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.908801578543603,50.72640473563081,0.3333333333333333,0.3333333333333333,0.05072640473563081,0.0007984629065361207,0.7984629065361207,P-3m1,164,6,127.0601409793507,1094569,Li2Mg
Ga,69.723,187.0,1.81,5.999,0.3,50.0,7.14903769061508,21.447113071845237,0.3333333333333333,0.6666666666666666,0.01072355653592262,0.00038724311450019834,0.3872431145001983,Pbam,55,24,443.07283499723536,567539,MgGa2
Cd,112.41,158.0,1.69,8.994,,46.0,7.049285763440094,21.14785729032028,0.3333333333333333,0.6666666666666666,0.01057392864516014,0.000330924102603525,0.330924102603525,Amm2,38,12,255.62184348544963,1039543,MgCd2
Pt,195.08,209.0,2.28,9.0,2.128,48.0,8.77016144671175,13.155242170067623,0.6666666666666666,0.3333333333333333,0.02631048434013525,0.0004702359429145509,0.4702359429145509,I4/mcm,140,6,111.90333166393563,13208,Mg2Pt
Ag,107.868,172.0,1.93,7.576,1.302,55.0,3.6261511260936645,4.351381351312397,0.8333333333333334,0.16666666666666666,0.021756906756561986,0.00017523866626682782,0.17523866626682782,Amm2,38,6,124.15585680978506,1185802,Mg5Ag
Ce,140.116,235.0,1.12,5.539,0.5,205.0,2.1581527893525854,4.316305578705171,0.5,0.5,0.004316305578705171,8.358414540396828e-05,0.08358414540396827,Amm2,38,12,309.8414579351731,1039582,CeMg
Pr,140.90766,239.0,1.13,5.464,,216.0,22.83857884790577,68.5157365437173,0.3333333333333333,0.3333333333333333,0.0685157365437173,0.0007004506364073891,0.700450636407389,Cmcm,63,6,195.63330513948702,1186685,Pr2Mg
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.10964793968418322,0.32894381905254966,0.3333333333333333,0.6666666666666666,0.00016447190952627484,3.7533429171271187e-06,0.003753342917127119,P-4m2,115,3,87.64022534459218,570922,MgCl2
Sn,118.71,217.0,1.96,7.344,1.2,53.0,7.38285887278892,14.76571774557784,0.5,0.5,0.01476571774557784,0.00031452534041526294,0.3145253404152629,P4/mmm,123,2,46.94603533719379,1094801,MgSn
Ca,40.08,231.0,1.0,6.113,,160.8,10.462698471024309,15.694047706536464,0.6666666666666666,0.6666666666666666,0.015694047706536464,0.0003551462759632328,0.35514627596323284,Amm2,38,12,353.52301333237057,1039441,CaMg2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,10.393847917388195,14.551387084343473,0.7142857142857143,0.2857142857142857,0.03637846771085868,0.0005172741509646071,0.517274150964607,C2/c,15,14,281.30899363921833,1770,Mg5Ga2
Yb,173.05,242.0,,6.254,,139.0,15.638154751914296,23.457232127871443,0.6666666666666666,0.6666666666666666,0.023457232127871444,0.0006299153768178734,0.6299153768178735,Fd-3m,227,6,148.95481514593095,1100782,YbMg2
Sr,87.62,249.0,0.95,5.695,,197.2,11.147677037915786,33.44303111374736,0.3333333333333333,0.3333333333333333,0.03344303111374736,0.00026222722166575755,0.26222722166575757,Immm,71,3,127.53455152865409,1094288,Sr2Mg
Zn,65.4,139.0,1.65,9.394,,38.67,9.402225071535591,28.206675214606776,0.3333333333333333,0.6666666666666666,0.014103337607303389,0.000585120261779968,0.585120261779968,P6_3/mmc,194,12,192.82651486927162,1124,MgZn2
Au,196.96657,166.0,2.54,9.226,2.309,36.06,1.9428437540898944,7.771375016359578,0.25,0.75,0.0025904583387865257,0.00011214809873013599,0.112148098730136,P6_3/mmc,194,8,138.5912931981126,864935,MgAu3
Cd,112.41,158.0,1.69,8.994,,46.0,3.904064748696078,15.616258994784312,0.25,0.75,0.005205419664928104,0.0001853074560142636,0.1853074560142636,P6_3/mmc,194,8,168.54431365764674,30491,MgCd3
Cd,112.41,158.0,1.69,8.994,,46.0,4.550074084705249,9.100148169410499,0.5,0.5,0.009100148169410498,0.00021767924164601196,0.21767924164601196,Pmma,51,4,83.61061992497271,11307,MgCd
Au,196.96657,166.0,2.54,9.226,2.309,36.06,0.7624656487417475,3.04986259496699,0.25,0.75,0.0010166208649889966,4.261323453455549e-05,0.04261323453455549,Amm2,38,80,1431.415675566156,570017,MgAu3
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.42522266952606,98.55133601715634,0.16666666666666666,0.16666666666666666,0.09855133601715635,0.0008095890950425684,0.8095890950425684,P-62m,189,6,121.73006852565683,865604,Li5Mg
Ho,164.93033,216.0,1.23,6.022,,156.0,13.229820334531052,17.639760446041404,0.75,0.75,0.017639760446041403,0.0005528298554219091,0.5528298554219091,Fm-3m,225,4,95.72435500564134,866172,HoMg3
Ag,107.868,172.0,1.93,7.576,1.302,55.0,5.3079766728641316,21.231906691456526,0.25,0.75,0.007077302230485509,0.00030395762446376015,0.3039576244637602,Pm-3m,221,4,69.85153515696045,30351,MgAg3
Cu,63.55,140.0,1.9,7.726,1.228,46.5,5.548936290130179,8.323404435195268,0.6666666666666666,0.3333333333333333,0.016646808870390536,0.00031355989993221223,0.3135598999322122,I4/mcm,140,6,106.17945007629719,1052023,Mg2Cu
Y,88.90584,219.0,1.22,6.217,0.307,162.0,8.774144633188,10.492791520101113,0.8362068965517241,0.8362068965517241,0.010492791520101113,0.0003562101668505138,0.3562101668505138,Amm2,38,116,2857.304120342347,1217184,Y19Mg97
Hg,200.59,209.0,2.0,10.438,,33.0,0.9126529458849976,2.737958837654993,0.3333333333333333,0.6666666666666666,0.0013689794188274963,4.1811290596427506e-05,0.041811290596427506,C2/m,12,6,130.9674395886231,2013388,MgHg2
Hg,200.59,209.0,2.0,10.438,,33.0,4.5538783695305005,6.830817554295751,0.6666666666666666,0.3333333333333333,0.013661635108591502,0.00021839989798640998,0.21839989798641,Pnma,62,12,250.21321410033997,30719,Mg2Hg
Cd,112.41,158.0,1.69,8.994,,46.0,7.243862390124867,21.7315871703746,0.3333333333333333,0.6666666666666666,0.0108657935851873,0.00034415551632597033,0.3441555163259703,Cmcm,63,12,252.57868770920774,1094763,MgCd2
As,74.92159,185.0,2.18,9.815,0.81,30.0,4.074256271136213,6.790427118560355,0.6,0.4,0.010185640677840533,0.00017252562614395548,0.17252562614395547,Ia-3,206,40,944.6147478952842,1990,Mg3As2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,18.13885248407725,72.555409936309,0.25,0.75,0.024185136645436336,0.0011861879968940593,1.1861879968940592,P6_3/mmc,194,8,122.33374494816957,1185939,MgPd3
F,18.99840316,135.0,3.98,17.423,3.339,3.74,0.7416752309485001,2.2250256928455,0.3333333333333333,0.6666666666666666,0.00111251284642275,7.067628503668327e-05,0.07067628503668327,Pa-3,205,12,125.92771064243911,1746,MgF2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.761466732180462,100.56880039308277,0.16666666666666666,0.16666666666666666,0.10056880039308276,0.0008337989343840952,0.8337989343840952,C2,5,6,120.61517021171325,981935,Li5Mg
Ho,164.93033,216.0,1.23,6.022,,156.0,16.627642557755394,24.941463836633087,0.6666666666666666,0.6666666666666666,0.024941463836633086,0.0006532414849670226,0.6532414849670226,Fd-3m,227,6,152.72431044634098,1184860,HoMg2
Pr,140.90766,239.0,1.13,5.464,,216.0,18.233291211183833,27.34993681677575,0.6666666666666666,0.6666666666666666,0.02734993681677575,0.0006643457583273421,0.6643457583273421,Fd-3m,227,6,164.67290698527893,30775,PrMg2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,5.406953660811539,5.443241940414301,0.9933333333333333,0.9933333333333333,0.005443241940414301,0.00023522436254934617,0.23522436254934617,P-6m2,187,150,3447.9551366690916,1188082,YMg149
O,15.999,152.0,3.44,13.618,1.461,5.3,1.753982089543534,3.507964179087068,0.5,0.5,0.0035079641790870682,0.0001409859104875164,0.1409859104875164,P1,1,80,995.2665956355066,1245143,MgO
Sn,118.71,217.0,1.96,7.344,1.2,53.0,8.994428407819827,11.992571210426435,0.75,0.25,0.03597771363127931,0.0004094161952175089,0.4094161952175089,Pm-3m,221,4,87.87564842706227,978294,Mg3Sn
Cd,112.41,158.0,1.69,8.994,,46.0,8.521457571260072,11.361943428346763,0.75,0.25,0.03408583028504029,0.00040088576534504767,0.40088576534504766,P6_3/mmc,194,8,170.0525847092733,30490,Mg3Cd
Sn,118.71,217.0,1.96,7.344,1.2,53.0,5.769596647647373,5.808318772799369,0.9933333333333333,0.006666666666666667,0.865439497147106,0.0002531738758775846,0.2531738758775846,P-6m2,187,150,3418.3601848619087,1185637,Mg149Sn
Te,127.6,206.0,2.1,9.01,1.971,38.0,5.951110658150531,5.991050998138118,0.9933333333333333,0.006666666666666667,0.8926665987225797,0.00026165253788414117,0.26165253788414117,P-6m2,187,150,3411.648921662091,1185638,Mg149Te
Y,88.90584,219.0,1.22,6.217,0.307,162.0,14.359316954581338,28.718633909162676,0.5,0.5,0.028718633909162676,0.0005250320826169758,0.5250320826169758,Pmma,51,4,109.39763439223445,1094701,YMg
Hg,200.59,209.0,2.0,10.438,,33.0,1.8630720982566236,3.726144196513247,0.5,0.5,0.0037261441965132473,9.097307600146124e-05,0.09097307600146123,Pm-3m,221,2,40.958757912653155,1408,MgHg
Hg,200.59,209.0,2.0,10.438,,33.0,4.455395145219712,5.94052686029295,0.75,0.25,0.01782158058087885,0.0002071703606644988,0.2071703606644988,R32,155,24,516.1427684071064,569103,Mg3Hg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,11.974945066077122,15.966593421436162,0.75,0.75,0.01596659342143616,0.0005462797969421293,0.5462797969421292,I4/mmm,139,4,87.68360194250933,1094567,LiMg3
Ho,164.93033,216.0,1.23,6.022,,156.0,5.631266093713103,5.669059825885674,0.9933333333333333,0.9933333333333333,0.005669059825885675,0.00024259779984139689,0.2425977998413969,P-6m2,187,150,3481.853152045065,1185534,HoMg149
Ag,107.868,172.0,1.93,7.576,1.302,55.0,3.1266813426162563,9.380044027848768,0.3333333333333333,0.6666666666666666,0.0046900220139243845,0.00017693139145502504,0.17693139145502504,C2/m,12,6,106.03029740183919,2019952,MgAg2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,11.56060322697959,15.414137635972784,0.75,0.75,0.015414137635972784,0.0004624927566795123,0.4624927566795123,P6_3/mmc,194,8,199.97032273507526,971794,YMg3
Pd,106.42,202.0,2.2,8.337,0.557,26.14,13.50801934311037,18.911227080354518,0.7142857142857143,0.2857142857142857,0.04727806770088629,0.0007172017875808463,0.7172017875808463,P6_3/mmc,194,28,527.3614039402476,2406,Mg5Pd2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,16.78440949649586,50.353228489487584,0.3333333333333333,0.6666666666666666,0.02517661424474379,0.0010961592422309454,1.0961592422309454,Pnma,62,12,183.74420996353328,12741,MgPd2
In,114.818,193.0,1.78,5.786,0.3,65.0,7.917971431574244,23.753914294722733,0.3333333333333333,0.6666666666666666,0.011876957147361367,0.0003294195044517238,0.3294195044517238,C2/m,12,6,144.2168054636477,1975337,MgIn2
Sb,121.76,206.0,2.05,8.64,1.07,43.0,5.740394536440467,5.778920674268927,0.9933333333333333,0.006666666666666667,0.8610591804660701,0.00024899820642984707,0.24899820642984707,P-6m2,187,150,3458.0939068276602,1185628,Mg149Sb
Pm,144.91276,236.0,,5.55,,200.0,17.734717519215593,26.60207627882339,0.6666666666666666,0.6666666666666666,0.02660207627882339,0.0006604838424523485,0.6604838424523485,Fd-3m,227,6,161.1065983388845,1186620,PmMg2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,3.1110880295761776,9.333264088728532,0.3333333333333333,0.6666666666666666,0.004666632044364266,0.00017609030888076995,0.17609030888076996,C2/c,15,6,106.00542583008414,1185842,MgAg2
O,15.999,152.0,3.44,13.618,1.461,5.3,1.774166105535535,3.54833221107107,0.5,0.5,0.0035483322110710703,0.0001495039463741537,0.1495039463741537,P1,1,80,949.361484329221,1245128,MgO
Li,7.0,182.0,0.98,5.392,0.618,164.1125,9.340098609434323,14.010147914151485,0.6666666666666666,0.6666666666666666,0.014010147914151484,0.00045298726470392595,0.452987264703926,C2/m,12,6,123.71339334061469,2034417,LiMg2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,5.894082351665691,5.9336399513413,0.9933333333333333,0.006666666666666667,0.8841123527498538,0.00025928137115555436,0.25928137115555433,P-6m2,187,150,3409.8568239190454,1185591,Mg149Ag
Ce,140.116,235.0,1.12,5.539,0.5,205.0,3.008190747764615,6.01638149552923,0.5,0.5,0.00601638149552923,0.00011403845059020188,0.11403845059020187,Amm2,38,12,316.5448915374594,1039711,CeMg
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.7209956582305798,2.1629869746917394,0.3333333333333333,0.6666666666666666,0.0010814934873458696,1.528825032552733e-05,0.015288250325527329,P-1,2,6,282.96069578088003,570782,MgCl2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.118341585359536,42.355024756078606,0.3333333333333333,0.3333333333333333,0.04235502475607861,0.0006688295632048026,0.6688295632048026,P6_3/mmc,194,6,126.6541644873705,977207,Li2Mg
La,138.9055,240.0,1.1,5.577,0.5,215.0,9.338451219808814,10.437092539786322,0.8947368421052632,0.8947368421052632,0.010437092539786322,0.000379566804145855,0.37956680414585503,P6_3/mmc,194,38,934.9109102185172,30752,La2Mg17
O,15.999,152.0,3.44,13.618,1.461,5.3,1.0677782434342336,3.2033347303027004,0.3333333333333333,0.6666666666666666,0.0016016673651513503,0.00010277102537918147,0.10277102537918147,R-3m,166,3,31.16962897357261,1180271,MgO2
O,15.999,152.0,3.44,13.618,1.461,5.3,1.2383490145201372,3.7150470435604115,0.3333333333333333,0.6666666666666666,0.0018575235217802057,0.00010804680844745709,0.1080468084474571,P1,1,12,137.53472580791797,1245393,MgO2
Ir,192.22,202.0,2.2,9.1,1.565,54.0,10.493129758113623,13.99083967748483,0.75,0.25,0.04197251903245449,0.0005762864455250807,0.5762864455250807,P6_3cm,185,24,436.9964210511122,568419,Mg3Ir
Au,196.96657,166.0,2.54,9.226,2.309,36.06,3.7634061399914205,5.017874853321894,0.75,0.25,0.015053624559965681,0.00019017218478051986,0.19017218478051987,P6_3cm,185,24,474.94720357782904,17783,Mg3Au
Pr,140.90766,239.0,1.13,5.464,,216.0,9.20146149674524,9.968249954807344,0.9230769230769231,0.9230769230769231,0.009968249954807345,0.00038625033227977643,0.38625033227977645,I4/mmm,139,13,309.69293605951736,30776,PrMg12
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.153984212117354,64.61593684846942,0.25,0.25,0.06461593684846942,0.0008107590333975336,0.8107590333975336,Pm-3m,221,4,79.69807820418913,976254,Li3Mg
Eu,151.964,233.0,,5.67,,184.0,18.118927278781268,36.237854557562535,0.5,0.5,0.03623785455756254,0.0005155352429191176,0.5155352429191176,Pmma,51,4,140.583422977536,1184410,EuMg
In,114.818,193.0,1.78,5.786,0.3,65.0,8.9260824735085,11.901443298011333,0.75,0.25,0.035704329894034,0.0004032043112482689,0.4032043112482689,Pm-3m,221,4,88.55145864759722,569125,Mg3In
Ir,192.22,202.0,2.2,9.1,1.565,54.0,8.961631268252177,17.923262536504353,0.5,0.5,0.017923262536504354,0.0005318832920257184,0.5318832920257184,Cmce,64,152,2561.0279044231856,683946,MgIr
Tm,168.93422,227.0,1.25,6.184,,144.0,20.703802565596842,62.11140769679052,0.3333333333333333,0.3333333333333333,0.06211140769679052,0.0007534211818146256,0.7534211818146256,Pm,6,6,164.87831559817394,865323,Tm2Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.466801307946232,21.700201961919348,0.6666666666666666,0.6666666666666666,0.02170020196191935,0.0006826002846962259,0.6826002846962259,Cmcm,63,6,127.16198600225593,1094593,LiMg2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,0.728847341070297,1.0932710116054456,0.6666666666666666,0.3333333333333333,0.002186542023210891,3.661599128757538e-05,0.03661599128757538,Cmcm,63,6,119.43098882879805,1185754,Mg2Ag
Ag,107.868,172.0,1.93,7.576,1.302,55.0,7.197838752469713,9.135718416596173,0.7878787878787878,0.21212121212121213,0.03393266840450008,0.0003422157171873216,0.34221571718732163,Fm-3,202,66,1388.1810033960678,1210857,Mg26Ag7
Er,167.26,235.0,1.24,6.108,,150.0,16.489645429881744,24.734468144822618,0.6666666666666666,0.6666666666666666,0.024734468144822618,0.000654449670639487,0.654449670639487,P6_3/mmc,194,12,302.3544117078235,30607,ErMg2
Nd,144.24,229.0,1.14,5.525,,208.0,19.5550041921772,39.1100083843544,0.5,0.5,0.039110008384354404,0.0006636593975108754,0.6636593975108753,Pm-3m,221,2,58.93084394049209,1327,NdMg
Br,79.9,183.0,2.96,11.814,3.365,21.0,0.4057725895855956,2.8404081270991695,0.14285714285714285,0.8571428571428571,0.0004734013545165282,5.787248825179377e-07,0.0005787248825179377,Cmmm,65,7,4908.0456239258565,1207230,MgBr6
Tm,168.93422,227.0,1.25,6.184,,144.0,12.702225436066458,16.936300581421943,0.75,0.75,0.016936300581421943,0.000520261275385247,0.520261275385247,P4/mmm,123,4,97.66035672488304,1187597,TmMg3
Ca,40.08,231.0,1.0,6.113,,160.8,10.416271669512,20.832543339024,0.5,0.5,0.020832543339024,0.00033260493981150235,0.33260493981150235,P4/mmm,123,2,62.63449770418459,1094998,CaMg
Ir,192.22,202.0,2.2,9.1,1.565,54.0,6.829986137868402,7.772053191367491,0.8787878787878788,0.12121212121212122,0.056347385637414316,0.0003440420558513776,0.3440420558513776,F-43m,216,99,1965.3661991284848,31499,Mg29Ir4
Sm,150.4,229.0,1.17,5.644,,192.0,13.061031488588577,17.414708651451438,0.75,0.75,0.01741470865145144,0.0005263187357076087,0.5263187357076087,Fm-3m,225,4,99.26328365285107,30779,SmMg3
O,15.999,152.0,3.44,13.618,1.461,5.3,2.3940297411589286,4.788059482317857,0.5,0.5,0.004788059482317857,0.00021224479635270526,0.21224479635270527,Ibam,72,24,270.7096464797826,1192043,MgO
O,15.999,152.0,3.44,13.618,1.461,5.3,1.6285253037344973,3.2570506074689947,0.5,0.5,0.003257050607468995,0.00013354822733720366,0.13354822733720365,P1,1,80,975.5428948510352,1245232,MgO
In,114.818,193.0,1.78,5.786,0.3,65.0,8.414839196250583,12.622258794375874,0.6666666666666666,0.3333333333333333,0.025244517588751746,0.0003739566123618541,0.37395661236185407,P-62m,189,9,202.51962463755737,31326,Mg2In
Ac,227.02775,260.0,1.1,5.17,,282.0,8.781148933063678,10.537378719676413,0.8333333333333334,0.8333333333333334,0.010537378719676412,0.00032169895972406615,0.32169895972406615,P-62m,189,6,163.77700954822384,864996,AcMg5
In,114.818,193.0,1.78,5.786,0.3,65.0,10.669822859057955,14.226430478743941,0.75,0.25,0.04267929143623182,0.00048380848204275886,0.48380848204275884,P6_3/mmc,194,8,176.43052166439628,1079072,Mg3In
Cd,112.41,158.0,1.69,8.994,,46.0,7.740901045655294,9.289081254786353,0.8333333333333334,0.16666666666666666,0.04644540627393176,0.0003526850500478653,0.3526850500478653,Amm2,38,6,131.6908847359091,1094951,Mg5Cd
Ce,140.116,235.0,1.12,5.539,0.5,205.0,5.5810356354656125,6.261649737351663,0.8913043478260869,0.8913043478260869,0.006261649737351663,0.00022378446184078953,0.22378446184078954,I4/m,87,46,1147.2094046192801,680586,Ce5Mg41
In,114.818,193.0,1.78,5.786,0.3,65.0,8.507405313572661,17.014810627145323,0.5,0.5,0.017014810627145324,0.00037579530405415864,0.3757953040541586,P4/mmm,123,2,45.276804801938646,2313,MgIn
Ba,137.33,268.0,0.89,5.212,,272.0,8.120995987295663,9.076407279918682,0.8947368421052632,0.8947368421052632,0.009076407279918682,0.00030660637188816573,0.30660637188816575,R-3m,166,19,503.24760965795554,1813,Ba2Mg17
Ca,40.08,231.0,1.0,6.113,,160.8,10.225500808835541,30.67650242650662,0.3333333333333333,0.3333333333333333,0.03067650242650662,0.00028890464113196516,0.2889046411319652,C2/m,12,6,212.364206447582,3346969,Ca2Mg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,4.208078004470608,8.416156008941217,0.5,0.5,0.008416156008941217,0.0002399171066636928,0.2399171066636928,Pm-3m,221,2,35.07943275065701,437,MgAu
Ir,192.22,202.0,2.2,9.1,1.565,54.0,11.049544538662657,12.80742662435899,0.8627450980392157,0.13725490196078433,0.0805038244959708,0.0005678579632329634,0.5678579632329634,F-43m,216,102,1984.74551017473,569273,Mg44Ir7
