Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
Li,Li1 Mg5,6,5.0,5.0,0.06336152824380159,0.010560254707300265,0.012672305648760318,0.012672305648760318,131.81068126453115,1094588,Li1 Mg5
Cr,Mg149 Cr1,150,149.0,1.0,0.9350293098949884,0.0062335287326332565,0.00627536449593952,0.9350293098949884,3433.2139320105653,1185585,Mg149 Cr1
C,Mg6 C2,8,6.0,2.0,0.03685296682505845,0.004606620853132307,0.0061421611375097425,0.018426483412529227,160.55436331404843,1185780,Mg6 C2
Li,Li4 Mg2,6,2.0,2.0,0.08565662946945538,0.014276104911575896,0.04282831473472769,0.04282831473472769,121.26361070072579,976843,Li4 Mg2
Au,Mg2 Au4,6,2.0,4.0,0.018341561010831356,0.003056926835138559,0.009170780505415678,0.004585390252707839,105.66512181195993,2019934,Mg2 Au4
Ca,Ca4 Mg2,6,2.0,2.0,0.06204070224413914,0.010340117040689857,0.03102035112206957,0.03102035112206957,211.92049205863458,1949090,Ca4 Mg2
Er,Er5 Mg24,29,24.0,24.0,0.32047691192164157,0.011050927997297986,0.013353204663401732,0.013353204663401732,696.5242273382164,2218,Er5 Mg24
Ho,Ho4 Mg8,12,8.0,8.0,0.1998253799878601,0.016652114998988343,0.024978172498482512,0.024978172498482512,305.20166749416126,13499,Ho4 Mg8
Sm,Sm5 Mg41,46,41.0,41.0,0.45214078658357415,0.009829147534425525,0.011027824063014004,0.011027824063014004,1113.6879670083695,1201293,Sm5 Mg41
C,Mg7 C1,8,7.0,1.0,0.03416942509790677,0.004271178137238346,0.00488134644255811,0.03416942509790677,157.17334583740723,1016272,Mg7 C1
Ga,Mg1 Ga3,4,1.0,3.0,0.03282566451331836,0.00820641612832959,0.03282566451331836,0.01094188817110612,70.36305282092407,1094969,Mg1 Ga3
F,Mg2 F4,6,2.0,4.0,0.0031989124603877678,0.0005331520767312947,0.0015994562301938839,0.0007997281150969419,64.91790990921109,1249,Mg2 F4
Li,Li6 Mg2,8,2.0,2.0,0.126559530250746,0.01581994128134325,0.063279765125373,0.063279765125373,161.01750655914748,1094598,Li6 Mg2
Ru,Mg149 Ru1,150,149.0,1.0,0.9572717087510498,0.006381811391673666,0.006424642340611073,0.9572717087510498,3432.816386434095,1185555,Mg149 Ru1
Ge,Mg2 Ge1,3,2.0,1.0,0.02409148149104683,0.008030493830348944,0.012045740745523415,0.02409148149104683,64.57586854495348,408,Mg2 Ge1
Li,Li4 Mg2,6,2.0,2.0,0.08813900065817995,0.014689833443029992,0.044069500329089975,0.044069500329089975,121.01627013881524,1094607,Li4 Mg2
Se,Mg2 Se2,4,2.0,2.0,0.00930217009021897,0.0023255425225547424,0.004651085045109485,0.004651085045109485,105.1995686472921,1018040,Mg2 Se2
Ca,Ca4 Mg2,6,2.0,2.0,0.0652718998151062,0.010878649969184367,0.0326359499075531,0.0326359499075531,210.28218410727092,1039467,Ca4 Mg2
Ce,Ce6 Mg6,12,6.0,6.0,0.026819920721695256,0.0022349933934746047,0.004469986786949209,0.004469986786949209,314.31979217495586,1039049,Ce6 Mg6
Rh,Mg18 Rh6,24,18.0,6.0,0.28979724341747376,0.01207488514239474,0.01609984685652632,0.04829954056957896,441.7083620303542,542429,Mg18 Rh6
Mn,Mg149 Mn1,150,149.0,1.0,0.8834126316103093,0.0058894175440687285,0.0059289438363108,0.8834126316103093,3414.2760078435626,1185627,Mg149 Mn1
Ca,Ca2 Mg4,6,4.0,4.0,0.05412912419622169,0.009021520699370282,0.013532281049055423,0.013532281049055423,169.46388240418088,1183430,Ca2 Mg4
Br,Mg1 Br2,3,1.0,2.0,0.0009198869595428982,0.00030662898651429943,0.0009198869595428982,0.0004599434797714491,82.49849009956094,30034,Mg1 Br2
C,Mg1 C1,2,1.0,1.0,0.009695956328118347,0.0048479781640591735,0.009695956328118347,0.009695956328118347,22.045483267395902,1185851,Mg1 C1
Sc,Mg149 Sc1,150,149.0,1.0,0.9897767323657147,0.006598511549104765,0.006642796861514864,0.9897767323657147,3431.622186514162,1185631,Mg149 Sc1
Li,Li3 Mg1,4,1.0,1.0,0.06105825174205338,0.015264562935513344,0.06105825174205338,0.06105825174205338,81.40373030842579,1094591,Li3 Mg1
Sr,Sr2 Mg4,6,4.0,4.0,0.07280416778054125,0.012134027963423541,0.01820104194513531,0.01820104194513531,188.27377583625474,1094310,Sr2 Mg4
Li,Li3 Mg3,6,3.0,3.0,0.09190840689069321,0.015318067815115535,0.03063613563023107,0.03063613563023107,128.07942284865513,1094575,Li3 Mg3
Li,Li4 Mg2,6,2.0,2.0,0.08373415439537922,0.01395569239922987,0.04186707719768961,0.04186707719768961,122.99430425815187,1094576,Li4 Mg2
Te,Mg4 Te8,12,4.0,8.0,0.014308654693175021,0.0011923878910979184,0.0035771636732937553,0.0017885818366468777,356.0161089071634,2604,Mg4 Te8
Rh,Mg1 Rh3,4,1.0,3.0,0.06606383992798064,0.01651595998199516,0.06606383992798064,0.022021279975993544,56.61224016345159,865611,Mg1 Rh3
Dy,Dy5 Mg24,29,24.0,24.0,0.338401046405111,0.01166900160017624,0.014100043600212957,0.014100043600212957,704.7501187576896,672670,Dy5 Mg24
Cd,Mg1 Cd1,2,1.0,1.0,0.008864564144096171,0.0044322820720480854,0.008864564144096171,0.008864564144096171,42.13148497642119,1039124,Mg1 Cd1
Dy,Dy2 Mg4,6,4.0,4.0,0.10224531775574577,0.017040886292624294,0.025561329438936443,0.025561329438936443,153.4642528767888,1183802,Dy2 Mg4
Li,Li3 Mg5,8,5.0,5.0,0.08794472057352051,0.010993090071690064,0.017588944114704103,0.017588944114704103,168.8376946167923,1206428,Li3 Mg5
Pt,Mg1 Pt3,4,1.0,3.0,0.013193070479673233,0.0032982676199183082,0.013193070479673233,0.004397690159891078,60.73654899473046,30777,Mg1 Pt3
Er,Er1 Mg149,150,149.0,149.0,0.9789115583519528,0.006526077055679685,0.006569876230550019,0.006569876230550019,3443.719139929982,1185250,Er1 Mg149
P,Mg149 P1,150,149.0,1.0,0.9266932248818285,0.006177954832545523,0.006219417616656567,0.9266932248818285,3434.9376902556796,1185593,Mg149 P1
Zn,Mg20 Zn35,55,20.0,35.0,0.5213437961707434,0.009478978112195335,0.026067189808537172,0.014895537033449813,894.0173245551043,2047263,Mg20 Zn35
Li,Li5 Mg1,6,1.0,1.0,0.09128515620619185,0.015214192701031975,0.09128515620619185,0.09128515620619185,124.43217268398102,1094590,Li5 Mg1
Ba,Ba6 Mg23,29,23.0,23.0,0.32598548018824786,0.011240878627180961,0.014173281747315124,0.014173281747315124,876.8957474401565,568512,Ba6 Mg23
Dy,Dy1 Mg2,3,2.0,2.0,0.04829957875112511,0.01609985958370837,0.024149789375562555,0.024149789375562555,76.742541158153,1183833,Dy1 Mg2
Pt,Mg4 Pt4,8,4.0,4.0,0.0631672327085841,0.007895904088573012,0.015791808177146024,0.015791808177146024,128.1956188991481,12651,Mg4 Pt4
Pr,Pr5 Mg41,46,41.0,41.0,0.43346217769243844,0.009423090819400836,0.010572248236400938,0.010572248236400938,1137.4143478295991,1197847,Pr5 Mg41
O,Mg12 O12,24,12.0,12.0,0.031185887935291493,0.0012994119973038121,0.0025988239946076242,0.0025988239946076242,335.2702640269613,1190649,Mg12 O12
Pm,Pm2 Mg1,3,1.0,1.0,0.07288790928921329,0.024295969763071096,0.07288790928921329,0.07288790928921329,93.24052856086776,977264,Pm2 Mg1
Cd,Mg1 Cd3,4,1.0,3.0,0.02681029395335857,0.006702573488339643,0.02681029395335857,0.008936764651119524,84.89289956239465,1094839,Mg1 Cd3
Au,Mg8 Au4,12,8.0,4.0,0.04536588837267372,0.0037804906977228097,0.005670736046584215,0.01134147209316843,228.51878855487993,11250,Mg8 Au4
H,Mg4 H8,12,4.0,8.0,0.06179480535996169,0.00514956711333014,0.015448701339990422,0.007724350669995211,98.96531619370096,23712,Mg4 H8
As,Mg6 As4,10,6.0,4.0,0.042183273199958515,0.004218327319995852,0.0070305455333264195,0.010545818299989629,240.58962243855888,7844,Mg6 As4
Ni,Mg2 Ni4,6,2.0,4.0,0.11182847516567326,0.018638079194278876,0.05591423758283663,0.027957118791418316,76.36777715729362,1185705,Mg2 Ni4
Rh,Mg2 Rh1,3,2.0,1.0,0.047815263425554755,0.015938421141851584,0.023907631712777377,0.047815263425554755,50.851026678684036,12693,Mg2 Rh1
Dy,Dy4 Mg8,12,8.0,8.0,0.20478261810976153,0.01706521817581346,0.02559782726372019,0.02559782726372019,307.720743244971,30602,Dy4 Mg8
Au,Mg1 Au3,4,1.0,3.0,0.007433116691649672,0.001858279172912418,0.007433116691649672,0.0024777055638832237,69.25069707835087,1185846,Mg1 Au3
Ga,Mg1 Ga1,2,1.0,1.0,0.023551680436346378,0.011775840218173189,0.023551680436346378,0.023551680436346378,36.62640434343547,1094883,Mg1 Ga1
Bi,Mg6 Bi6,12,6.0,6.0,0.0276893650781202,0.00230744708984335,0.0046148941796867,0.0046148941796867,337.9681644693107,1038799,Mg6 Bi6
Li,Li2 Mg2,4,2.0,2.0,0.06475164812339847,0.016187912030849617,0.032375824061699233,0.032375824061699233,80.96326114402525,1185370,Li2 Mg2
Li,Li1 Mg7,8,7.0,7.0,0.0821389545434375,0.010267369317929688,0.011734136363348215,0.011734136363348215,175.94510645421255,1016274,Li1 Mg7
S,Mg1 S1,2,1.0,1.0,0.0011308359540610196,0.0005654179770305098,0.0011308359540610196,0.0011308359540610196,35.33066677959134,1315,Mg1 S1
Au,Mg1 Au3,4,1.0,3.0,0.007249372369929272,0.001812343092482318,0.007249372369929272,0.0024164574566430904,69.32111778703946,1185848,Mg1 Au3
Gd,Gd1 Mg1,2,1.0,1.0,0.02275455515628138,0.01137727757814069,0.02275455515628138,0.02275455515628138,56.20987374613222,2636,Gd1 Mg1
In,Mg1 In2,3,1.0,2.0,0.024227521107345353,0.008075840369115118,0.024227521107345353,0.012113760553672677,71.91102704382448,1222037,Mg1 In2
Ti,Mg149 Ti1,150,149.0,1.0,0.8968023748305725,0.005978682498870483,0.006018807884768942,0.8968023748305725,3413.8342874998075,1185639,Mg149 Ti1
Gd,Gd2 Mg4,6,4.0,4.0,0.0034879696518949205,0.00058132827531582,0.0008719924129737301,0.0008719924129737301,159.39458245477505,21049,Gd2 Mg4
O,Mg1 O1,2,1.0,1.0,0.006799736757453934,0.003399868378726967,0.006799736757453934,0.006799736757453934,18.442770043761257,1265,Mg1 O1
Sm,Sm1 Mg1,2,1.0,1.0,0.03860985858965646,0.01930492929482823,0.03860985858965646,0.03860985858965646,57.183663784324445,2558,Sm1 Mg1
Li,Li3 Mg3,6,3.0,3.0,0.0789524854271064,0.013158747571184399,0.026317495142368797,0.026317495142368797,125.07031840730124,1094589,Li3 Mg3
Nd,Nd1 Mg3,4,3.0,3.0,0.0520052708290129,0.013001317707253225,0.017335090276337634,0.017335090276337634,100.85912384805742,1787,Nd1 Mg3
Pd,Mg2 Pd1,3,2.0,1.0,0.04558812221897679,0.01519604073965893,0.022794061109488395,0.04558812221897679,52.910784888641096,1185771,Mg2 Pd1
V,Mg149 V1,150,149.0,1.0,0.8743664242418001,0.005829109494945334,0.005868231035179867,0.8743664242418001,3418.3487721675738,1185641,Mg149 V1
Ag,Mg1 Ag1,2,1.0,1.0,0.01457444516245062,0.00728722258122531,0.01457444516245062,0.01457444516245062,36.06579560447974,2696,Mg1 Ag1
Ac,Ac2 Mg6,8,6.0,6.0,0.062183853619579885,0.007772981702447486,0.010363975603263314,0.010363975603263314,238.73277846576042,1183237,Ac2 Mg6
Er,Er4 Mg2,6,2.0,2.0,0.12544704998139655,0.02090784166356609,0.06272352499069828,0.06272352499069828,167.1274947950398,862915,Er4 Mg2
Ag,Mg1 Ag5,6,1.0,5.0,0.02940181682029762,0.004900302803382936,0.02940181682029762,0.005880363364059523,104.60053188203436,1185833,Mg1 Ag5
Ce,Ce2 Mg2,4,2.0,2.0,0.011398162091658996,0.002849540522914749,0.005699081045829498,0.005699081045829498,104.90841339299425,1038816,Ce2 Mg2
Pd,Mg1 Pd5,6,1.0,5.0,0.104766249248704,0.017461041541450666,0.104766249248704,0.0209532498497408,91.01972945292607,977059,Mg1 Pd5
Cl,Mg2 Cl4,6,2.0,4.0,0.0009375098685711365,0.00015625164476185607,0.0004687549342855682,0.0002343774671427841,158.99393566051253,569626,Mg2 Cl4
Li,Li4 Mg2,6,2.0,2.0,0.0829809026684306,0.013830150444738433,0.0414904513342153,0.0414904513342153,123.09693642703891,982380,Li4 Mg2
Sc,Mg3 Sc1,4,3.0,1.0,0.04452506339759602,0.011131265849399006,0.014841687799198673,0.04452506339759602,91.9258118189191,1185790,Mg3 Sc1
In,Mg12 In4,16,12.0,4.0,0.16967251991220708,0.010604532494512943,0.01413937665935059,0.04241812997805177,354.114853802949,697180,Mg12 In4
Cl,Mg1 Cl6,7,1.0,6.0,0.002508893344431746,0.00035841333491882084,0.002508893344431746,0.0004181488907386243,3813.0405399331166,1207313,Mg1 Cl6
Ir,Mg4 Ir8,12,4.0,8.0,0.06769535487666783,0.005641279573055653,0.01692383871916696,0.00846191935958348,194.78818360967966,11883,Mg4 Ir8
La,La4 Mg8,12,8.0,8.0,0.172358268052757,0.014363189004396417,0.021544783506594625,0.021544783506594625,338.9482348690131,1095697,La4 Mg8
Ca,Ca2 Mg2,4,2.0,2.0,0.0401007045523273,0.010025176138081826,0.02005035227616365,0.02005035227616365,122.88703702051484,1094852,Ca2 Mg2
Ac,Ac1 Mg149,150,149.0,149.0,0.8307088023623801,0.005538058682415867,0.005575226861492484,0.005575226861492484,3493.9533593852716,1184231,Ac1 Mg149
Te,Mg1 Te1,2,1.0,1.0,0.002428541948665191,0.0012142709743325954,0.002428541948665191,0.002428541948665191,67.52173258356663,13033,Mg1 Te1
O,Mg12 O12,24,12.0,12.0,0.07455754054967795,0.0031065641895699145,0.006213128379139829,0.006213128379139829,223.28031752464196,1192189,Mg12 O12
Lu,Lu1 Mg149,150,149.0,149.0,0.8639230197179866,0.005759486798119911,0.005798141071932795,0.005798141071932795,3472.454063017096,1185595,Lu1 Mg149
Li,Li1 Mg1,2,1.0,1.0,0.023085146824710925,0.011542573412355463,0.023085146824710925,0.023085146824710925,41.51163128986844,1222270,Li1 Mg1
Ho,Ho5 Mg24,29,24.0,24.0,0.3182789943118435,0.010975137734891154,0.013261624762993479,0.013261624762993479,701.0124583860843,1192487,Ho5 Mg24
Dy,Dy4 Mg2,6,2.0,2.0,0.12238139485721916,0.02039689914286986,0.06119069742860958,0.06119069742860958,171.69569692575365,864888,Dy4 Mg2
Ga,Mg1 Ga1,2,1.0,1.0,0.021731156185558518,0.010865578092779259,0.021731156185558518,0.021731156185558518,36.90805427858817,1094849,Mg1 Ga1
Li,Li2 Mg4,6,4.0,4.0,0.08246588412783497,0.013744314021305827,0.020616471031958742,0.020616471031958742,129.0901727924105,1094600,Li2 Mg4
Y,Y4 Mg25,29,25.0,25.0,0.350267834548201,0.012078201191317275,0.014010713381928039,0.014010713381928039,709.0030470205149,1216163,Y4 Mg25
Pd,Mg1 Pd3,4,1.0,3.0,0.07233147735184643,0.018082869337961608,0.07233147735184643,0.024110492450615476,61.15689820089955,1185927,Mg1 Pd3
Se,Mg149 Se1,150,149.0,1.0,0.8548084685847464,0.005698723123898309,0.00573696958781709,0.8548084685847464,3416.4927877162754,1185632,Mg149 Se1
Pb,Mg2 Pb1,3,2.0,1.0,0.020890922139009494,0.006963640713003164,0.010445461069504747,0.020890922139009494,79.58774365387632,20724,Mg2 Pb1
Li,Li4 Mg2,6,2.0,2.0,0.07826938553979733,0.013044897589966221,0.039134692769898664,0.039134692769898664,124.69763898644527,977218,Li4 Mg2
In,Mg10 In4,14,10.0,4.0,0.1273959110524679,0.009099707932319135,0.012739591105246788,0.03184897776311697,319.1379919433685,22570,Mg10 In4
Ba,Ba1 Mg149,150,149.0,149.0,0.8149596237638628,0.005433064158425752,0.005469527676267535,0.005469527676267535,3501.9292132065484,1184337,Ba1 Mg149
Nd,Nd1 Mg149,150,149.0,149.0,0.8363908287611501,0.005575938858407668,0.005613361266853356,0.005613361266853356,3490.336017246534,1186599,Nd1 Mg149
Ca,Ca4 Mg2,6,2.0,2.0,0.059992640283567746,0.009998773380594624,0.029996320141783873,0.029996320141783873,212.8279109189276,2017169,Ca4 Mg2
Si,Mg149 Si1,150,149.0,1.0,0.989962174560687,0.006599747830404581,0.006644041440004611,0.989962174560687,3418.6540849690527,1185634,Mg149 Si1
Li,Li2 Mg4,6,4.0,4.0,0.07536914286667429,0.012561523811112382,0.018842285716668572,0.018842285716668572,124.1936312449289,973455,Li2 Mg4
Li,Li4 Mg2,6,2.0,2.0,0.10145280947126162,0.016908801578543603,0.05072640473563081,0.05072640473563081,127.0601409793507,1094569,Li4 Mg2
Ga,Mg8 Ga16,24,8.0,16.0,0.1715769045747619,0.0071490376906150795,0.02144711307184524,0.01072355653592262,443.07283499723536,567539,Mg8 Ga16
Cd,Mg4 Cd8,12,4.0,8.0,0.08459142916128112,0.007049285763440094,0.02114785729032028,0.01057392864516014,255.62184348544963,1039543,Mg4 Cd8
Pt,Mg4 Pt2,6,4.0,2.0,0.0526209686802705,0.00877016144671175,0.013155242170067624,0.02631048434013525,111.90333166393563,13208,Mg4 Pt2
Ag,Mg5 Ag1,6,5.0,1.0,0.021756906756561986,0.0036261511260936644,0.004351381351312397,0.021756906756561986,124.15585680978506,1185802,Mg5 Ag1
Ce,Ce6 Mg6,12,6.0,6.0,0.025897833472231027,0.0021581527893525855,0.004316305578705171,0.004316305578705171,309.8414579351731,1039582,Ce6 Mg6
Pr,Pr4 Mg2,6,2.0,2.0,0.1370314730874346,0.022838578847905768,0.0685157365437173,0.0685157365437173,195.63330513948702,1186685,Pr4 Mg2
Cl,Mg1 Cl2,3,1.0,2.0,0.0003289438190525497,0.00010964793968418322,0.0003289438190525497,0.00016447190952627484,87.64022534459218,570922,Mg1 Cl2
Sn,Mg1 Sn1,2,1.0,1.0,0.01476571774557784,0.00738285887278892,0.01476571774557784,0.01476571774557784,46.94603533719379,1094801,Mg1 Sn1
Ca,Ca4 Mg8,12,8.0,8.0,0.1255523816522917,0.01046269847102431,0.015694047706536464,0.015694047706536464,353.52301333237057,1039441,Ca4 Mg8
Ga,Mg10 Ga4,14,10.0,4.0,0.14551387084343473,0.010393847917388194,0.014551387084343472,0.03637846771085868,281.30899363921833,1770,Mg10 Ga4
Yb,Yb2 Mg4,6,4.0,4.0,0.09382892851148578,0.015638154751914296,0.023457232127871444,0.023457232127871444,148.95481514593095,1100782,Yb2 Mg4
Sr,Sr2 Mg1,3,1.0,1.0,0.03344303111374736,0.011147677037915785,0.03344303111374736,0.03344303111374736,127.53455152865409,1094288,Sr2 Mg1
Zn,Mg4 Zn8,12,4.0,8.0,0.11282670085842711,0.009402225071535592,0.028206675214606777,0.014103337607303389,192.82651486927162,1124,Mg4 Zn8
Au,Mg2 Au6,8,2.0,6.0,0.015542750032719155,0.0019428437540898943,0.007771375016359577,0.0025904583387865257,138.5912931981126,864935,Mg2 Au6
Cd,Mg2 Cd6,8,2.0,6.0,0.031232517989568623,0.003904064748696078,0.015616258994784311,0.005205419664928104,168.54431365764674,30491,Mg2 Cd6
Cd,Mg2 Cd2,4,2.0,2.0,0.018200296338820997,0.004550074084705249,0.009100148169410498,0.009100148169410498,83.61061992497271,11307,Mg2 Cd2
Au,Mg20 Au60,80,20.0,60.0,0.0609972518993398,0.0007624656487417475,0.00304986259496699,0.0010166208649889966,1431.415675566156,570017,Mg20 Au60
Li,Li5 Mg1,6,1.0,1.0,0.09855133601715635,0.01642522266952606,0.09855133601715635,0.09855133601715635,121.73006852565683,865604,Li5 Mg1
Ho,Ho1 Mg3,4,3.0,3.0,0.05291928133812421,0.013229820334531052,0.017639760446041403,0.017639760446041403,95.72435500564134,866172,Ho1 Mg3
Ag,Mg1 Ag3,4,1.0,3.0,0.021231906691456526,0.0053079766728641314,0.021231906691456526,0.007077302230485509,69.85153515696045,30351,Mg1 Ag3
Cu,Mg4 Cu2,6,4.0,2.0,0.03329361774078107,0.0055489362901301785,0.008323404435195268,0.016646808870390536,106.17945007629719,1052023,Mg4 Cu2
Y,Y19 Mg97,116,97.0,97.0,1.017800777449808,0.008774144633188,0.010492791520101113,0.010492791520101113,2857.304120342347,1217184,Y19 Mg97
Hg,Mg2 Hg4,6,2.0,4.0,0.005475917675309985,0.0009126529458849975,0.0027379588376549926,0.0013689794188274963,130.9674395886231,2013388,Mg2 Hg4
Hg,Mg8 Hg4,12,8.0,4.0,0.05464654043436601,0.004553878369530501,0.006830817554295751,0.013661635108591502,250.21321410033997,30719,Mg8 Hg4
Cd,Mg4 Cd8,12,4.0,8.0,0.0869263486814984,0.007243862390124867,0.0217315871703746,0.0108657935851873,252.57868770920774,1094763,Mg4 Cd8
As,Mg24 As16,40,24.0,16.0,0.16297025084544853,0.004074256271136213,0.006790427118560355,0.010185640677840533,944.6147478952842,1990,Mg24 As16
Pd,Mg2 Pd6,8,2.0,6.0,0.145110819872618,0.01813885248407725,0.072555409936309,0.024185136645436336,122.33374494816957,1185939,Mg2 Pd6
F,Mg4 F8,12,4.0,8.0,0.008900102771382,0.0007416752309485,0.0022250256928455,0.00111251284642275,125.92771064243911,1746,Mg4 F8
Li,Li5 Mg1,6,1.0,1.0,0.10056880039308276,0.01676146673218046,0.10056880039308276,0.10056880039308276,120.61517021171325,981935,Li5 Mg1
Ho,Ho2 Mg4,6,4.0,4.0,0.09976585534653234,0.016627642557755392,0.024941463836633086,0.024941463836633086,152.72431044634098,1184860,Ho2 Mg4
Pr,Pr2 Mg4,6,4.0,4.0,0.109399747267103,0.018233291211183833,0.02734993681677575,0.02734993681677575,164.67290698527893,30775,Pr2 Mg4
Y,Y1 Mg149,150,149.0,149.0,0.8110430491217309,0.005406953660811539,0.005443241940414301,0.005443241940414301,3447.9551366690916,1188082,Y1 Mg149
O,Mg40 O40,80,40.0,40.0,0.14031856716348273,0.0017539820895435341,0.0035079641790870682,0.0035079641790870682,995.2665956355066,1245143,Mg40 O40
Sn,Mg3 Sn1,4,3.0,1.0,0.03597771363127931,0.008994428407819827,0.011992571210426435,0.03597771363127931,87.87564842706227,978294,Mg3 Sn1
Cd,Mg6 Cd2,8,6.0,2.0,0.06817166057008058,0.008521457571260072,0.011361943428346762,0.03408583028504029,170.0525847092733,30490,Mg6 Cd2
Sn,Mg149 Sn1,150,149.0,1.0,0.865439497147106,0.005769596647647373,0.0058083187727993695,0.865439497147106,3418.3601848619087,1185637,Mg149 Sn1
Te,Mg149 Te1,150,149.0,1.0,0.8926665987225797,0.005951110658150531,0.0059910509981381185,0.8926665987225797,3411.648921662091,1185638,Mg149 Te1
Y,Y2 Mg2,4,2.0,2.0,0.05743726781832535,0.014359316954581338,0.028718633909162676,0.028718633909162676,109.39763439223445,1094701,Y2 Mg2
Hg,Mg1 Hg1,2,1.0,1.0,0.0037261441965132473,0.0018630720982566237,0.0037261441965132473,0.0037261441965132473,40.958757912653155,1408,Mg1 Hg1
Hg,Mg18 Hg6,24,18.0,6.0,0.10692948348527309,0.004455395145219712,0.0059405268602929495,0.01782158058087885,516.1427684071064,569103,Mg18 Hg6
Li,Li1 Mg3,4,3.0,3.0,0.04789978026430849,0.011974945066077122,0.01596659342143616,0.01596659342143616,87.68360194250933,1094567,Li1 Mg3
Ho,Ho1 Mg149,150,149.0,149.0,0.8446899140569655,0.0056312660937131035,0.005669059825885675,0.005669059825885675,3481.853152045065,1185534,Ho1 Mg149
Ag,Mg2 Ag4,6,2.0,4.0,0.018760088055697538,0.003126681342616256,0.009380044027848769,0.0046900220139243845,106.03029740183919,2019952,Mg2 Ag4
Y,Y2 Mg6,8,6.0,6.0,0.09248482581583671,0.011560603226979589,0.015414137635972784,0.015414137635972784,199.97032273507526,971794,Y2 Mg6
Pd,Mg20 Pd8,28,20.0,8.0,0.37822454160709035,0.01350801934311037,0.018911227080354517,0.04727806770088629,527.3614039402476,2406,Mg20 Pd8
Pd,Mg4 Pd8,12,4.0,8.0,0.20141291395795033,0.016784409496495862,0.05035322848948758,0.02517661424474379,183.74420996353328,12741,Mg4 Pd8
In,Mg2 In4,6,2.0,4.0,0.04750782858944547,0.007917971431574244,0.023753914294722733,0.011876957147361367,144.2168054636477,1975337,Mg2 In4
Sb,Mg149 Sb1,150,149.0,1.0,0.8610591804660701,0.005740394536440468,0.005778920674268927,0.8610591804660701,3458.0939068276602,1185628,Mg149 Sb1
Pm,Pm2 Mg4,6,4.0,4.0,0.10640830511529356,0.017734717519215595,0.02660207627882339,0.02660207627882339,161.1065983388845,1186620,Pm2 Mg4
Ag,Mg2 Ag4,6,2.0,4.0,0.018666528177457065,0.0031110880295761776,0.009333264088728532,0.004666632044364266,106.00542583008414,1185842,Mg2 Ag4
O,Mg40 O40,80,40.0,40.0,0.1419332884428428,0.0017741661055355352,0.0035483322110710703,0.0035483322110710703,949.361484329221,1245128,Mg40 O40
Li,Li2 Mg4,6,4.0,4.0,0.05604059165660594,0.009340098609434322,0.014010147914151484,0.014010147914151484,123.71339334061469,2034417,Li2 Mg4
Ag,Mg149 Ag1,150,149.0,1.0,0.8841123527498538,0.0058940823516656915,0.0059336399513413,0.8841123527498538,3409.8568239190454,1185591,Mg149 Ag1
Ce,Ce6 Mg6,12,6.0,6.0,0.03609828897317538,0.003008190747764615,0.00601638149552923,0.00601638149552923,316.5448915374594,1039711,Ce6 Mg6
Cl,Mg2 Cl4,6,2.0,4.0,0.004325973949383478,0.0007209956582305797,0.002162986974691739,0.0010814934873458696,282.96069578088003,570782,Mg2 Cl4
Li,Li4 Mg2,6,2.0,2.0,0.08471004951215722,0.014118341585359536,0.04235502475607861,0.04235502475607861,126.6541644873705,977207,Li4 Mg2
La,La4 Mg34,38,34.0,34.0,0.35486114635273497,0.009338451219808815,0.010437092539786322,0.010437092539786322,934.9109102185172,30752,La4 Mg34
O,Mg1 O2,3,1.0,2.0,0.0032033347303027006,0.0010677782434342336,0.0032033347303027006,0.0016016673651513503,31.16962897357261,1180271,Mg1 O2
O,Mg4 O8,12,4.0,8.0,0.014860188174241645,0.0012383490145201372,0.0037150470435604113,0.0018575235217802057,137.53472580791797,1245393,Mg4 O8
Ir,Mg18 Ir6,24,18.0,6.0,0.25183511419472693,0.010493129758113623,0.01399083967748483,0.04197251903245449,436.9964210511122,568419,Mg18 Ir6
Au,Mg18 Au6,24,18.0,6.0,0.09032174735979409,0.0037634061399914203,0.005017874853321894,0.015053624559965681,474.94720357782904,17783,Mg18 Au6
Pr,Pr1 Mg12,13,12.0,12.0,0.11961899945768814,0.009201461496745241,0.009968249954807345,0.009968249954807345,309.69293605951736,30776,Pr1 Mg12
Li,Li3 Mg1,4,1.0,1.0,0.06461593684846942,0.016153984212117355,0.06461593684846942,0.06461593684846942,79.69807820418913,976254,Li3 Mg1
Eu,Eu2 Mg2,4,2.0,2.0,0.07247570911512508,0.01811892727878127,0.03623785455756254,0.03623785455756254,140.583422977536,1184410,Eu2 Mg2
In,Mg3 In1,4,3.0,1.0,0.035704329894034,0.0089260824735085,0.011901443298011334,0.035704329894034,88.55145864759722,569125,Mg3 In1
Ir,Mg76 Ir76,152,76.0,76.0,1.362167952774331,0.008961631268252177,0.017923262536504354,0.017923262536504354,2561.0279044231856,683946,Mg76 Ir76
Tm,Tm4 Mg2,6,2.0,2.0,0.12422281539358104,0.02070380256559684,0.06211140769679052,0.06211140769679052,164.87831559817394,865323,Tm4 Mg2
Li,Li2 Mg4,6,4.0,4.0,0.0868008078476774,0.014466801307946232,0.02170020196191935,0.02170020196191935,127.16198600225593,1094593,Li2 Mg4
